240,1/1/2022,1,0.07, ,0, ,291, ,6.6, ,59.1, ,37.8, ,46.8, ,100, ,31, ,61, ,34.0, ,3.9, ,94.7, ,51.1, 
240,1/2/2022,2,0.08, ,0, ,298, ,4.6, ,60.0, ,32.2, ,44.1, ,81, ,23, ,47, ,25.3, ,4.2, ,101.2, ,49.9, 
240,1/3/2022,3,0.07, ,0, ,298, ,5.3, ,66.7, ,29.9, ,45.3, ,85, ,17, ,52, ,28.6, ,2.3, ,56.3, ,48.8, 
240,1/4/2022,4,0.07, ,0, ,285, ,6.5, ,67.8, ,31.5, ,46.3, ,97, ,23, ,61, ,33.5, ,2.1, ,50.6, ,48.7, 
240,1/5/2022,5,0.08, ,0, ,289, ,7.2, ,73.9, ,35.2, ,51.4, ,93, ,24, ,55, ,36.0, ,3.1, ,73.7, ,49.1, 
240,1/6/2022,6,0.08, ,0, ,291, ,8.3, ,79.5, ,39.0, ,54.9, ,90, ,21, ,56, ,39.6, ,2.0, ,48.7, ,50.0, 
240,1/7/2022,7,0.08, ,0, ,287, ,9.9, ,71.0, ,38.6, ,52.4, ,100, ,38, ,73, ,44.2, ,3.8, ,91.0, ,50.9, 
240,1/8/2022,8,0.06, ,0, ,249, ,9.9, ,63.4, ,42.9, ,52.9, ,93, ,48, ,72, ,44.2, ,3.4, ,81.1, ,51.9, 
240,1/9/2022,9,0.09, ,0, ,304, ,7.0, ,71.3, ,36.4, ,52.3, ,100, ,19, ,52, ,35.3, ,3.1, ,73.5, ,51.5, 
240,1/10/2022,10,0.09, ,0, ,201, ,5.9, ,68.4, ,39.9, ,53.6, ,72, ,23, ,42, ,31.3, ,4.9, ,117.1, ,50.9, 
240,1/11/2022,11,0.13, ,0, ,312, ,4.9, ,75.8, ,38.9, ,57.3, ,68, ,16, ,31, ,26.7, ,6.0, ,143.4, ,50.7, 
240,1/12/2022,12,0.08, ,0, ,222, ,5.7, ,75.2, ,37.9, ,54.7, ,69, ,17, ,39, ,30.3, ,3.2, ,76.6, ,50.4, 
240,1/13/2022,13,0.05, ,0, ,153, ,7.1, ,69.7, ,43.8, ,56.6, ,74, ,16, ,46, ,35.9, ,2.5, ,60.1, ,50.9, 
240,1/14/2022,14,0.10, ,0, ,279, ,7.1, ,76.1, ,46.3, ,59.3, ,78, ,17, ,41, ,35.9, ,4.0, ,95.7, ,52.0, 
240,1/15/2022,15,0.04, ,0, ,88, ,7.8, ,65.7, ,45.7, ,55.7, ,68, ,37, ,51, ,38.1, ,2.7, ,63.7, ,52.0, 
240,1/16/2022,16,0.08, ,0, ,223, ,8.0, ,72.9, ,46.5, ,59.7, ,72, ,21, ,46, ,38.7, ,2.8, ,67.4, ,52.4, 
240,1/17/2022,17,0.02, ,0.01, ,101, ,12.2, ,61.6, ,47.8, ,55.4, ,99, ,68, ,82, ,49.9, ,2.8, ,66.3, ,53.4, 
240,1/18/2022,18,0.04, ,0, ,164, ,12.7, ,63.0, ,52.1,Y,55.6, ,99, ,64, ,84, ,50.9, ,3.6, ,86.7, ,54.1, 
240,1/19/2022,19,0.07, ,0, ,277, ,11.5, ,65.9, ,45.1, ,54.8, ,100, ,49, ,79, ,48.3, ,2.7, ,65.1, ,54.6, 
240,1/20/2022,20,0.10, ,0, ,326, ,7.5, ,73.2, ,35.5, ,53.4, ,100, ,19, ,54, ,37.0, ,3.3, ,80.1, ,53.9, 
240,1/21/2022,21,0.15, ,0, ,320, ,6.1, ,71.3, ,35.4, ,53.9, ,84, ,19, ,43, ,32.0, ,7.9, ,189.6, ,52.8, 
240,1/22/2022,22,0.15, ,0, ,329, ,4.9, ,66.7, ,43.0, ,55.8, ,51, ,21, ,32, ,26.7, ,7.9, ,188.6, ,52.3, 
240,1/23/2022,23,0.13, ,0, ,333, ,5.6, ,71.5, ,36.6, ,54.9, ,67, ,21, ,38, ,30.0, ,5.9, ,142.3, ,51.6, 
240,1/24/2022,24,0.10, ,0, ,337, ,6.3, ,73.4, ,34.4, ,52.9, ,76, ,20, ,46, ,32.7, ,3.4, ,81.8, ,51.5, 
240,1/25/2022,25,0.09, ,0, ,326, ,7.2, ,73.0, ,34.2, ,51.7, ,87, ,18, ,55, ,36.2, ,2.9, ,69.0, ,51.4, 
240,1/26/2022,26,0.10, ,0, ,314, ,5.1, ,71.2, ,32.7, ,50.1, ,89, ,14, ,41, ,27.4, ,3.1, ,74.7, ,51.0, 
240,1/27/2022,27,0.12, ,0, ,360, ,3.8, ,71.8, ,30.0, ,51.0, ,72, ,11, ,30, ,20.8, ,4.0, ,96.8, ,50.3, 
240,1/28/2022,28,0.10, ,0, ,306, ,3.6, ,69.1, ,36.2, ,50.9, ,50, ,10, ,28, ,19.1, ,3.6, ,86.8, ,50.0, 
240,1/29/2022,29,0.05, ,0, ,131, ,4.6, ,64.8, ,33.0, ,48.0, ,60, ,21, ,40, ,25.0, ,2.5, ,60.2, ,49.6, 
240,1/30/2022,30,0.10, ,0, ,367, ,5.7, ,73.8, ,30.2, ,50.1, ,87, ,13, ,47, ,30.4, ,3.2, ,76.8, ,49.2, 
240,1/31/2022,31,0.06, ,0, ,230, ,6.9, ,66.4, ,31.8, ,48.8, ,98, ,26, ,58, ,34.9, ,2.5, ,59.8, ,49.6, 
