264,3/1/2022,60,0.11, ,0, ,368, ,6.3, ,64.0, ,28.7, ,43.9, ,99, ,32, ,65, ,32.9, ,3.9, ,94.3, ,40.8, 
264,3/2/2022,61,0.14, ,0, ,401, ,5.9, ,64.5, ,29.0, ,44.3, ,99, ,25, ,60, ,31.2, ,5.6, ,135.2, ,41.7, 
264,3/3/2022,62,0.07, ,0, ,245, ,5.8, ,57.7, ,25.8, ,40.0, ,94, ,34, ,69, ,30.9, ,5.0, ,121.0, ,40.9, 
264,3/4/2022,63,0.08, ,0.01, ,284, ,5.8, ,50.8, ,25.2, ,35.0, ,99, ,52, ,84, ,30.8, ,7.8, ,187.1, ,40.1, 
264,3/5/2022,64,0.03, ,0.04, ,175, ,4.5, ,33.8,Y,24.2, ,28.6, ,97, ,73, ,85, ,24.6, ,3.9, ,94.0, ,37.5, 
264,3/6/2022,65,0.09, ,0.00, ,442, ,3.9, ,41.3, ,17.6, ,29.6, ,95, ,41, ,70, ,21.1, ,4.0, ,94.9, ,37.8, 
264,3/7/2022,66,0.11, ,0, ,444, ,3.6, ,45.8, ,23.2, ,33.2, ,89, ,33, ,56, ,19.2, ,7.5, ,179.7, ,37.7, 
264,3/8/2022,67,0.10, ,0, ,394, ,4.4, ,52.7, ,20.3, ,35.6, ,93, ,35, ,63, ,24.1, ,3.7, ,88.0, ,38.1, 
264,3/9/2022,68,0.10, ,0, ,357, ,4.9, ,52.8, ,25.1, ,37.7, ,94, ,31, ,64, ,26.8, ,5.8, ,138.3, ,39.1, 
264,3/10/2022,69,0.11, ,0, ,465, ,2.7, ,42.3, ,20.3, ,30.7, ,74, ,21, ,47, ,13.0, ,10.3, ,246.3, ,38.5, 
264,3/11/2022,70,0.11, ,0, ,463, ,3.3, ,58.9, ,16.1, ,36.2, ,87, ,13, ,45, ,17.2, ,3.3, ,80.3, ,38.7, 
264,3/12/2022,71,0.18, ,0, ,463, ,3.8, ,57.9, ,21.8, ,40.2, ,93, ,19, ,45, ,20.6, ,10.3,Y,247.3,Y,39.5, 
264,3/13/2022,72,0.12, ,0, ,370, ,5.3, ,48.2, ,27.6, ,39.7, ,92, ,49, ,63, ,28.3, ,11.0,Y,263.9,Y,39.9, 
264,3/14/2022,73,0.13, ,0, ,395, ,4.9, ,62.2, ,22.6, ,41.6, ,98, ,26, ,55, ,26.7, ,5.2, ,123.8, ,40.4, 
264,3/15/2022,74,0.10, ,0.17, ,327, ,7.2, ,54.2, ,31.5, ,44.5, ,97, ,41, ,72, ,36.1, ,7.0, ,167.7, ,42.7, 
264,3/16/2022,75,0.12, ,0, ,472, ,5.2, ,56.9, ,25.3, ,39.4, ,100, ,21, ,63, ,28.0, ,3.6, ,85.3, ,43.5, 
264,3/17/2022,76,0.08, ,0, ,252, ,5.2, ,54.5, ,24.0, ,38.5, ,95, ,37, ,66, ,28.0, ,4.6, ,111.2, ,42.2, 
264,3/18/2022,77,0.13, ,0, ,450, ,5.4, ,62.3, ,22.7, ,42.4, ,98, ,25, ,58, ,28.9, ,4.1, ,98.3, ,42.9, 
264,3/19/2022,78,0.04, ,0.01, ,153, ,6.2, ,46.9, ,32.4, ,40.0, ,96, ,58, ,74, ,32.5, ,7.1, ,170.0, ,42.3, 
264,3/20/2022,79,0.12, ,0, ,494, ,3.9, ,52.9, ,22.5, ,37.8, ,91, ,20, ,50, ,20.9, ,4.6, ,109.7, ,42.0, 
264,3/21/2022,80,0.14, ,0, ,462, ,6.0, ,61.4, ,23.1, ,43.6, ,93, ,36, ,62, ,31.4, ,5.4, ,130.4, ,43.6, 
264,3/22/2022,81,0.18, ,0, ,57, ,7.6, ,63.9, ,35.8, ,50.0, ,87, ,37, ,62, ,37.5, ,7.1, ,171.4, ,49.3, 
264,3/23/2022,82,0.17, ,0, ,509, ,7.5, ,69.7, ,27.8, ,48.9, ,99, ,32, ,63, ,37.0, ,4.5, ,108.7, ,47.3, 
264,3/24/2022,83,0.16, ,0, ,484, ,7.2, ,71.4, ,27.3, ,48.7, ,100, ,27, ,62, ,36.2, ,3.9, ,92.7, ,48.3, 
264,3/25/2022,84,0.18, ,0, ,520, ,6.9, ,70.8, ,28.0, ,50.5, ,99, ,25, ,55, ,35.0, ,5.1, ,123.1, ,48.7, 
264,3/26/2022,85,0.15, ,0, ,394, ,7.1, ,67.6, ,31.8, ,51.4, ,95, ,27, ,55, ,35.8, ,5.4, ,130.7, ,48.9, 
264,3/27/2022,86,0.17, ,0, ,448, ,6.8, ,67.2, ,36.2, ,50.2, ,95, ,26, ,55, ,34.7, ,6.7, ,160.5, ,49.1, 
264,3/28/2022,87,0.06, ,0.27, ,207, ,6.3, ,51.5, ,32.3, ,41.3, ,99, ,51, ,72, ,32.9, ,5.3, ,127.0, ,47.1, 
264,3/29/2022,88,0.12, ,0.00, ,455, ,7.5, ,59.8, ,32.3, ,45.1, ,99, ,42, ,74, ,37.1, ,3.8, ,90.4, ,47.0, 
264,3/30/2022,89,0.11, ,0, ,364, ,7.0, ,57.2, ,28.3, ,43.1, ,100, ,43, ,74, ,35.4, ,5.2, ,124.7, ,47.3, 
264,3/31/2022,90,0.16, ,0, ,509, ,5.1, ,59.4, ,26.2, ,43.2, ,97, ,27, ,53, ,27.4, ,6.1, ,147.4, ,47.6, 
