90,3/1/2022,60,0.10, ,0, ,315, ,6.7, ,64.3, ,34.6, ,47.1, ,86, ,33, ,61, ,34.3, ,4.6, ,110.5, ,39.2, 
90,3/2/2022,61,0.16, ,0, ,385, ,4.8, ,66.8, ,32.7, ,48.0, ,90, ,15, ,42, ,26.3, ,7.7, ,184.9, ,40.4, 
90,3/3/2022,62,0.02, ,0.05, ,110, ,6.4, ,46.1, ,30.7, ,38.1, ,93, ,64, ,82, ,33.1, ,4.6, ,111.1, ,40.1, 
90,3/4/2022,63,0.05, ,0.15, ,265, ,5.2, ,40.9, ,25.2, ,32.4, ,99, ,53, ,84, ,28.1, ,4.5, ,108.0, ,39.7, 
90,3/5/2022,64,0.07, ,0.10, ,244, ,4.2, ,39.5, ,25.2, ,31.6, ,86, ,49, ,69, ,22.7, ,10.9, ,261.6, ,38.8, 
90,3/6/2022,65,0.09, ,0, ,461,R,3.6, ,45.2, ,18.3, ,31.0, ,86, ,37, ,61, ,19.4, ,4.9, ,117.5, ,37.3, 
90,3/7/2022,66,0.09, ,0, ,457,R,3.8, ,50.3, ,20.0, ,33.8, ,82, ,33, ,58, ,20.5, ,3.6, ,86.3, ,37.3, 
90,3/8/2022,67,0.11, ,0, ,407, ,4.3, ,50.3, ,24.0, ,37.1, ,88, ,35, ,58, ,23.5, ,6.6, ,157.5, ,38.0, 
90,3/9/2022,68,0.11, ,0, ,360, ,4.1, ,47.6, ,23.2, ,35.9, ,79, ,37, ,57, ,22.2, ,9.0, ,215.3, ,38.6, 
90,3/10/2022,69,0.09, ,0, ,498,R,2.5,Y,47.0, ,12.8, ,28.1, ,80, ,17, ,47,Y,10.7,Y,5.6, ,133.9, ,38.2, 
90,3/11/2022,70,0.11, ,0, ,490,R,3.3, ,60.7, ,17.4, ,38.4, ,84, ,10, ,41, ,16.9, ,3.3, ,78.1, ,38.2, 
90,3/12/2022,71,0.19, ,0, ,472, ,3.4, ,61.6, ,22.1, ,43.1, ,89, ,9, ,36, ,17.8, ,11.0, ,264.1, ,39.2, 
90,3/13/2022,72,0.09, ,0.11, ,376, ,4.9, ,46.1, ,26.9, ,37.7, ,95, ,45, ,63, ,26.4, ,7.1, ,171.4, ,39.8, 
90,3/14/2022,73,0.13, ,0, ,397, ,5.2, ,64.0, ,24.3, ,43.0, ,92, ,30, ,55, ,28.2, ,6.5, ,157.0, ,40.0, 
90,3/15/2022,74,0.07, ,0.09, ,260, ,7.3, ,53.0, ,36.3, ,43.7, ,92, ,51, ,75, ,36.4, ,6.9, ,166.7, ,41.5, 
90,3/16/2022,75,0.12, ,0, ,510,R,4.9, ,54.3, ,24.8, ,39.5, ,91, ,23, ,59, ,26.4, ,3.3, ,78.7, ,42.3, 
90,3/17/2022,76,0.08, ,0, ,271, ,4.7, ,56.4, ,22.8, ,38.6, ,91, ,31, ,59, ,25.7, ,4.1, ,99.5, ,41.8, 
90,3/18/2022,77,0.14, ,0, ,474, ,4.9, ,62.9, ,21.5, ,42.4, ,92, ,23, ,53, ,26.7, ,5.0, ,120.4, ,41.4, 
90,3/19/2022,78,0.07, ,0.07, ,222, ,5.6, ,51.1, ,27.3, ,40.9, ,87, ,40, ,64, ,29.7, ,8.7, ,209.9, ,42.2, 
90,3/20/2022,79,0.11, ,0, ,508, ,3.8, ,48.0, ,19.1, ,34.2, ,92, ,26, ,57, ,20.6, ,3.3, ,79.2, ,41.2, 
90,3/21/2022,80,0.10, ,0, ,381, ,5.4, ,56.3, ,23.5, ,40.6, ,94, ,32, ,63, ,29.1, ,3.8, ,91.3, ,41.8, 
90,3/22/2022,81,0.17, ,0, ,540,R,7.5, ,67.7, ,29.4, ,48.8, ,100, ,34, ,64, ,37.0, ,6.1, ,146.7, ,43.3, 
90,3/23/2022,82,0.18, ,0, ,514, ,6.7, ,71.7, ,28.3, ,51.7, ,92, ,29, ,52, ,34.4, ,6.5, ,156.3, ,44.6, 
90,3/24/2022,83,0.16, ,0, ,501, ,6.2, ,72.3, ,26.0, ,50.1, ,97, ,21, ,51, ,32.5, ,4.4, ,105.7, ,45.3, 
90,3/25/2022,84,0.16, ,0, ,460, ,5.5, ,70.2, ,29.3, ,50.1, ,94, ,16, ,45, ,29.4, ,5.4, ,130.2, ,45.8, 
90,3/26/2022,85,0.15, ,0, ,405, ,5.7, ,69.5, ,25.5, ,49.0, ,94, ,18, ,48, ,30.1, ,4.6, ,110.2, ,45.7, 
90,3/27/2022,86,0.12, ,0, ,270, ,6.1, ,65.7, ,36.1, ,51.9, ,86, ,23, ,46, ,32.0, ,6.0, ,143.5, ,45.9, 
90,3/28/2022,87,0.12, ,0.08, ,407, ,6.5, ,56.7, ,36.5, ,46.3, ,87, ,42, ,61, ,33.7, ,5.5, ,130.8, ,46.1, 
90,3/29/2022,88,0.14, ,0, ,740,R,6.6, ,62.5, ,35.2, ,49.6, ,94, ,31, ,55, ,33.9, ,4.3, ,104.0, ,47.2, 
90,3/30/2022,89,0.09, ,0, ,304, ,6.1, ,54.3, ,26.7, ,43.0, ,93, ,34, ,64, ,31.8, ,5.1, ,123.6, ,46.8, 
90,3/31/2022,90,0.13, ,0, ,536, ,4.1, ,54.3, ,20.0, ,37.3, ,93, ,26, ,54, ,22.3, ,3.5, ,84.9, ,45.3, 
