169,3/1/2022,60,0.12, ,0, ,412, ,8.8, ,75.0, ,35.4, ,55.0, ,98, ,29, ,59, ,41.1, ,2.2, ,52.1, ,52.9, 
169,3/2/2022,61,0.14, ,0, ,464, ,8.9, ,79.4,Y,36.6, ,57.6, ,98, ,23, ,55, ,41.5, ,2.0, ,48.5, ,54.5, 
169,3/3/2022,62,0.11, ,0, ,357, ,9.7, ,75.4, ,38.8, ,56.8, ,93, ,34, ,61, ,43.7, ,2.8, ,66.4, ,55.5, 
169,3/4/2022,63,0.01, ,0.56, ,87, ,11.7, ,55.0, ,44.1, ,51.4, ,100, ,70, ,91, ,48.8, ,4.2, ,101.1, ,55.5, 
169,3/5/2022,64,0.09, ,0, ,375, ,7.7, ,54.6, ,36.0, ,44.6, ,96, ,55, ,77, ,37.9, ,3.9, ,94.4, ,53.7, 
169,3/6/2022,65,0.11, ,0, ,456, ,8.0, ,59.3, ,35.9, ,46.3, ,97, ,47, ,75, ,38.9, ,2.5, ,59.5, ,52.6, 
169,3/7/2022,66,0.12, ,0, ,482, ,8.3, ,63.3, ,32.7, ,48.2, ,100, ,45, ,72, ,39.6, ,2.8, ,66.5, ,52.6, 
169,3/8/2022,67,0.13, ,0, ,488, ,8.3, ,69.3, ,34.0, ,51.0, ,99, ,30, ,65, ,39.6, ,2.2, ,52.0, ,52.9, 
169,3/9/2022,68,0.14, ,0, ,479, ,8.6, ,70.4, ,37.1, ,53.6, ,96, ,34, ,61, ,40.7, ,2.1, ,51.1, ,53.7, 
169,3/10/2022,69,0.13, ,0, ,493, ,8.9, ,66.7, ,36.9, ,50.6, ,98, ,39, ,71, ,41.4, ,2.8, ,66.7, ,54.5, 
169,3/11/2022,70,0.14, ,0, ,507,R,7.6, ,72.7, ,35.5, ,52.8, ,99, ,22, ,55, ,37.3, ,2.2, ,53.6, ,54.9, 
169,3/12/2022,71,0.15, ,0, ,513,R,7.4, ,78.1, ,33.5, ,54.0, ,100, ,16, ,52, ,36.7, ,2.1, ,50.0, ,55.1, 
169,3/13/2022,72,0.15, ,0, ,496, ,8.5, ,74.1, ,36.8, ,53.2, ,91, ,36, ,61, ,40.2, ,4.1, ,99.4, ,55.5, 
169,3/14/2022,73,0.15, ,0, ,509, ,8.7, ,74.4, ,34.9, ,54.2, ,98, ,30, ,60, ,40.8, ,2.7, ,65.6, ,56.1, 
169,3/15/2022,74,0.13, ,0, ,410, ,10.3, ,74.5, ,39.6, ,57.4, ,96, ,35, ,64, ,45.4, ,2.8, ,68.2, ,56.6, 
169,3/16/2022,75,0.14, ,0, ,465, ,12.1, ,73.2, ,44.4, ,58.2, ,100, ,44, ,73, ,49.7, ,2.8, ,66.5, ,58.1, 
169,3/17/2022,76,0.13, ,0, ,419, ,10.5, ,75.2, ,43.4, ,58.3, ,97, ,34, ,63, ,45.8, ,2.8, ,67.4, ,58.5, 
169,3/18/2022,77,0.16, ,0, ,520, ,9.6, ,77.6, ,42.1, ,57.9, ,95, ,28, ,58, ,43.3, ,3.1, ,75.6, ,58.7, 
169,3/19/2022,78,0.08, ,0.01, ,265, ,10.7, ,65.5, ,45.7, ,56.4, ,94, ,53, ,69, ,46.3, ,4.4, ,106.4, ,58.5, 
169,3/20/2022,79,0.06, ,0.00, ,271, ,10.9, ,63.0, ,41.8, ,52.7, ,99, ,54, ,81, ,46.9, ,2.7, ,64.7, ,58.0, 
169,3/21/2022,80,0.16, ,0, ,520, ,9.2, ,71.9, ,38.9, ,54.9, ,100, ,29, ,63, ,42.4, ,3.2, ,76.3, ,57.6, 
169,3/22/2022,81,0.17, ,0, ,538, ,10.4, ,82.3, ,39.2, ,61.2, ,100, ,28, ,57, ,45.7, ,2.4, ,56.5, ,59.0, 
169,3/23/2022,82,0.19, ,0, ,539, ,12.0, ,89.9,Y,46.3, ,67.1, ,98, ,23, ,53, ,49.3, ,2.8, ,66.4, ,61.4, 
169,3/24/2022,83,0.19, ,0, ,535, ,12.8, ,88.8,Y,50.5, ,68.9,Y,82, ,28, ,53,Y,51.1,Y,3.1, ,75.2, ,63.6, 
169,3/25/2022,84,0.16, ,0, ,448, ,14.1,Y,86.7, ,49.9, ,67.7,Y,96, ,34, ,61,Y,53.7,Y,2.9, ,70.7, ,64.6, 
169,3/26/2022,85,0.19, ,0, ,523, ,12.8, ,87.4,Y,53.0,Y,68.5,Y,94, ,29, ,54,Y,51.1,Y,3.5, ,83.1, ,65.6, 
169,3/27/2022,86,0.18, ,0, ,526, ,10.0, ,86.2, ,49.0, ,65.4, ,79, ,19, ,47, ,44.6, ,3.8, ,90.2, ,65.9, 
169,3/28/2022,87,0.07, ,0.26, ,246, ,11.9, ,64.8, ,46.7, ,55.0, ,98, ,59, ,80, ,49.1, ,4.1, ,98.6, ,63.9, 
169,3/29/2022,88,0.08, ,0, ,335, ,12.3, ,67.1, ,47.0, ,55.0, ,100, ,56, ,83, ,50.0, ,2.8, ,66.5, ,61.4, 
169,3/30/2022,89,0.14, ,0, ,449, ,13.5,Y,73.8, ,51.2, ,61.3, ,98, ,48, ,73,Y,52.5,Y,2.7, ,63.8, ,62.3, 
169,3/31/2022,90,0.12, ,0, ,444, ,12.1, ,69.4, ,45.3, ,56.4, ,100, ,53, ,78, ,49.7, ,2.7, ,65.3, ,63.0, 
