225,3/1/2022,60,0.10, ,0, ,303, ,7.6, ,68.7, ,30.8, ,49.4, ,100, ,34, ,63, ,37.4, ,4.5, ,108.3, ,42.8, 
225,3/2/2022,61,0.12, ,0, ,333, ,6.8, ,68.7, ,24.4, ,47.4, ,100, ,25, ,61, ,34.7, ,5.5, ,130.9, ,43.2, 
225,3/3/2022,62,0.01, ,0.18, ,87, ,9.0, ,49.9, ,38.9, ,44.6, ,100, ,62, ,90, ,41.7, ,3.4, ,81.9, ,44.1, 
225,3/4/2022,63,0.06, ,0, ,274, ,5.3, ,47.2, ,24.1, ,35.2, ,100, ,46, ,76, ,28.6, ,4.8, ,116.3, ,42.9, 
225,3/5/2022,64,0.08, ,0, ,277, ,4.9, ,49.3, ,24.4, ,38.1, ,95, ,40, ,63, ,26.7, ,5.5, ,131.8, ,42.1, 
225,3/6/2022,65,0.09, ,0, ,425, ,4.3, ,55.9, ,17.6, ,34.4, ,100, ,27, ,64, ,23.7, ,2.4, ,57.8, ,41.6, 
225,3/7/2022,66,0.11, ,0, ,420, ,3.8, ,63.7, ,16.6, ,37.8, ,100, ,14, ,49, ,20.4, ,3.5, ,84.8, ,41.7, 
225,3/8/2022,67,0.12, ,0, ,359, ,3.7, ,60.1, ,22.5, ,40.8, ,91, ,19, ,43, ,20.0, ,4.6, ,111.0, ,42.0, 
225,3/9/2022,68,0.12, ,0, ,406, ,5.3, ,57.8, ,32.3, ,43.8, ,70, ,33, ,55, ,28.7, ,5.2, ,125.3, ,43.4, 
225,3/10/2022,69,0.10, ,0, ,456, ,3.6, ,58.9, ,17.3, ,36.5, ,100, ,12, ,49, ,19.2, ,3.0, ,72.3, ,43.2, 
225,3/11/2022,70,0.11, ,0, ,452, ,3.7, ,69.4, ,16.4, ,39.8, ,88, ,17, ,45, ,20.2, ,2.6, ,62.7, ,42.9, 
225,3/12/2022,71,0.17, ,0.25, ,416, ,4.8, ,65.8, ,17.7, ,42.6, ,97, ,12, ,51, ,25.9, ,9.1,Y,219.6,Y,43.2, 
225,3/13/2022,72,0.11, ,0, ,410, ,5.9, ,53.0, ,33.2, ,43.3, ,88, ,44, ,62, ,31.3, ,5.9, ,142.1, ,44.1, 
225,3/14/2022,73,0.11, ,0.11, ,324, ,7.3, ,65.8, ,31.9, ,48.1, ,100, ,34, ,64, ,36.5, ,4.3, ,104.3, ,45.5, 
225,3/15/2022,74,0.09, ,0.19, ,329, ,8.4, ,57.5, ,31.4, ,46.2, ,100, ,50, ,79, ,40.1, ,4.3, ,103.4, ,47.0, 
225,3/16/2022,75,0.11, ,0, ,478, ,5.7, ,63.5, ,24.1, ,41.3, ,100, ,24, ,64, ,30.1, ,2.5, ,58.8, ,46.1, 
225,3/17/2022,76,0.10, ,0, ,368, ,6.2, ,61.9, ,29.8, ,42.9, ,100, ,28, ,66, ,32.5, ,3.0, ,71.8, ,46.2, 
225,3/18/2022,77,0.12, ,0, ,414, ,6.2, ,66.5, ,24.1, ,45.3, ,100, ,24, ,60, ,32.3, ,3.4, ,81.1, ,46.3, 
225,3/19/2022,78,0.07, ,0.00, ,254, ,6.7, ,51.8, ,29.8, ,43.9, ,87, ,56, ,69, ,34.3, ,6.5, ,155.9, ,47.0, 
225,3/20/2022,79,0.10, ,0, ,394, ,4.3, ,55.8, ,18.8, ,38.9, ,100, ,23, ,54, ,23.6, ,3.0, ,71.3, ,45.6, 
225,3/21/2022,80,0.07, ,0, ,245, ,7.7, ,59.7, ,29.5, ,46.8, ,94, ,45, ,71, ,37.8, ,2.4, ,56.5, ,46.6, 
225,3/22/2022,81,0.14, ,0, ,481, ,9.8, ,75.5,Y,30.0, ,52.5, ,100, ,37, ,73, ,44.0, ,2.8, ,67.6, ,48.6, 
225,3/23/2022,82,0.16, ,0, ,501, ,7.6, ,75.7,Y,31.3, ,52.0, ,100, ,17, ,57, ,37.4, ,3.3, ,79.9, ,49.8, 
225,3/24/2022,83,0.14, ,0, ,472, ,6.5, ,79.4,Y,26.0, ,49.4, ,100, ,17, ,54, ,33.5, ,2.6, ,62.4, ,49.4, 
225,3/25/2022,84,0.17, ,0, ,505, ,6.9, ,75.3,Y,29.0, ,53.0, ,100, ,18, ,50, ,34.9, ,4.6, ,110.3, ,50.1, 
225,3/26/2022,85,0.16, ,0, ,482, ,6.4, ,74.8, ,30.2, ,50.9, ,94, ,22, ,50, ,33.2, ,4.1, ,98.1, ,50.3, 
225,3/27/2022,86,0.15, ,0, ,368, ,6.3, ,68.1, ,32.8, ,50.0, ,100, ,22, ,51, ,32.6, ,5.3, ,126.0, ,50.1, 
225,3/28/2022,87,0.13, ,0, ,591,R,8.2, ,62.6, ,48.1,Y,55.1, ,75, ,43, ,55, ,39.4, ,5.9, ,141.8, ,51.4, 
225,3/29/2022,88,0.16, ,0, ,508, ,8.4, ,69.7, ,36.6, ,53.0, ,99, ,32, ,61, ,39.9, ,4.5, ,106.8, ,51.8, 
225,3/30/2022,89,0.14, ,0, ,460, ,6.1, ,60.3, ,29.1, ,45.0, ,100, ,23, ,60, ,32.0, ,4.2, ,101.4, ,51.3, 
225,3/31/2022,90,0.14, ,0, ,522, ,4.9, ,61.9, ,23.5, ,42.5, ,99, ,23, ,53, ,26.8, ,3.3, ,79.6, ,50.2, 
