218,3/1/2022,60,0.20, ,0, ,499,R,5.4, ,90.3, ,47.5, ,69.3, ,57, ,10, ,22, ,28.8, ,5.4, ,129.4, ,55.4, 
218,3/2/2022,61,0.19, ,0, ,466, ,6.8, ,86.3, ,43.2, ,64.5, ,58, ,11, ,33, ,34.7, ,5.1, ,121.8, ,56.3, 
218,3/3/2022,62,0.17, ,0, ,414, ,6.9, ,81.2, ,43.9, ,64.1, ,64, ,14, ,34, ,34.9, ,5.2, ,125.5, ,56.9, 
218,3/4/2022,63,0.16, ,0, ,317, ,8.7, ,69.6, ,53.8, ,62.6, ,67, ,35, ,45, ,41.0, ,7.9, ,188.5, ,57.5, 
218,3/5/2022,64,0.23, ,0, ,494, ,6.6, ,67.2, ,49.0, ,58.0, ,67, ,24, ,40, ,34.1, ,11.8,Y,283.0,Y,57.1, 
218,3/6/2022,65,0.15, ,0, ,497, ,6.2, ,68.3, ,38.8, ,54.1, ,70, ,23, ,43, ,32.3, ,4.4, ,106.5, ,56.3, 
218,3/7/2022,66,0.22, ,0, ,510,R,4.8, ,70.7, ,39.1, ,56.4, ,75, ,8, ,31, ,26.0, ,8.4, ,200.5, ,56.0, 
218,3/8/2022,67,0.17, ,0, ,518,R,4.3, ,73.0, ,36.0, ,56.0, ,56, ,13, ,28, ,23.7, ,4.8, ,115.6, ,55.4, 
218,3/9/2022,68,0.17, ,0, ,513, ,5.8, ,73.3, ,36.9, ,57.1, ,70, ,16, ,37, ,30.8, ,4.8, ,116.2, ,55.6, 
218,3/10/2022,69,0.26, ,0, ,467, ,5.3, ,75.3, ,49.3, ,62.7, ,60, ,5, ,27, ,28.6, ,10.7, ,257.9, ,56.1, 
218,3/11/2022,70,0.21, ,0, ,536,R,3.1, ,74.4, ,43.2, ,60.4, ,51, ,9, ,17, ,16.0, ,6.5, ,155.9, ,55.6, 
218,3/12/2022,71,0.18, ,0, ,534,R,4.7, ,77.9, ,38.1, ,57.8, ,60, ,11, ,29, ,25.4, ,4.3, ,104.0, ,55.8, 
218,3/13/2022,72,0.21, ,0, ,502, ,6.4, ,81.9, ,39.7, ,63.1, ,65, ,14, ,32, ,33.1, ,6.2, ,148.7, ,56.4, 
218,3/14/2022,73,0.21, ,0, ,525, ,7.5, ,84.1, ,48.9, ,67.6, ,66, ,12, ,32, ,37.0, ,5.9, ,142.3, ,57.8, 
218,3/15/2022,74,0.20, ,0, ,526, ,7.2, ,84.5, ,44.3, ,65.9, ,65, ,13, ,33, ,36.1, ,4.7, ,111.6, ,58.4, 
218,3/16/2022,75,0.26, ,0, ,529, ,8.1, ,86.6, ,54.3, ,73.1, ,49, ,18, ,29, ,39.1, ,7.6, ,181.3, ,59.4, 
218,3/17/2022,76,0.23, ,0, ,518, ,6.2, ,84.9, ,53.3, ,70.3, ,50, ,11, ,24, ,32.2, ,5.7, ,137.6, ,60.1, 
218,3/18/2022,77,0.21, ,0, ,543, ,7.2, ,84.6, ,45.8, ,65.8, ,64, ,13, ,33, ,36.0, ,5.0, ,118.9, ,60.2, 
218,3/19/2022,78,0.22, ,0, ,433, ,7.9, ,84.1, ,48.4, ,66.6, ,61, ,16, ,36, ,38.6, ,8.3, ,199.9, ,60.2, 
218,3/20/2022,79,0.30, ,0, ,544, ,7.6, ,79.2, ,55.7, ,69.2, ,55, ,15, ,31, ,37.5, ,11.7,Y,280.6,Y,60.3, 
218,3/21/2022,80,0.28, ,0, ,524, ,5.7, ,85.7, ,54.6, ,71.4, ,47, ,11, ,22, ,30.2, ,7.9, ,190.3, ,60.2, 
218,3/22/2022,81,0.25, ,0, ,555, ,6.8, ,87.5, ,54.5, ,74.0, ,44, ,16, ,24, ,34.7, ,5.6, ,133.5, ,60.7, 
218,3/23/2022,82,0.24, ,0, ,579,R,5.8, ,83.8, ,50.1, ,70.0, ,57, ,10, ,23, ,30.7, ,5.5, ,132.2, ,61.5, 
218,3/24/2022,83,0.22, ,0, ,568, ,7.2, ,86.5, ,46.2, ,66.5, ,58, ,14, ,33, ,36.2, ,4.5, ,108.6, ,61.4, 
218,3/25/2022,84,0.23, ,0, ,560, ,8.6, ,91.4, ,50.4, ,70.3, ,64, ,11, ,34, ,40.8, ,4.5, ,108.3, ,62.1, 
218,3/26/2022,85,0.21, ,0, ,531, ,9.1, ,89.9, ,55.2, ,72.2, ,60, ,15, ,34, ,42.1, ,4.7, ,112.0, ,63.1, 
218,3/27/2022,86,0.25, ,0, ,579, ,8.1, ,86.9, ,53.9, ,71.8, ,68, ,14, ,30, ,39.1, ,6.0, ,143.7, ,63.8, 
218,3/28/2022,87,0.18, ,0.04, ,354, ,8.8, ,80.4, ,58.9, ,68.6, ,58, ,21, ,37, ,41.2, ,6.7, ,159.8, ,63.7, 
218,3/29/2022,88,0.23, ,0, ,571, ,9.4, ,77.3, ,48.5, ,64.6, ,71, ,28, ,45, ,43.0, ,7.6, ,181.3, ,63.5, 
218,3/30/2022,89,0.25, ,0, ,579, ,10.1, ,83.0, ,54.9, ,70.5, ,66, ,21, ,40, ,44.7, ,7.4, ,177.5, ,63.8, 
218,3/31/2022,90,0.22, ,0, ,558, ,10.7, ,80.9, ,53.3, ,69.0, ,73, ,27, ,44, ,46.4, ,5.6, ,133.2, ,64.3, 
