213,3/1/2022,60,0.10, ,0.00, ,375, ,11.1, ,65.9, ,47.3, ,55.7, ,96, ,47, ,73, ,47.2, ,3.2, ,77.3, ,56.5, 
213,3/2/2022,61,0.10, ,0, ,387, ,12.0, ,63.3, ,46.7, ,53.7, ,100, ,62, ,85, ,49.3, ,3.4, ,80.9, ,57.2, 
213,3/3/2022,62,0.01, ,0.02, ,106, ,12.1, ,54.4, ,46.7, ,50.7, ,100, ,80, ,96, ,49.7, ,2.8, ,67.0, ,57.1, 
213,3/4/2022,63,0.09, ,0.05, ,317, ,9.8, ,57.6, ,41.9, ,49.8, ,100, ,43, ,80, ,44.0, ,6.5, ,155.9, ,56.9, 
213,3/5/2022,64,0.10, ,0, ,409, ,6.9, ,54.2, ,39.0, ,45.9, ,91, ,40, ,66, ,35.1, ,3.7, ,88.6, ,55.6, 
213,3/6/2022,65,0.11, ,0, ,459, ,8.8, ,57.1, ,41.0, ,48.1, ,100, ,57, ,77, ,41.1, ,4.0, ,95.7, ,55.6, 
213,3/7/2022,66,0.14, ,0.00, ,471, ,5.4, ,66.8, ,40.8, ,54.8, ,100, ,14, ,37, ,29.1, ,3.6, ,86.1, ,55.7, 
213,3/8/2022,67,0.14, ,0.01, ,466, ,7.2, ,67.0, ,47.0, ,56.3, ,84, ,26, ,46, ,36.0, ,3.8, ,92.3, ,56.2, 
213,3/9/2022,68,0.14, ,0.00, ,456, ,8.1, ,63.7, ,45.4, ,53.6, ,87, ,37, ,58, ,39.2, ,4.4, ,106.5, ,56.7, 
213,3/10/2022,69,0.14, ,0.01, ,496,R,4.5,Y,67.3, ,44.5, ,54.6, ,92, ,10, ,31,Y,24.6,Y,3.6, ,86.3, ,56.4, 
213,3/11/2022,70,0.15, ,0.02, ,486, ,4.7,Y,66.0, ,44.0, ,55.1, ,48, ,18, ,32,Y,25.8,Y,3.6, ,85.6, ,56.1, 
213,3/12/2022,71,0.12, ,0, ,444, ,8.3, ,55.1, ,42.3, ,48.8, ,99, ,35, ,70, ,39.7, ,5.1, ,123.1, ,56.1, 
213,3/13/2022,72,0.11, ,0.02, ,398, ,10.3, ,58.9, ,42.8, ,51.7, ,100, ,54, ,79, ,45.4, ,4.7, ,112.6, ,57.1, 
213,3/14/2022,73,0.13, ,0, ,458, ,9.1, ,65.5, ,43.2, ,52.5, ,98, ,38, ,67, ,42.0, ,4.3, ,102.4, ,56.9, 
213,3/15/2022,74,0.06, ,0.12, ,266, ,13.7, ,60.6, ,47.7, ,54.1, ,100, ,82, ,96, ,52.9, ,4.3, ,104.4, ,58.3, 
213,3/16/2022,75,0.13, ,0, ,495, ,10.2, ,61.0, ,44.2, ,52.5, ,100, ,49, ,76, ,45.1, ,4.1, ,97.9, ,58.2, 
213,3/17/2022,76,0.11, ,0, ,450, ,11.1, ,55.7, ,47.2, ,50.1, ,100, ,76, ,90, ,47.2, ,6.5, ,156.7, ,58.3, 
213,3/18/2022,77,0.12, ,0, ,475, ,10.8, ,62.0, ,46.1, ,51.5, ,100, ,56, ,83, ,46.7, ,4.9, ,116.6, ,58.2, 
213,3/19/2022,78,0.04, ,0.03, ,185, ,11.0, ,54.6, ,46.3, ,50.1, ,99, ,73, ,89, ,47.1, ,4.5, ,108.1, ,57.9, 
213,3/20/2022,79,0.14, ,0.01, ,516, ,7.7, ,63.5, ,42.8, ,51.3, ,83, ,35, ,60, ,37.8, ,3.8, ,91.9, ,57.5, 
213,3/21/2022,80,0.15, ,0.01, ,508, ,9.1, ,67.5, ,46.1, ,57.3, ,86, ,44, ,57, ,42.0, ,3.4, ,81.8, ,58.2, 
213,3/22/2022,81,0.18, ,0.01, ,520, ,11.4, ,80.3,Y,49.4, ,65.3,Y,100, ,34, ,54,Y,48.1,Y,3.4, ,82.4, ,60.1, 
213,3/23/2022,82,0.12, ,0, ,500, ,12.1, ,58.7, ,47.7, ,51.4, ,100, ,79, ,93, ,49.5, ,5.8, ,139.7, ,60.9, 
213,3/24/2022,83,0.10, ,0, ,428, ,11.7, ,55.4, ,46.4, ,49.5, ,100, ,87, ,97, ,48.8, ,6.0, ,144.6, ,59.7, 
213,3/25/2022,84,0.11, ,0, ,468, ,10.8, ,56.0, ,44.7, ,49.3, ,100, ,79, ,91, ,46.7, ,5.9, ,141.5, ,59.6, 
213,3/26/2022,85,0.13, ,0, ,512, ,12.0, ,59.1, ,46.8, ,52.1, ,100, ,78, ,90, ,49.3, ,5.6, ,134.4, ,59.5, 
213,3/27/2022,86,0.08, ,0.34, ,301, ,11.9, ,60.9, ,47.9, ,52.8, ,100, ,60, ,87, ,49.0, ,5.8, ,139.4, ,59.6, 
213,3/28/2022,87,0.11, ,0.07, ,409, ,11.3, ,59.3, ,47.7, ,52.4, ,100, ,62, ,84, ,47.8, ,4.4, ,104.6, ,59.6, 
213,3/29/2022,88,0.10, ,0, ,387, ,12.2, ,59.4, ,49.0, ,51.8, ,100, ,75, ,93, ,49.8, ,5.1, ,123.1, ,60.0, 
213,3/30/2022,89,0.11, ,0, ,541, ,10.6, ,58.3, ,47.8, ,53.3, ,97, ,61, ,76, ,46.1, ,5.2, ,125.4, ,60.6, 
213,3/31/2022,90,0.14, ,0.01, ,531, ,10.6, ,59.4, ,45.1, ,51.7, ,100, ,65, ,81, ,46.0, ,4.5, ,106.8, ,59.9, 
