244,6/1/2022,152,0.23, ,0, ,626, ,12.4, ,90.0, ,51.8, ,74.2, ,77, ,24, ,43, ,50.2, ,2.7, ,63.9, ,67.1, 
244,6/2/2022,153,0.26, ,0, ,631, ,12.6, ,89.7, ,65.7, ,76.5, ,57, ,29, ,40, ,50.6, ,4.4, ,106.0, ,68.3, 
244,6/3/2022,154,0.21, ,0, ,514, ,13.9, ,84.8, ,59.9, ,72.2, ,75, ,34, ,52, ,53.4, ,5.2, ,125.3, ,68.2, 
244,6/4/2022,155,0.12, ,0.13, ,296, ,12.6, ,75.9, ,56.2, ,66.8, ,96, ,32, ,56, ,50.7, ,4.8, ,114.9, ,67.6, 
244,6/5/2022,156,0.18, ,0.12, ,527, ,18.1, ,80.1, ,58.2, ,67.8, ,100, ,54, ,78, ,60.6, ,6.5, ,156.5, ,67.2, 
244,6/6/2022,157,0.24, ,0, ,689, ,15.8, ,87.4, ,55.5, ,71.4, ,100, ,21, ,60, ,56.9, ,2.8, ,68.1, ,68.3, 
244,6/7/2022,158,0.25, ,0, ,701, ,15.7, ,92.8, ,55.9, ,75.0, ,100, ,29, ,53, ,56.7, ,2.9, ,69.7, ,68.5, 
244,6/8/2022,159,0.24, ,0, ,647, ,14.6, ,91.6, ,58.7, ,75.7, ,74, ,32, ,48, ,54.7, ,3.2, ,76.5, ,69.2, 
244,6/9/2022,160,0.27, ,0, ,686, ,17.1, ,97.8, ,63.1, ,81.3, ,90, ,22, ,47, ,59.1, ,3.4, ,80.9, ,70.3, 
244,6/10/2022,161,0.28, ,0, ,696, ,16.8, ,101.3, ,64.9, ,84.7, ,84, ,24, ,41, ,58.5, ,3.1, ,74.9, ,72.9, 
244,6/11/2022,162,0.28, ,0, ,667, ,17.0, ,95.9, ,62.3, ,81.9, ,84, ,28, ,46, ,58.9, ,4.3, ,102.3, ,74.2, 
244,6/12/2022,163,0.30, ,0, ,690, ,16.2, ,83.7, ,62.2, ,75.2, ,78, ,36, ,54, ,57.6, ,8.6, ,205.3, ,74.6, 
244,6/13/2022,164,0.30, ,0, ,760,R,9.3, ,79.3, ,57.2, ,68.5, ,59, ,25, ,39, ,42.6, ,8.0, ,191.2, ,71.9, 
244,6/14/2022,165,0.29, ,0, ,754,R,9.5, ,87.7, ,57.9, ,72.1, ,57, ,19, ,35, ,43.1, ,5.8, ,140.1, ,70.5, 
244,6/15/2022,166,0.29, ,0, ,736, ,11.1, ,92.0, ,56.8, ,75.4, ,63, ,24, ,37, ,47.4, ,4.3, ,102.3, ,70.3, 
244,6/16/2022,167,0.28, ,0, ,711, ,11.1, ,85.6, ,58.9, ,71.7, ,69, ,24, ,42, ,47.4, ,5.7, ,137.8, ,70.5, 
244,6/17/2022,168,0.23, ,0.02, ,669, ,10.8, ,76.5, ,54.4, ,63.5, ,83, ,31, ,54, ,46.6, ,6.3, ,151.7, ,69.1, 
244,6/18/2022,169,0.23, ,0.00, ,737, ,11.7, ,79.2, ,50.3, ,64.3, ,89, ,22, ,57, ,48.6, ,3.4, ,82.3, ,68.8, 
244,6/19/2022,170,0.25, ,0, ,741, ,12.1, ,87.3, ,50.8, ,68.8, ,100, ,21, ,51, ,49.7, ,3.2, ,76.2, ,68.5, 
244,6/20/2022,171,0.28, ,0, ,712, ,13.0, ,91.6, ,56.6, ,73.9, ,93, ,22, ,46, ,51.6, ,4.5, ,108.6, ,69.0, 
244,6/21/2022,172,0.31, ,0, ,742, ,13.5, ,99.4, ,65.2, ,81.8, ,72, ,17, ,36, ,52.6, ,5.2, ,124.2, ,70.1, 
244,6/22/2022,173,0.31, ,0, ,737, ,15.0, ,96.7, ,63.5, ,82.3, ,65, ,24, ,40, ,55.5, ,5.1, ,121.8, ,71.1, 
244,6/23/2022,174,0.29, ,0, ,701, ,16.3, ,95.7, ,68.6,Y,81.2, ,64, ,29, ,45, ,57.7, ,3.8, ,91.1, ,72.1, 
244,6/24/2022,175,0.29, ,0, ,731, ,15.9, ,95.8, ,62.3, ,81.3, ,76, ,27, ,44, ,57.1, ,3.5, ,84.9, ,72.5, 
244,6/25/2022,176,0.28, ,0, ,744, ,16.2, ,99.3, ,59.2, ,80.5, ,93, ,24, ,46, ,57.6, ,3.1, ,75.0, ,72.5, 
244,6/26/2022,177,0.28, ,0, ,745, ,15.5, ,96.6, ,56.4, ,79.8, ,85, ,25, ,45, ,56.3, ,3.1, ,73.8, ,72.6, 
244,6/27/2022,178,0.28, ,0, ,752,R,16.0, ,96.2, ,59.3, ,79.5, ,83, ,29, ,47, ,57.2, ,3.5, ,83.4, ,73.0, 
244,6/28/2022,179,0.30, ,0, ,740, ,13.7, ,97.0, ,65.7, ,81.5, ,68, ,15, ,37, ,53.0, ,4.4, ,105.0, ,74.1, 
244,6/29/2022,180,0.28, ,0, ,751,R,13.8, ,90.7, ,55.8, ,75.5, ,74, ,30, ,46, ,53.2, ,4.0, ,96.2, ,73.4, 
244,6/30/2022,181,0.26, ,0, ,738, ,15.1, ,87.1, ,54.7, ,71.3, ,89, ,34, ,58, ,55.6, ,4.3, ,103.2, ,72.7, 
