221,6/1/2022,152,0.37, ,0, ,764,R,4.7, ,101.4, ,74.2, ,88.2, ,17, ,6, ,10, ,25.6, ,7.0, ,168.6, ,81.4, 
221,6/2/2022,153,0.35, ,0, ,733, ,5.5, ,104.6, ,73.7, ,92.0, ,17, ,7, ,11, ,29.4, ,5.4, ,130.1, ,81.9, 
221,6/3/2022,154,0.33, ,0, ,636, ,8.1, ,108.4, ,77.2, ,92.5, ,29, ,8, ,16, ,39.0, ,5.4, ,130.1, ,82.7, 
221,6/4/2022,155,0.35, ,0, ,691, ,10.0, ,105.4, ,79.2, ,91.8, ,33, ,11, ,20, ,44.6, ,6.1, ,145.2, ,83.4, 
221,6/5/2022,156,0.41, ,0, ,725, ,9.8, ,105.5, ,79.7, ,93.3, ,31, ,11, ,18, ,44.0, ,8.7, ,208.8, ,84.5,Y
221,6/6/2022,157,0.40, ,0, ,733, ,11.5,Y,105.8, ,82.9,Y,94.4, ,35, ,11, ,21,Y,48.2,Y,8.5, ,203.9, ,85.6,Y
221,6/7/2022,158,0.34, ,0, ,726, ,11.1, ,106.5, ,82.2,Y,95.2, ,35, ,12, ,20, ,47.4, ,4.6, ,109.5, ,86.3,Y
221,6/8/2022,159,0.36, ,0, ,725, ,10.5, ,110.1, ,80.0, ,96.1, ,29, ,11, ,18, ,45.7, ,5.4, ,130.1, ,86.9,Y
221,6/9/2022,160,0.37, ,0, ,723, ,11.1, ,115.5, ,79.0, ,97.5, ,32, ,10, ,18, ,47.2, ,5.5, ,133.0, ,87.8,R
221,6/10/2022,161,0.36, ,0, ,709, ,11.2, ,113.8, ,83.0,Y,99.2, ,32, ,10, ,17, ,47.4, ,4.7, ,113.3, ,88.5,R
221,6/11/2022,162,0.40, ,0, ,709, ,9.7, ,114.8, ,82.9,Y,101.9,Y,32, ,7, ,14,Y,43.7,Y,6.2, ,149.8, ,89.3,R
221,6/12/2022,163,0.42, ,0, ,712, ,8.4, ,118.5,Y,79.0, ,99.4, ,31, ,4, ,13, ,40.1, ,7.4, ,178.5, ,89.5,R
221,6/13/2022,164,0.42, ,0, ,744, ,10.8, ,114.1, ,83.2,Y,94.8, ,42, ,5, ,19, ,46.5, ,9.1, ,218.5, ,--,S
221,6/14/2022,165,0.34, ,0, ,748,R,6.5, ,110.9, ,69.6, ,90.7, ,25, ,8, ,13, ,33.4, ,4.7, ,113.9, ,89.3,R
221,6/15/2022,166,0.33, ,0, ,750,R,5.0, ,109.7, ,69.0, ,92.9, ,16, ,5, ,9, ,27.0, ,3.9, ,92.7, ,88.6,R
221,6/16/2022,167,0.39, ,0, ,752,R,6.2, ,111.6, ,78.9, ,97.1, ,19, ,6, ,10, ,32.4, ,6.0, ,143.4, ,88.8,R
221,6/17/2022,168,0.42, ,0, ,744, ,6.8, ,107.9, ,75.8, ,93.9, ,22, ,6, ,12, ,34.6, ,7.5, ,181.1, ,89.2,R
221,6/18/2022,169,0.40, ,0, ,769,R,6.3, ,108.6, ,68.4, ,85.9, ,31, ,6, ,15, ,32.8, ,9.2, ,219.7, ,88.4,R
221,6/19/2022,170,0.38, ,0, ,777,R,5.6, ,100.9, ,68.6, ,84.6, ,27, ,7, ,14, ,30.0, ,8.1, ,193.9, ,87.8,Y
221,6/20/2022,171,0.34, ,0, ,774,R,4.2, ,107.6, ,62.1,Y,86.9, ,17, ,5, ,10, ,22.9, ,4.6, ,110.5, ,87.0,Y
221,6/21/2022,172,0.36, ,0, ,747,R,5.8, ,107.5, ,74.5, ,93.4, ,26, ,6, ,11, ,30.6, ,5.4, ,129.8, ,87.3,Y
221,6/22/2022,173,0.31, ,0, ,520, ,14.0,Y,107.1, ,83.0, ,92.6, ,41, ,15, ,27,Y,53.5,Y,7.1, ,169.7, ,88.7,R
221,6/23/2022,174,0.34, ,0, ,697, ,14.2,Y,107.4, ,76.6, ,94.4, ,50, ,16, ,26,Y,54.0,Y,5.4, ,129.6, ,89.1,R
221,6/24/2022,175,0.35, ,0, ,722, ,9.7, ,109.1, ,81.0, ,97.2, ,35, ,10, ,16, ,43.8, ,4.7, ,112.0, ,90.4,R
221,6/25/2022,176,0.35, ,0, ,725, ,8.1, ,113.8, ,78.4, ,97.4, ,25, ,8, ,13, ,39.0, ,4.5, ,107.9, ,90.7,R
221,6/26/2022,177,0.40,R,0, ,711, ,12.6, ,118.7,Y,82.4, ,99.7, ,29, ,12, ,19, ,50.6, ,7.0, ,167.0, ,91.0,R
221,6/27/2022,178,0.37, ,0, ,696, ,17.2,Y,107.5, ,85.2, ,96.8, ,46, ,19, ,29,Y,59.2,Y,7.1, ,170.7, ,--,S
221,6/28/2022,179,0.37, ,0, ,689, ,13.9, ,111.8, ,85.0, ,100.2, ,34, ,13, ,21, ,53.4, ,4.9, ,118.7, ,--,S
221,6/29/2022,180,0.39, ,0, ,698, ,9.5, ,112.8, ,87.3, ,101.2, ,24, ,9, ,14, ,43.1, ,6.0, ,143.8, ,--,S
221,6/30/2022,181,0.37, ,0, ,714, ,11.6, ,111.6, ,84.8, ,100.2, ,31, ,12, ,18, ,48.5, ,5.5, ,132.7, ,--,S
