140,6/1/2022,152,0.29, ,0, ,668, ,9.9, ,90.5, ,51.6, ,73.7, ,73, ,17, ,35, ,44.2, ,6.2, ,147.9, ,70.0, 
140,6/2/2022,153,0.31, ,0, ,606, ,10.9, ,84.5, ,61.4, ,71.1, ,66, ,29, ,42, ,46.7, ,10.2, ,245.1, ,69.9, 
140,6/3/2022,154,0.22, ,0, ,515, ,14.8, ,76.6, ,60.6, ,67.4, ,73, ,54, ,64, ,55.0, ,10.7, ,256.4, ,69.1, 
140,6/4/2022,155,0.16, ,0, ,341, ,11.8, ,75.8, ,59.5, ,66.5, ,75, ,34, ,53, ,49.0, ,7.7, ,185.1, ,68.2, 
140,6/5/2022,156,0.11, ,0.06, ,330, ,18.4,Y,80.7, ,59.5, ,68.6, ,100, ,57, ,77,Y,61.1,Y,5.1, ,121.7, ,69.0, 
140,6/6/2022,157,0.27, ,0, ,665, ,13.7, ,83.4, ,58.1, ,70.2, ,85, ,34, ,54, ,52.9, ,7.8, ,186.4, ,69.8, 
140,6/7/2022,158,0.31, ,0, ,647, ,12.1, ,88.4, ,60.8, ,72.3, ,72, ,29, ,45, ,49.7, ,10.0, ,241.1, ,70.3, 
140,6/8/2022,159,0.32, ,0.01, ,619, ,12.3, ,85.4, ,64.3, ,72.6, ,64, ,35, ,45, ,50.1, ,12.6, ,302.6, ,69.5, 
140,6/9/2022,160,0.34, ,0, ,662, ,12.9, ,93.7, ,62.2, ,77.4, ,63, ,24, ,40, ,51.3, ,9.7, ,232.8, ,70.6, 
140,6/10/2022,161,0.35, ,0, ,700, ,15.4, ,99.2, ,69.1,Y,82.7,Y,61, ,23, ,40,Y,56.1,Y,9.7, ,233.3, ,73.0, 
140,6/11/2022,162,0.34, ,0, ,714, ,17.2,Y,92.6, ,68.3,Y,78.5, ,73, ,27, ,52,Y,59.3,Y,11.3, ,270.3, ,73.8, 
140,6/12/2022,163,0.26, ,0, ,625, ,16.8, ,81.5, ,60.5, ,71.1, ,76, ,56, ,65, ,58.6, ,10.2, ,245.4, ,73.3, 
140,6/13/2022,164,0.30, ,0, ,756,R,10.3, ,85.2, ,57.5, ,70.0, ,78, ,14, ,41, ,45.4, ,8.2, ,196.7, ,71.6, 
140,6/14/2022,165,0.32, ,0, ,737, ,9.3, ,91.7, ,61.5, ,75.6, ,63, ,12, ,31, ,42.7, ,7.3, ,175.7, ,72.1, 
140,6/15/2022,166,0.34, ,0, ,720, ,10.4, ,92.1, ,61.8, ,75.2, ,62, ,16, ,35, ,45.6, ,9.0, ,216.0, ,72.5, 
140,6/16/2022,167,0.34, ,0, ,728, ,10.6, ,81.9, ,57.5, ,67.9, ,68, ,28, ,45, ,46.0, ,14.2, ,341.4, ,70.7, 
140,6/17/2022,168,0.27, ,0, ,671, ,10.8, ,71.1, ,55.9, ,62.1, ,76, ,39, ,57, ,46.5, ,11.7, ,281.4, ,69.1, 
140,6/18/2022,169,0.27, ,0, ,706, ,10.6, ,77.0, ,53.9, ,64.4, ,81, ,27, ,51, ,46.0, ,8.8, ,210.6, ,69.5, 
140,6/19/2022,170,0.30, ,0, ,708, ,11.2, ,88.4, ,56.9, ,71.0, ,78, ,24, ,43, ,47.4, ,8.4, ,202.0, ,70.6, 
140,6/20/2022,171,0.32, ,0, ,703, ,10.7, ,93.2, ,60.2, ,77.1, ,70, ,16, ,34, ,46.3, ,7.1, ,171.6, ,72.1, 
140,6/21/2022,172,0.33, ,0, ,706, ,10.3, ,103.3,Y,65.0, ,84.2,Y,44, ,13, ,26,Y,45.3,Y,4.9, ,116.9, ,74.0, 
140,6/22/2022,173,0.26, ,0, ,497, ,12.0, ,95.9, ,65.6, ,82.4, ,46, ,22, ,32, ,49.5, ,5.5, ,131.3, ,75.2, 
140,6/23/2022,174,0.32, ,0, ,656, ,12.4, ,98.4, ,63.7, ,81.1, ,67, ,22, ,34, ,50.3, ,6.3, ,150.9, ,76.0, 
140,6/24/2022,175,0.31, ,0, ,665, ,12.3, ,96.9, ,63.9, ,79.5, ,59, ,19, ,36, ,50.1, ,6.4, ,154.7, ,76.5, 
140,6/25/2022,176,0.34, ,0, ,703, ,10.9, ,93.9, ,58.9, ,76.8, ,66, ,13, ,35, ,46.7, ,7.9, ,189.5, ,75.6, 
140,6/26/2022,177,0.32, ,0, ,722, ,13.1, ,94.0, ,60.0, ,74.9, ,80, ,18, ,44, ,51.7, ,9.0, ,216.7, ,75.1, 
140,6/27/2022,178,0.34, ,0, ,719, ,12.7, ,93.1, ,59.2, ,74.4, ,79, ,26, ,44, ,50.9, ,10.6, ,253.3, ,74.7, 
140,6/28/2022,179,0.39, ,0, ,706, ,9.9, ,92.3, ,64.6, ,76.8, ,53, ,14, ,31, ,44.2, ,11.9, ,285.0, ,73.8, 
140,6/29/2022,180,0.32, ,0, ,717, ,12.6, ,85.7, ,58.2, ,70.0, ,80, ,29, ,50, ,50.6, ,11.2, ,268.6, ,73.9, 
140,6/30/2022,181,0.28, ,0, ,706, ,13.1, ,81.5, ,55.4, ,66.7, ,86, ,38, ,59, ,51.7, ,9.4, ,226.7, ,73.1, 
