189,6/1/2022,152,--,N,0, ,745, ,4.0, ,89.0, ,41.7, ,68.8, ,54, ,7, ,16, ,21.5, ,5.5, ,132.6, ,63.5, 
189,6/2/2022,153,--,N,0, ,756, ,5.2, ,94.0, ,47.2, ,74.7, ,53, ,8, ,18, ,28.0, ,7.3, ,176.1, ,63.9, 
189,6/3/2022,154,--,N,0, ,702, ,6.3, ,93.7, ,59.9, ,77.2, ,41, ,9, ,20, ,32.8, ,7.0, ,167.4, ,64.9, 
189,6/4/2022,155,--,N,0, ,512, ,7.1, ,88.9, ,52.6, ,75.0, ,51, ,12, ,24, ,35.9, ,6.0, ,143.5, ,65.5, 
189,6/5/2022,156,--,N,0, ,669, ,8.1, ,93.8, ,59.9, ,78.4, ,52, ,13, ,24, ,39.1, ,6.5, ,156.0, ,65.9, 
189,6/6/2022,157,--,N,0, ,740, ,6.4, ,97.2, ,55.0, ,77.4, ,47, ,7, ,20, ,33.0, ,6.7, ,161.4, ,66.3, 
189,6/7/2022,158,--,N,0, ,731, ,6.1, ,99.7, ,59.9, ,80.2, ,45, ,10, ,17, ,31.9, ,7.0, ,168.7, ,66.8, 
189,6/8/2022,159,--,N,0, ,726, ,5.9, ,99.8, ,54.8, ,80.6, ,50, ,7, ,17, ,31.3, ,8.0, ,190.9, ,67.2, 
189,6/9/2022,160,--,N,0, ,683, ,7.0, ,99.3, ,53.1, ,80.5, ,50, ,9, ,20, ,35.3, ,7.5, ,180.1, ,67.4, 
189,6/10/2022,161,--,N,0, ,730, ,7.5, ,103.7, ,54.8, ,83.9, ,53, ,8, ,19, ,37.1, ,7.5, ,179.2, ,67.9, 
189,6/11/2022,162,--,N,0, ,699, ,8.3, ,104.4, ,56.5, ,84.7, ,51, ,8, ,20, ,39.8, ,6.0, ,143.8, ,68.5, 
189,6/12/2022,163,--,N,0, ,720, ,7.7, ,101.4, ,56.3, ,81.8, ,56, ,7, ,21, ,37.7, ,10.2, ,244.6, ,69.1, 
189,6/13/2022,164,--,N,0, ,755, ,4.9, ,93.2, ,57.8, ,79.4, ,39, ,5, ,14, ,26.8, ,9.9, ,237.0, ,69.3, 
189,6/14/2022,165,--,N,0, ,746, ,4.1, ,89.7, ,54.2, ,71.9, ,37, ,9, ,15, ,22.2, ,9.7, ,233.6, ,68.9, 
189,6/15/2022,166,--,N,0, ,755, ,4.4, ,96.9, ,51.5, ,77.5, ,43, ,6, ,14, ,23.8, ,7.0, ,168.4, ,68.3, 
189,6/16/2022,167,--,N,0, ,786,R,4.8, ,101.6, ,53.2, ,81.7, ,37, ,4, ,13, ,26.0, ,11.3, ,270.6, ,68.5, 
189,6/17/2022,168,--,N,0, ,523, ,2.9, ,85.8, ,61.8, ,75.3, ,17, ,3, ,10, ,14.0, ,17.8, ,428.1, ,68.6, 
189,6/18/2022,169,--,N,0, ,793,R,2.4,Y,83.5, ,50.5, ,67.6, ,21, ,4, ,10,Y,9.6,Y,12.8, ,307.9, ,67.5, 
189,6/19/2022,170,--,N,0, ,780,R,4.1, ,81.4,Y,49.2, ,66.1,Y,38, ,9, ,19,Y,22.4,Y,10.4, ,250.2, ,66.9, 
189,6/20/2022,171,--,N,0, ,775,R,4.4, ,89.2, ,50.4, ,70.5, ,35, ,6, ,17, ,23.9, ,7.7, ,185.8, ,66.7, 
189,6/21/2022,172,--,N,0, ,773,R,4.2, ,93.1, ,43.1,Y,72.7, ,52, ,5, ,15, ,22.9, ,5.0, ,119.9, ,66.7, 
189,6/22/2022,173,--,N,0.02, ,217, ,10.2, ,77.1,R,56.1, ,67.8,Y,72,H,25,H,44,Y,45.1,Y,5.5, ,132.9, ,67.0, 
189,6/23/2022,174,--,N,0, ,653, ,10.5,Y,92.9, ,47.4, ,71.9, ,96, ,13, ,39,Y,45.8,Y,6.3, ,151.9, ,66.7,Y
189,6/24/2022,175,--,N,0, ,716, ,8.1, ,96.4, ,55.2, ,77.0, ,53, ,11, ,26, ,39.1, ,4.8, ,114.1, ,67.4,Y
189,6/25/2022,176,--,N,0, ,736, ,7.6, ,99.2, ,54.8, ,80.1, ,62, ,7, ,22, ,37.3, ,5.6, ,135.1, ,68.2, 
189,6/26/2022,177,--,N,0, ,760, ,6.7, ,102.2, ,59.9, ,82.3, ,49, ,5, ,18, ,34.3, ,5.8, ,138.0, ,69.0, 
189,6/27/2022,178,--,N,0, ,756, ,7.0, ,103.3, ,50.6, ,82.7, ,53, ,9, ,18, ,35.3, ,7.0, ,167.5, ,69.7, 
189,6/28/2022,179,--,N,0, ,729, ,8.0, ,104.5, ,59.3, ,86.2, ,45, ,11, ,19, ,38.7, ,7.8, ,187.9, ,70.3, 
189,6/29/2022,180,--,N,0, ,757, ,7.0, ,102.7, ,65.7, ,86.9, ,40, ,8, ,16, ,35.4, ,8.6, ,207.2, ,71.0, 
189,6/30/2022,181,--,N,0, ,760, ,5.5, ,100.0, ,63.9, ,84.0, ,29, ,6, ,14, ,29.4, ,7.9, ,190.5, ,71.5, 
