262,6/1/2022,152,0.27, ,0, ,723, ,11.3, ,90.4, ,45.9, ,68.3, ,96, ,18, ,48, ,47.9, ,3.5, ,84.2, ,65.2, 
262,6/2/2022,153,0.25, ,0, ,609, ,12.2, ,87.0, ,51.6, ,68.4, ,94, ,27, ,52, ,49.9, ,4.6, ,111.4, ,64.4, 
262,6/3/2022,154,0.22, ,0, ,583, ,14.6, ,80.2, ,49.3, ,65.7, ,95, ,49, ,68, ,54.7, ,5.6, ,134.1, ,65.7, 
262,6/4/2022,155,0.15, ,0, ,380, ,12.2, ,77.0, ,58.0, ,66.3, ,78, ,36, ,55, ,49.8, ,4.6, ,111.5, ,66.3, 
262,6/5/2022,156,0.15, ,0.05, ,469, ,17.6, ,81.6, ,58.5, ,68.5, ,91, ,52, ,74, ,59.9, ,3.8, ,91.2, ,67.4, 
262,6/6/2022,157,0.27, ,0, ,732, ,14.0, ,85.4, ,55.9, ,69.7, ,94, ,28, ,56, ,53.5, ,5.9, ,142.0, ,68.6, 
262,6/7/2022,158,0.28, ,0, ,698, ,12.8, ,89.6, ,48.8, ,68.4, ,97, ,26, ,54, ,51.2, ,4.9, ,117.1, ,68.3, 
262,6/8/2022,159,0.26, ,0, ,645, ,14.3, ,87.4, ,49.3, ,68.6, ,95, ,35, ,60, ,54.0, ,4.8, ,114.3, ,67.9, 
262,6/9/2022,160,0.28, ,0, ,679, ,15.1, ,94.6, ,52.9, ,74.0, ,96, ,26, ,53, ,55.7, ,5.0, ,119.6, ,71.7, 
262,6/10/2022,161,0.31, ,0, ,724, ,16.6, ,97.8, ,55.6, ,78.1, ,95, ,23, ,51, ,58.3, ,5.1, ,123.4, ,73.0, 
262,6/11/2022,162,0.30, ,0, ,711, ,17.3, ,93.4, ,57.7, ,76.2, ,94, ,29, ,56, ,59.4, ,5.6, ,135.4, ,72.5, 
262,6/12/2022,163,0.22, ,0, ,576, ,17.8, ,83.7, ,56.0, ,70.2, ,96, ,55, ,70, ,60.2, ,5.1, ,122.2, ,71.9, 
262,6/13/2022,164,0.31, ,0, ,749, ,9.2, ,81.5, ,48.6, ,66.1, ,95, ,17, ,42, ,42.3, ,7.2, ,172.3, ,70.2, 
262,6/14/2022,165,0.30, ,0, ,743, ,9.4, ,87.0, ,42.9,Y,67.3, ,93, ,15, ,41, ,42.8, ,5.7, ,136.4, ,68.7, 
262,6/15/2022,166,0.29, ,0, ,735, ,11.2, ,93.0, ,47.3, ,69.8, ,97, ,19, ,45, ,47.5, ,4.3, ,102.8, ,68.6, 
262,6/16/2022,167,0.28, ,0, ,685, ,10.4, ,83.1, ,46.9, ,65.6, ,93, ,26, ,48, ,45.7, ,6.5, ,156.4, ,67.9, 
262,6/17/2022,168,0.21, ,0, ,602, ,10.6, ,71.8, ,47.4, ,59.9, ,94, ,42, ,60, ,46.1, ,5.3, ,127.1, ,65.0, 
262,6/18/2022,169,0.24, ,0, ,722, ,10.6, ,76.0, ,44.3,Y,60.9, ,96, ,33, ,58, ,46.1, ,4.7, ,113.3, ,65.5, 
262,6/19/2022,170,0.28, ,0, ,732, ,11.1, ,83.5, ,43.6,Y,65.5, ,96, ,22, ,52, ,47.2, ,5.5, ,132.0, ,66.0, 
262,6/20/2022,171,0.27, ,0, ,722, ,12.1, ,90.1, ,47.6, ,69.4, ,95, ,19, ,49, ,49.5, ,3.6, ,85.5, ,66.6, 
262,6/21/2022,172,0.28, ,0, ,729, ,13.4, ,99.6, ,50.0, ,74.4, ,96, ,16, ,46, ,52.3, ,3.1, ,73.8, ,67.5, 
262,6/22/2022,173,0.16, ,0, ,425, ,17.8, ,89.9, ,55.8, ,74.0, ,88, ,37, ,62, ,60.2, ,3.4, ,80.6, ,68.1, 
262,6/23/2022,174,0.29, ,0, ,694, ,16.2, ,96.5, ,59.6, ,79.5, ,84, ,25, ,47, ,57.6, ,4.2, ,101.0, ,70.2, 
262,6/24/2022,175,0.29, ,0, ,727, ,14.2, ,97.9, ,55.2, ,77.5, ,91, ,22, ,44, ,53.9, ,3.7, ,89.0, ,70.1, 
262,6/25/2022,176,0.29, ,0, ,734, ,13.9, ,96.5, ,52.1, ,73.7, ,96, ,21, ,49, ,53.4, ,4.1, ,98.5, ,69.6, 
262,6/26/2022,177,0.30, ,0, ,741, ,13.2, ,97.1, ,51.3, ,74.5, ,93, ,19, ,45, ,51.8, ,4.4, ,104.6, ,69.3, 
262,6/27/2022,178,0.29, ,0, ,739, ,13.4, ,97.4, ,50.6, ,74.0, ,97, ,19, ,47, ,52.3, ,4.3, ,102.7, ,73.3, 
262,6/28/2022,179,0.31, ,0, ,730, ,11.6, ,93.6, ,52.1, ,74.3, ,92, ,16, ,40, ,48.5, ,5.4, ,130.4, ,72.7, 
262,6/29/2022,180,0.28, ,0, ,733, ,13.2, ,89.9, ,49.2, ,69.6, ,95, ,26, ,53, ,51.9, ,4.6, ,110.0, ,71.0, 
262,6/30/2022,181,0.25, ,0, ,740, ,13.6, ,85.0, ,45.9,Y,66.1, ,95, ,38, ,62, ,52.7, ,3.9, ,93.8, ,70.0, 
