206,6/1/2022,152,0.28, ,0, ,742,R,11.1, ,91.1, ,51.4, ,72.3, ,73, ,20, ,41, ,47.3, ,4.0, ,95.5, ,71.2, 
206,6/2/2022,153,0.28, ,0, ,645, ,11.7, ,89.8, ,55.3, ,72.8, ,76, ,25, ,43, ,48.8, ,5.8, ,139.9, ,72.1, 
206,6/3/2022,154,0.25, ,0, ,601, ,14.8, ,85.4, ,60.0, ,70.5, ,75, ,41, ,58, ,55.1, ,8.1, ,194.5, ,72.3, 
206,6/4/2022,155,0.16, ,0, ,406, ,13.1, ,76.5, ,57.9, ,67.5, ,76, ,43, ,57, ,51.7, ,5.5, ,131.7, ,72.1, 
206,6/5/2022,156,0.22, ,0, ,589, ,16.7, ,85.3, ,61.9, ,72.5, ,81, ,47, ,61, ,58.4, ,5.2, ,125.0, ,72.2, 
206,6/6/2022,157,0.30, ,0, ,754,R,13.4, ,85.9, ,58.3, ,71.5, ,89, ,27, ,51, ,52.3, ,8.0, ,191.4, ,73.1, 
206,6/7/2022,158,0.31, ,0, ,735, ,12.6, ,92.5, ,53.9, ,72.4, ,85, ,25, ,46, ,50.7, ,6.8, ,162.7, ,73.0, 
206,6/8/2022,159,0.29, ,0, ,680, ,13.8, ,90.8, ,52.6, ,72.7, ,72, ,37, ,50, ,53.1, ,6.5, ,156.2, ,73.4, 
206,6/9/2022,160,0.29, ,0, ,700, ,15.3, ,95.1, ,59.0, ,76.4, ,81, ,29, ,49, ,55.9, ,6.5, ,155.2, ,74.2, 
206,6/10/2022,161,0.31, ,0, ,738, ,16.9, ,99.2, ,60.4, ,80.4, ,81, ,23, ,48, ,58.7, ,5.8, ,139.3, ,75.1, 
206,6/11/2022,162,0.33, ,0, ,738, ,16.7, ,96.8, ,62.9, ,79.9, ,82, ,23, ,48, ,58.4, ,7.3, ,174.1, ,75.7, 
206,6/12/2022,163,0.25, ,0, ,614, ,17.7, ,86.7, ,57.9, ,73.7, ,88, ,47, ,62, ,60.1, ,7.3, ,175.9, ,75.8, 
206,6/13/2022,164,0.32, ,0, ,766,R,9.9, ,81.8, ,52.6, ,68.4, ,87, ,20, ,42, ,44.3, ,9.3,Y,223.9,Y,74.8, 
206,6/14/2022,165,0.32, ,0,R,872,R,9.0, ,86.4, ,61.4, ,77.7, ,77, ,16, ,28, ,41.9, ,7.6, ,183.0, ,74.2, 
206,6/15/2022,166,0.31, ,0, ,763,R,11.2, ,93.5, ,53.4, ,74.4, ,83, ,19, ,38, ,47.5, ,6.1, ,147.4, ,74.5, 
206,6/16/2022,167,0.31, ,0, ,754,R,10.0, ,86.9, ,54.6, ,70.0, ,63, ,25, ,40, ,44.6, ,8.1, ,193.3, ,74.8, 
206,6/17/2022,168,0.25, ,0, ,675, ,10.2, ,74.8, ,53.9, ,62.2, ,76, ,38, ,53, ,45.0, ,7.2, ,172.3, ,74.4, 
206,6/18/2022,169,0.26, ,0, ,759,R,10.3, ,76.2, ,47.7, ,62.9, ,92, ,32, ,53, ,45.4, ,6.4, ,153.4, ,73.9, 
206,6/19/2022,170,0.29, ,0, ,762,R,11.2, ,83.3, ,50.1, ,67.6, ,83, ,27, ,49, ,47.6, ,6.6, ,158.4, ,73.7, 
206,6/20/2022,171,0.29, ,0, ,752,R,12.5, ,89.7, ,53.9, ,72.0, ,80, ,24, ,46, ,50.4, ,5.3, ,126.4, ,74.1, 
206,6/21/2022,172,0.30, ,0, ,758,R,13.8, ,97.1, ,56.1, ,77.3, ,77, ,23, ,43, ,53.1, ,4.7, ,113.6, ,74.7, 
206,6/22/2022,173,0.15, ,0, ,365, ,16.4, ,91.8, ,59.0, ,76.2, ,76, ,41, ,53, ,57.8, ,4.0, ,96.6, ,75.1, 
206,6/23/2022,174,0.28, ,0, ,636, ,16.2, ,98.7, ,65.8, ,81.1, ,73, ,25, ,45, ,57.5, ,4.8, ,115.2, ,75.4, 
206,6/24/2022,175,0.30, ,0, ,744, ,15.1, ,100.4, ,61.0, ,81.6, ,74, ,23, ,41, ,55.6, ,4.0, ,95.7, ,76.4, 
206,6/25/2022,176,0.31, ,0, ,749, ,13.8, ,96.9, ,59.0, ,79.2, ,78, ,22, ,41, ,53.2, ,5.3, ,126.1, ,77.1, 
206,6/26/2022,177,0.32, ,0, ,759,R,13.2, ,97.6, ,59.1, ,79.1, ,72, ,20, ,39, ,51.9, ,5.6, ,134.7, ,77.3, 
206,6/27/2022,178,0.33, ,0, ,756,R,13.2, ,99.1, ,59.3, ,79.0, ,74, ,19, ,39, ,51.8, ,6.1, ,145.4, ,77.6, 
206,6/28/2022,179,0.34, ,0, ,752,R,10.9, ,97.7, ,57.4, ,78.5, ,66, ,16, ,33, ,46.7, ,6.9, ,166.8, ,77.5, 
206,6/29/2022,180,0.32, ,0, ,755,R,11.7, ,93.6, ,58.6, ,77.2, ,59, ,21, ,37, ,48.6, ,6.4, ,152.5, ,77.4, 
206,6/30/2022,181,0.27, ,0, ,765,R,13.7, ,87.5, ,54.2, ,71.1, ,85, ,33, ,53, ,53.0, ,5.6, ,133.6, ,77.5, 
