215,6/1/2022,152,0.27, ,0, ,733, ,12.4, ,93.8, ,53.9, ,72.7, ,99, ,18, ,45, ,50.2, ,3.3, ,80.3, ,67.6, 
215,6/2/2022,153,0.24, ,0, ,682, ,15.4, ,89.1, ,54.5, ,69.7, ,99, ,28, ,62, ,56.1, ,2.9, ,68.6, ,68.3, 
215,6/3/2022,154,0.18, ,0, ,569, ,16.3, ,82.2, ,56.6, ,65.7, ,99, ,48, ,76, ,57.8, ,2.6, ,61.6, ,68.6, 
215,6/4/2022,155,0.15, ,0, ,482, ,15.9, ,79.4, ,57.2, ,64.3, ,99, ,51, ,77, ,57.1, ,2.6, ,62.8, ,68.5, 
215,6/5/2022,156,0.24, ,0, ,700, ,15.9, ,85.9, ,55.1, ,68.8, ,99, ,34, ,66, ,57.0, ,2.5, ,60.8, ,68.7, 
215,6/6/2022,157,0.23, ,0, ,688, ,17.7, ,87.3, ,56.8, ,70.5, ,99, ,45, ,69, ,60.0, ,2.6, ,63.1, ,69.6, 
215,6/7/2022,158,0.25, ,0, ,710, ,17.0, ,91.3, ,56.3, ,71.7, ,99, ,36, ,64, ,58.9, ,2.7, ,65.9, ,70.2, 
215,6/8/2022,159,0.25, ,0, ,710, ,16.9, ,94.9, ,56.5, ,73.0, ,99, ,30, ,61, ,58.7, ,2.4, ,57.8, ,70.6, 
215,6/9/2022,160,0.26, ,0, ,734, ,16.7, ,97.8, ,57.8, ,75.7, ,99, ,23, ,55, ,58.4, ,2.4, ,58.6, ,71.3, 
215,6/10/2022,161,0.27, ,0, ,708, ,16.0, ,99.4, ,59.3, ,79.5, ,99, ,27, ,46, ,57.2, ,2.6, ,61.9, ,72.1, 
215,6/11/2022,162,0.27, ,0, ,714, ,14.0, ,98.1, ,64.1,Y,79.0, ,71, ,26, ,41, ,53.6, ,2.6, ,63.4, ,72.9, 
215,6/12/2022,163,0.27, ,0, ,730, ,13.1, ,88.6, ,61.6, ,74.4, ,86, ,24, ,45, ,51.8, ,3.1, ,75.3, ,73.3,Y
215,6/13/2022,164,0.22, ,0, ,679, ,17.1, ,84.5, ,58.8, ,69.2, ,99, ,45, ,70, ,59.1, ,2.7, ,63.7, ,73.2, 
215,6/14/2022,165,0.24, ,0, ,710, ,15.8, ,90.0, ,54.0, ,70.5, ,99, ,35, ,62, ,56.8, ,2.7, ,64.0, ,72.6, 
215,6/15/2022,166,0.26, ,0, ,720, ,16.5, ,98.9, ,56.1, ,74.3, ,99, ,20, ,57, ,58.1, ,2.4, ,58.2, ,72.8, 
215,6/16/2022,167,0.25, ,0, ,724, ,17.9, ,94.8, ,58.4, ,72.5, ,99, ,30, ,66, ,60.4, ,2.8, ,68.1, ,73.6, 
215,6/17/2022,168,0.18, ,0.02, ,557, ,15.3, ,79.6, ,56.7, ,64.3, ,99, ,44, ,74, ,55.9, ,3.9, ,93.1, ,73.3, 
215,6/18/2022,169,0.22, ,0, ,658, ,11.8, ,80.0, ,51.4, ,63.6, ,99, ,37, ,59, ,48.9, ,3.5, ,84.4, ,71.9, 
215,6/19/2022,170,0.30, ,0, ,753, ,8.6, ,86.7, ,54.9, ,71.4, ,75, ,16, ,33, ,40.5, ,6.3,R,150.9,R,71.9, 
215,6/20/2022,171,0.34, ,0, ,760,R,5.8,Y,97.8, ,66.2,Y,81.8, ,28, ,8, ,16,Y,30.8,Y,5.7,R,136.5,R,72.1, 
215,6/21/2022,172,0.28, ,0, ,750, ,8.9, ,93.0, ,52.9, ,76.3, ,81, ,6, ,29, ,41.4, ,3.1, ,75.2, ,72.7, 
215,6/22/2022,173,0.24, ,0, ,550, ,12.6, ,96.7, ,52.9, ,79.4, ,78, ,24, ,37, ,50.6, ,3.9, ,94.5, ,73.1, 
215,6/23/2022,174,0.30, ,0, ,719, ,10.9, ,98.0, ,59.7, ,80.2, ,90, ,11, ,31, ,46.7, ,3.7, ,90.0, ,74.1, 
215,6/24/2022,175,0.31, ,0, ,756,R,7.3,Y,99.2, ,49.5,Y,79.8, ,75, ,6, ,21,Y,36.5,Y,3.7, ,89.7, ,74.4, 
215,6/25/2022,176,0.30, ,0, ,752, ,7.7,Y,100.4, ,64.1, ,81.4, ,40, ,11, ,21,Y,37.9,Y,3.0, ,72.3, ,74.7, 
215,6/26/2022,177,0.30, ,0, ,752, ,9.8, ,103.0, ,65.7,Y,82.7, ,41, ,14, ,26, ,44.1, ,3.1, ,75.6, ,75.8, 
215,6/27/2022,178,0.31, ,0, ,723, ,9.7, ,103.5, ,59.2, ,85.1,Y,65, ,7, ,24,Y,43.8,Y,3.5, ,84.6, ,76.4, 
215,6/28/2022,179,0.30, ,0, ,722, ,10.2, ,100.9, ,55.6, ,83.2, ,73, ,14, ,26, ,45.2, ,3.1, ,74.1, ,76.7,Y
215,6/29/2022,180,0.28, ,0, ,715, ,11.0, ,96.5, ,55.8, ,79.3, ,94, ,15, ,32, ,47.0, ,2.9, ,68.5, ,76.9,Y
215,6/30/2022,181,0.27, ,0, ,703, ,13.3, ,94.9, ,57.9, ,76.2, ,99, ,18, ,43, ,52.2, ,3.0, ,73.2, ,76.8,Y
