267,6/1/2022,152,0.25, ,0, ,703, ,7.1, ,79.9, ,29.8, ,58.3, ,82, ,27, ,42, ,35.6, ,4.3, ,102.8, ,59.6, 
267,6/2/2022,153,0.26, ,0, ,662, ,8.2, ,77.4, ,44.6, ,62.5, ,80, ,26, ,43, ,39.5, ,5.8, ,139.8, ,62.1, 
267,6/3/2022,154,0.22, ,0, ,541, ,8.7, ,70.8, ,41.6, ,59.6, ,81, ,33, ,50, ,40.8, ,6.2, ,149.3, ,61.4, 
267,6/4/2022,155,0.18, ,0, ,485, ,8.6, ,64.9, ,51.4, ,57.0, ,70, ,44, ,54, ,40.7, ,7.6, ,181.3, ,60.8, 
267,6/5/2022,156,0.18, ,0.01, ,537, ,10.7, ,68.8, ,44.2, ,57.7, ,92, ,45, ,66, ,46.2, ,6.0, ,144.2, ,61.7, 
267,6/6/2022,157,0.26, ,0, ,773,R,8.7, ,75.6, ,34.5, ,57.4, ,95, ,28, ,54, ,40.8, ,4.1, ,98.6, ,61.6, 
267,6/7/2022,158,0.25, ,0, ,704, ,8.2, ,82.3, ,33.0, ,60.0, ,90, ,24, ,47, ,39.5, ,4.0, ,97.0, ,62.4, 
267,6/8/2022,159,0.25, ,0, ,658, ,10.6, ,79.9, ,45.2, ,64.8, ,85, ,36, ,51, ,46.1, ,4.4, ,105.1, ,64.4, 
267,6/9/2022,160,0.24, ,0, ,680, ,11.8, ,83.9, ,43.2, ,66.1, ,94, ,37, ,54, ,48.9, ,3.1, ,74.1, ,65.9, 
267,6/10/2022,161,0.29, ,0, ,735, ,11.4, ,85.1, ,46.7, ,68.3, ,92, ,27, ,48, ,47.9, ,5.4, ,129.2, ,67.0, 
267,6/11/2022,162,0.31, ,0, ,766, ,10.7, ,81.0, ,50.6, ,69.1, ,73, ,29, ,44, ,46.4, ,7.1, ,169.3, ,66.8, 
267,6/12/2022,163,0.23, ,0.26,H,625, ,12.3, ,70.8, ,46.9, ,60.0, ,87, ,44, ,70, ,50.1, ,8.8,Y,210.9,Y,66.3, 
267,6/13/2022,164,0.22, ,0, ,774, ,7.2, ,62.4, ,34.9, ,49.5, ,89, ,34, ,60, ,36.1, ,3.9, ,93.8, ,63.4, 
267,6/14/2022,165,0.24, ,0, ,786,R,6.7, ,72.5, ,30.3, ,52.7, ,95, ,21, ,50, ,34.4, ,3.4, ,81.7, ,61.9, 
267,6/15/2022,166,0.27, ,0, ,774, ,7.4, ,81.6, ,32.2, ,59.1, ,92, ,22, ,43, ,36.8, ,4.6, ,110.8, ,62.5, 
267,6/16/2022,167,0.30, ,0, ,781,R,7.1, ,75.7, ,40.9, ,60.9, ,71, ,23, ,39, ,35.6, ,6.2, ,148.0, ,63.7, 
267,6/17/2022,168,0.28,R,0, ,810,R,5.3, ,66.6, ,40.4, ,53.5, ,66, ,25, ,38, ,28.5, ,6.9, ,165.7, ,62.6, 
267,6/18/2022,169,0.15,R,0.02, ,504, ,7.4, ,60.5,Y,32.8, ,47.7,Y,94, ,41, ,66,Y,36.7,Y,4.6, ,110.8, ,60.7, 
267,6/19/2022,170,0.25, ,0, ,782,R,7.4, ,67.7, ,30.6,Y,51.1,Y,95, ,35, ,58,Y,36.9,Y,4.3, ,103.8, ,59.8, 
267,6/20/2022,171,0.23, ,0, ,713, ,7.6, ,73.8, ,31.5,Y,55.0, ,94, ,26, ,52, ,37.5, ,3.2, ,77.1, ,60.6, 
267,6/21/2022,172,0.27, ,0, ,776, ,8.5, ,81.2, ,34.0, ,60.0, ,85, ,27, ,48, ,40.2, ,3.3, ,78.4, ,62.2, 
267,6/22/2022,173,0.26, ,0, ,712, ,9.4, ,87.6, ,36.6, ,65.8, ,88, ,21, ,43, ,42.9, ,3.6, ,86.3, ,64.0, 
267,6/23/2022,174,0.23, ,0, ,597, ,11.4, ,84.1, ,49.7, ,65.9, ,82, ,33, ,53, ,48.1, ,4.5, ,108.1, ,65.9, 
267,6/24/2022,175,0.27, ,0, ,694, ,10.1, ,88.1, ,43.5, ,67.3, ,85, ,23, ,44, ,44.9, ,4.0, ,96.0, ,66.4, 
267,6/25/2022,176,0.26, ,0, ,632, ,8.8, ,90.1, ,41.8, ,67.0, ,84, ,20, ,39, ,41.3, ,4.7, ,112.5, ,66.6, 
267,6/26/2022,177,0.30, ,0, ,766, ,9.3, ,91.9, ,43.6, ,69.7, ,83, ,18, ,38, ,42.7, ,4.5, ,109.1, ,67.1, 
267,6/27/2022,178,0.31, ,0, ,778,R,7.5, ,88.3, ,36.6, ,66.2, ,81, ,19, ,34, ,37.0, ,4.8, ,116.2, ,66.5, 
267,6/28/2022,179,0.32, ,0, ,772, ,7.9, ,84.2, ,39.2, ,66.4, ,71, ,21, ,36, ,38.5, ,6.3, ,151.3, ,66.0, 
267,6/29/2022,180,0.30, ,0, ,784,R,7.3, ,83.8, ,35.3, ,63.9, ,84, ,16, ,36, ,36.5, ,5.1, ,122.6, ,65.4, 
267,6/30/2022,181,0.31, ,0, ,784,R,6.7, ,82.0, ,37.9, ,64.0, ,72, ,16, ,33, ,34.3, ,5.4, ,128.7, ,65.0, 
