77,6/1/2022,152,0.26, ,0, ,709, ,10.6, ,91.1, ,45.5, ,68.4, ,80, ,17, ,45, ,46.1, ,3.6, ,85.8, ,67.0, 
77,6/2/2022,153,0.26, ,0, ,711, ,11.3, ,87.6, ,53.2, ,67.8, ,77, ,25, ,49, ,47.8, ,4.4, ,105.6, ,68.1, 
77,6/3/2022,154,0.21, ,0, ,597, ,13.2, ,76.7, ,50.3, ,63.7, ,85, ,52, ,66, ,51.9, ,5.5, ,131.1, ,68.3, 
77,6/4/2022,155,0.13, ,0.02, ,388, ,12.1, ,75.4, ,54.1, ,63.5, ,92, ,35, ,60, ,49.6, ,3.4, ,80.6, ,67.6, 
77,6/5/2022,156,0.15, ,0.37, ,485, ,17.8, ,77.3, ,58.0, ,65.6, ,96, ,62, ,83, ,60.2, ,4.7, ,113.0, ,67.5, 
77,6/6/2022,157,0.25, ,0, ,742, ,14.1, ,83.6, ,51.2, ,67.6, ,94, ,37, ,61, ,53.7, ,3.8, ,90.7, ,68.5, 
77,6/7/2022,158,0.25, ,0, ,706, ,13.4, ,87.7, ,50.7, ,67.4, ,94, ,26, ,59, ,52.4, ,3.6, ,86.4, ,69.0, 
77,6/8/2022,159,0.25, ,0, ,679, ,13.3, ,85.8, ,53.2, ,68.3, ,84, ,39, ,56, ,52.1, ,3.6, ,87.3, ,69.4, 
77,6/9/2022,160,0.26, ,0, ,668, ,13.9, ,96.8, ,53.1, ,73.6, ,91, ,24, ,49, ,53.3, ,3.4, ,81.4, ,70.0, 
77,6/10/2022,161,0.30, ,0, ,725, ,15.6, ,99.8, ,58.5, ,80.3,Y,78, ,26, ,44,Y,56.5,Y,4.3, ,103.7, ,71.3, 
77,6/11/2022,162,0.29, ,0, ,714, ,17.1, ,92.0, ,58.3, ,75.7, ,84, ,37, ,56, ,59.1, ,5.8, ,138.0, ,72.1, 
77,6/12/2022,163,0.16, ,0, ,470, ,15.2, ,76.3, ,53.4, ,66.7, ,88, ,41, ,68, ,55.8, ,4.9, ,116.8, ,71.6, 
77,6/13/2022,164,0.26, ,0, ,758,R,9.8, ,82.2, ,51.5, ,66.1, ,80, ,21, ,45, ,43.9, ,4.7, ,112.4, ,70.0, 
77,6/14/2022,165,0.27, ,0, ,747, ,9.8, ,89.1, ,49.3, ,70.5, ,76, ,16, ,38, ,43.9, ,3.5, ,84.0, ,70.0, 
77,6/15/2022,166,0.28, ,0, ,747, ,10.6, ,91.7, ,49.5, ,69.8, ,79, ,12, ,43, ,46.0, ,4.1, ,97.9, ,70.7, 
77,6/16/2022,167,0.26, ,0, ,729, ,9.7, ,82.0, ,51.0, ,64.7, ,64, ,20, ,47, ,43.8, ,5.0, ,119.9, ,70.1, 
77,6/17/2022,168,0.25, ,0, ,738, ,9.9, ,69.7, ,50.0, ,59.3, ,79, ,43, ,57, ,44.2, ,6.5,Y,155.9,Y,68.7, 
77,6/18/2022,169,0.24, ,0, ,711, ,9.6, ,76.4, ,43.7, ,60.8, ,88, ,33, ,53, ,43.4, ,4.1, ,97.4, ,67.9, 
77,6/19/2022,170,0.27, ,0, ,745, ,10.1, ,83.9, ,44.8, ,66.1, ,85, ,27, ,46, ,44.8, ,3.9, ,93.3, ,68.5, 
77,6/20/2022,171,0.28, ,0, ,729, ,10.3, ,90.8, ,49.3, ,70.8, ,80, ,19, ,40, ,45.4, ,4.1, ,97.7, ,69.6, 
77,6/21/2022,172,0.30,R,0, ,751,R,9.0, ,102.7,Y,52.2, ,80.4,Y,68, ,9, ,25,Y,41.7,Y,3.6, ,86.1, ,70.8, 
77,6/22/2022,173,0.29, ,0, ,709, ,12.9, ,96.8, ,57.1, ,74.9, ,68, ,19, ,44, ,51.3, ,4.9, ,118.7, ,72.1, 
77,6/23/2022,174,0.28, ,0, ,723, ,13.4, ,96.0, ,56.6, ,75.3, ,78, ,19, ,45, ,52.3, ,3.7, ,89.9, ,72.5, 
77,6/24/2022,175,0.27, ,0, ,748, ,14.8, ,89.6, ,50.1, ,69.5, ,88, ,36, ,60, ,55.1, ,4.2, ,101.5, ,72.5, 
77,6/25/2022,176,0.27, ,0, ,748, ,14.3, ,89.7, ,48.8, ,68.0, ,92, ,36, ,61, ,54.1, ,4.0, ,97.1, ,72.2, 
77,6/26/2022,177,0.26, ,0, ,750,R,14.1, ,90.4, ,47.1, ,67.9, ,92, ,34, ,60, ,53.7, ,3.8, ,90.7, ,72.2, 
77,6/27/2022,178,0.25, ,0, ,701, ,13.3, ,96.8, ,47.1, ,68.2, ,95, ,22, ,57, ,52.2, ,3.3, ,79.3, ,72.2, 
77,6/28/2022,179,0.27, ,0, ,752,R,12.3, ,92.6, ,50.1, ,69.6, ,88, ,19, ,50, ,50.1, ,3.9, ,94.7, ,72.6, 
77,6/29/2022,180,0.25, ,0, ,754,R,13.0, ,79.5, ,46.0, ,63.3, ,90, ,47, ,65, ,51.5, ,4.9, ,117.0, ,72.3, 
77,6/30/2022,181,0.22, ,0, ,666, ,13.2, ,75.0, ,48.4, ,61.3, ,90, ,52, ,71, ,51.9, ,5.1, ,122.4, ,71.2, 
