64,6/1/2022,152,0.28, ,0, ,752,R,11.2, ,93.3,Y,42.0, ,67.9, ,98, ,20, ,48, ,47.4, ,3.2, ,76.4, ,73.7, 
64,6/2/2022,153,0.25, ,0, ,702, ,13.2, ,89.5, ,47.4, ,66.4, ,99, ,29, ,60, ,52.0, ,3.3, ,78.0, ,74.1, 
64,6/3/2022,154,0.22, ,0, ,679, ,15.0, ,81.1, ,51.6, ,63.6, ,100, ,41, ,75, ,55.5, ,3.8, ,90.5, ,74.5, 
64,6/4/2022,155,0.21, ,0, ,645, ,14.0, ,78.9, ,52.5, ,64.5, ,100, ,41, ,68, ,53.6, ,3.7, ,88.9, ,74.6, 
64,6/5/2022,156,0.25, ,0, ,727, ,16.2, ,84.3, ,49.1, ,67.5, ,97, ,47, ,70, ,57.5, ,3.9, ,92.5, ,74.8, 
64,6/6/2022,157,0.22, ,0, ,666, ,16.8,Y,83.0, ,52.5, ,66.6, ,100, ,48, ,75,Y,58.6,Y,3.7, ,89.6, ,75.1, 
64,6/7/2022,158,0.24, ,0, ,731, ,14.0, ,84.0, ,49.9, ,63.6, ,100, ,40, ,70, ,53.5, ,3.2, ,76.3, ,75.4, 
64,6/8/2022,159,0.26, ,0, ,752,R,14.0, ,89.3, ,45.8, ,65.8, ,100, ,28, ,65, ,53.6, ,3.5, ,83.5, ,75.5, 
64,6/9/2022,160,0.24, ,0, ,675, ,15.1, ,93.3, ,55.7, ,72.3,Y,100, ,30, ,56,Y,55.7,Y,3.1, ,73.4, ,75.7, 
64,6/10/2022,161,0.28,R,0, ,745, ,15.0, ,101.5,Y,52.2, ,76.4,R,99, ,21, ,--,R,--,I,2.7,Y,64.4,Y,76.2, 
64,6/11/2022,162,0.28,R,0, ,742, ,15.8, ,98.2,Y,56.0, ,76.2,R,100, ,26, ,--,R,--,I,3.0, ,71.1, ,77.0, 
64,6/12/2022,163,0.26, ,0, ,730, ,17.3,Y,90.2, ,53.4, ,70.7,Y,100, ,36, ,67,Y,59.4,Y,3.6, ,87.4, ,77.7, 
64,6/13/2022,164,0.24, ,0, ,705, ,14.0, ,80.6, ,48.4, ,65.4, ,100, ,34, ,66, ,53.6, ,4.1, ,99.2, ,78.0, 
64,6/14/2022,165,0.28, ,0, ,767,R,11.4, ,97.8,Y,41.9, ,67.5, ,99, ,15, ,50, ,48.1, ,3.4, ,80.7, ,77.8, 
64,6/15/2022,166,0.28, ,0, ,757,R,13.4, ,94.9, ,45.0, ,69.2, ,100, ,22, ,55, ,52.3, ,3.0,Y,72.5,Y,77.6, 
64,6/16/2022,167,0.26, ,0, ,758,R,13.8, ,87.8, ,47.7, ,64.9, ,100, ,34, ,66, ,53.2, ,3.6, ,85.7, ,77.7, 
64,6/17/2022,168,0.20, ,0, ,630, ,11.2, ,75.7, ,50.2, ,61.1, ,93, ,31, ,61, ,47.6, ,3.5, ,83.6, ,77.6, 
64,6/18/2022,169,0.25, ,0, ,756,R,11.3, ,78.4, ,44.4, ,61.3, ,98, ,35, ,61, ,47.7, ,3.6, ,86.7, ,77.3, 
64,6/19/2022,170,0.25, ,0, ,747, ,11.6, ,82.6, ,47.9, ,63.5, ,100, ,30, ,58, ,48.4, ,3.4, ,82.4, ,77.0, 
64,6/20/2022,171,0.27, ,0, ,760,R,11.7, ,93.0, ,42.1, ,67.2, ,99, ,26, ,52, ,48.8, ,3.0,Y,72.5,Y,77.0, 
64,6/21/2022,172,0.30, ,0, ,762,R,11.4, ,94.2, ,47.3, ,72.1, ,98, ,4, ,42, ,48.0, ,3.5, ,83.1, ,77.2, 
64,6/22/2022,173,0.28, ,0, ,755,R,11.2, ,99.7,Y,45.0, ,71.2, ,99, ,16, ,43, ,47.6, ,2.9,Y,69.2,Y,77.6, 
64,6/23/2022,174,0.28, ,0, ,758,R,14.1, ,99.4,Y,52.3, ,72.2, ,99, ,20, ,52, ,53.6, ,3.0,Y,73.0,Y,78.0, 
64,6/24/2022,175,0.27, ,0, ,732, ,14.3, ,97.7, ,53.4, ,72.6, ,100, ,22, ,52, ,54.1, ,3.1,Y,73.9,Y,78.5, 
64,6/25/2022,176,0.28, ,0, ,728, ,12.2, ,98.4,Y,53.7, ,71.9, ,100, ,1, ,46, ,49.9, ,3.1,Y,74.9,Y,78.9, 
64,6/26/2022,177,0.27, ,0, ,734, ,14.7, ,95.4, ,54.1, ,70.5, ,100, ,26, ,58, ,54.9, ,3.1,Y,75.3,Y,79.3, 
64,6/27/2022,178,0.28, ,0, ,732, ,13.3, ,99.1,Y,54.3, ,72.7, ,100, ,1, ,48, ,52.2, ,3.1,Y,73.8,Y,79.5, 
64,6/28/2022,179,0.28, ,0, ,730, ,13.7, ,101.4,Y,53.4, ,73.5,Y,100, ,10, ,49,Y,53.0,Y,3.1,Y,74.4,Y,79.8, 
64,6/29/2022,180,0.26, ,0, ,725, ,14.6, ,94.6, ,52.5, ,69.8, ,99, ,27, ,59, ,54.8, ,3.0,Y,71.4,Y,80.1, 
64,6/30/2022,181,0.24, ,0, ,707, ,13.9, ,88.0, ,53.1, ,65.5, ,100, ,30, ,65, ,53.4, ,3.1,Y,74.5,Y,80.2, 
