135,6/1/2022,152,--,N,0, ,751,R,9.1, ,100.8, ,56.2, ,81.5, ,66, ,8, ,25, ,42.2, ,3.9, ,92.6, ,88.0, 
135,6/2/2022,153,--,N,0, ,752,R,9.6, ,104.5, ,61.7, ,84.0, ,65, ,7, ,24, ,43.5, ,4.2, ,101.7, ,88.3, 
135,6/3/2022,154,--,N,0, ,690, ,10.2, ,100.5, ,65.1, ,84.9, ,48, ,11, ,25, ,44.9, ,3.6, ,86.8, ,88.8, 
135,6/4/2022,155,--,N,0, ,724, ,11.5, ,100.6, ,63.4, ,83.9, ,63, ,13, ,29, ,48.2, ,4.3, ,102.1, ,88.4, 
135,6/5/2022,156,--,N,0, ,719, ,13.5, ,102.1, ,65.5, ,85.6, ,65, ,15, ,32, ,52.6, ,2.8, ,68.1, ,88.8, 
135,6/6/2022,157,--,N,0, ,727, ,13.7, ,104.6, ,68.4, ,88.3, ,65, ,12, ,30, ,53.0, ,4.2, ,101.7, ,90.4, 
135,6/7/2022,158,--,N,0, ,721, ,15.9, ,106.1, ,67.0, ,88.4, ,71, ,19, ,35, ,57.0, ,3.4, ,82.6, ,91.6, 
135,6/8/2022,159,--,N,0, ,732, ,15.5, ,108.0, ,68.0, ,88.6, ,67, ,15, ,34, ,56.4, ,5.1, ,123.2, ,92.2, 
135,6/9/2022,160,--,N,0, ,694, ,15.7, ,110.6, ,67.3, ,88.7, ,66, ,14, ,34, ,56.7, ,4.3, ,102.0, ,92.6, 
135,6/10/2022,161,--,N,0, ,677, ,16.2, ,112.4, ,72.2, ,93.0,Y,66, ,14, ,31,Y,57.5,Y,4.8, ,114.1, ,93.3, 
135,6/11/2022,162,--,N,0, ,710, ,16.7, ,113.8, ,74.0,Y,94.7,Y,66, ,10, ,30,Y,58.4,Y,4.8, ,114.3, ,94.5, 
135,6/12/2022,163,--,N,0, ,726, ,13.7, ,112.2, ,72.4, ,93.9,Y,63, ,9, ,25,Y,52.9,Y,2.6, ,63.5, ,95.2, 
135,6/13/2022,164,--,N,0, ,752,R,9.7, ,105.5, ,67.4, ,88.3, ,54, ,5, ,21, ,43.7, ,4.2, ,101.3, ,94.5, 
135,6/14/2022,165,--,N,0, ,744, ,11.4, ,104.2, ,60.3, ,83.7, ,76, ,7, ,29, ,48.1, ,2.9, ,68.8, ,93.4, 
135,6/15/2022,166,--,N,0, ,748,R,13.3, ,106.8, ,64.2, ,86.4, ,73, ,12, ,31, ,52.2, ,2.9, ,70.4, ,93.5, 
135,6/16/2022,167,--,N,0, ,756,R,12.6, ,111.2, ,67.9, ,89.1, ,68, ,7, ,27, ,50.7, ,4.7, ,111.8, ,94.3, 
135,6/17/2022,168,--,N,0, ,756,R,8.6, ,108.7, ,65.5, ,89.6, ,51, ,8, ,18, ,40.5, ,4.3, ,102.4, ,94.5, 
135,6/18/2022,169,--,N,0, ,608, ,5.7,Y,101.2, ,67.8, ,84.7, ,29, ,6, ,14,Y,30.2,Y,4.6, ,110.0, ,94.2, 
135,6/19/2022,170,--,N,0, ,775,R,8.9, ,96.1, ,55.7,Y,77.6, ,71, ,7, ,27, ,41.5, ,2.8, ,67.2, ,92.6, 
135,6/20/2022,171,--,N,0, ,776,R,8.6, ,103.4, ,55.4,Y,81.8, ,69, ,4, ,23, ,40.7, ,2.8, ,66.4, ,92.3, 
135,6/21/2022,172,--,N,0, ,719, ,13.2, ,107.8, ,60.6, ,86.4, ,65, ,13, ,31, ,51.9, ,3.9, ,92.6, ,92.8, 
135,6/22/2022,173,--,N,0, ,660, ,18.5, ,108.5, ,75.0, ,91.1, ,61, ,17, ,37, ,61.3, ,4.2, ,101.0, ,95.4, 
135,6/23/2022,174,--,N,0, ,710, ,16.8, ,109.2, ,70.4, ,91.3, ,71, ,15, ,33, ,58.5, ,3.4, ,81.9, ,96.4, 
135,6/24/2022,175,--,N,0, ,713, ,15.6, ,109.5, ,72.0, ,92.9, ,69, ,13, ,30, ,56.5, ,4.4, ,105.1, ,97.5, 
135,6/25/2022,176,--,N,0, ,712, ,17.3, ,111.0, ,72.6, ,93.6, ,69, ,15, ,32, ,59.4, ,5.3, ,126.6, ,98.2, 
135,6/26/2022,177,--,N,0, ,677, ,18.5, ,109.1, ,75.0, ,93.8, ,64, ,19, ,34, ,61.3, ,5.9, ,142.3, ,98.9, 
135,6/27/2022,178,--,N,0, ,696, ,19.5, ,106.3, ,76.9, ,92.5, ,63, ,21, ,38, ,62.8, ,3.4, ,82.0, ,99.4, 
135,6/28/2022,179,--,N,0, ,693, ,19.5, ,111.6, ,78.1, ,97.0,Y,69, ,16, ,33,Y,62.8,Y,4.3, ,104.2, ,100.3, 
135,6/29/2022,180,--,N,0, ,698, ,15.0, ,112.9, ,78.6, ,97.5,Y,48, ,13, ,25,Y,55.4,Y,5.2, ,123.8, ,101.3, 
135,6/30/2022,181,--,N,0, ,700, ,15.3, ,108.3, ,77.0, ,95.8, ,42, ,18, ,26, ,55.9, ,3.6, ,86.2, ,101.3, 
