7,6/1/2022,152,--,N,0.02, ,756,R,8.1, ,93.3, ,51.7, ,75.1, ,60, ,14, ,27, ,39.1, ,2.9, ,69.7, ,70.6, 
7,6/2/2022,153,--,N,0, ,687, ,9.8, ,94.2, ,58.8, ,77.4, ,49, ,19, ,30, ,43.9, ,4.0, ,95.3, ,72.2, 
7,6/3/2022,154,--,N,0, ,631, ,13.7, ,87.7, ,61.1, ,73.5, ,73, ,32, ,48, ,52.9, ,4.9, ,116.7, ,72.4, 
7,6/4/2022,155,--,N,0, ,509, ,11.8, ,84.5, ,59.2, ,71.8, ,84, ,26, ,44, ,48.8, ,4.0, ,95.9, ,72.5, 
7,6/5/2022,156,--,N,0, ,592, ,17.4, ,87.1, ,65.0, ,75.3, ,79, ,39, ,58, ,59.6, ,4.4, ,106.7, ,73.9, 
7,6/6/2022,157,--,N,0, ,760,R,14.6, ,88.5, ,61.5, ,74.8, ,94, ,21, ,50, ,54.8, ,5.0, ,120.4, ,74.6, 
7,6/7/2022,158,--,N,0, ,748,R,10.1, ,93.9, ,56.6, ,76.2, ,52, ,21, ,33, ,44.8, ,4.1, ,97.6, ,73.4, 
7,6/8/2022,159,--,N,0, ,680, ,12.5, ,93.3, ,55.6, ,76.0, ,52, ,34, ,41, ,50.5, ,4.0, ,96.5, ,73.3, 
7,6/9/2022,160,--,N,0.01, ,636, ,13.6, ,96.3, ,57.7, ,78.0, ,76, ,23, ,41, ,52.7, ,3.6, ,87.2, ,73.7, 
7,6/10/2022,161,--,N,0, ,741, ,14.1, ,102.6, ,58.8, ,82.7, ,81, ,14, ,37, ,53.6, ,3.7, ,88.0, ,74.6, 
7,6/11/2022,162,--,N,0, ,762,R,13.5, ,101.2, ,63.1, ,83.9, ,62, ,15, ,34, ,52.6, ,4.3, ,103.0, ,75.5, 
7,6/12/2022,163,--,N,0, ,567, ,17.3, ,92.2, ,65.8, ,78.3, ,70, ,38, ,52, ,59.4, ,5.3, ,126.2, ,76.0, 
7,6/13/2022,164,--,N,0, ,776,R,8.1, ,83.9, ,56.0, ,71.5, ,62, ,14, ,31, ,38.9, ,5.9, ,140.6, ,74.2, 
7,6/14/2022,165,--,N,0, ,766,R,6.8, ,89.2, ,61.5, ,75.1, ,36, ,11, ,23, ,34.7, ,4.8, ,116.1, ,73.6, 
7,6/15/2022,166,--,N,0, ,740, ,9.4, ,96.4, ,67.9,Y,85.9, ,41, ,17, ,22, ,43.0, ,3.8, ,90.3, ,77.6, 
7,6/16/2022,167,--,N,0, ,752,R,9.4, ,92.3, ,57.7, ,73.4, ,54, ,22, ,33, ,42.9, ,4.7, ,113.1, ,75.5, 
7,6/17/2022,168,--,N,0, ,655, ,9.1, ,76.8, ,55.1, ,64.2, ,68, ,28, ,45, ,42.2, ,5.0, ,119.8, ,74.4, 
7,6/18/2022,169,--,N,0, ,755,R,10.0, ,79.4, ,51.5, ,65.2, ,81, ,27, ,47, ,44.4, ,4.2, ,100.0, ,72.2, 
7,6/19/2022,170,--,N,0, ,764,R,9.1, ,85.8, ,50.4, ,69.6, ,71, ,20, ,37, ,42.1, ,4.1, ,99.0, ,69.1, 
7,6/20/2022,171,--,N,0, ,762,R,9.7, ,90.8, ,51.4, ,74.0, ,58, ,19, ,34, ,43.7, ,3.7, ,88.1, ,71.1, 
7,6/21/2022,172,--,N,0, ,756,R,10.0, ,100.4, ,57.8, ,79.7, ,46, ,14, ,29, ,44.5, ,3.4, ,80.5, ,72.9, 
7,6/22/2022,173,--,N,0, ,582, ,11.7, ,99.6, ,64.2, ,83.3, ,53, ,20, ,30, ,48.7, ,5.5, ,132.7, ,73.5, 
7,6/23/2022,174,--,N,0, ,677, ,15.9, ,99.2, ,66.6, ,82.9, ,81, ,21, ,41, ,57.1, ,3.6, ,85.7, ,75.7, 
7,6/24/2022,175,--,N,0, ,746, ,11.0, ,102.4, ,68.5, ,84.7, ,46, ,15, ,27, ,47.1, ,3.3, ,78.2, ,76.6, 
7,6/25/2022,176,--,N,0, ,751,R,10.6, ,101.9, ,64.4, ,83.6, ,57, ,15, ,27, ,46.2, ,3.3, ,78.5, ,76.9, 
7,6/26/2022,177,--,N,0, ,759,R,11.1, ,102.5, ,65.5, ,84.4, ,46, ,14, ,28, ,47.4, ,3.2, ,76.9, ,76.9, 
7,6/27/2022,178,--,N,0, ,760,R,11.1, ,103.0, ,64.7, ,84.5, ,58, ,12, ,27, ,47.4, ,3.8, ,90.9, ,77.4, 
7,6/28/2022,179,--,N,0, ,757,R,9.6, ,101.0, ,63.3, ,82.9, ,48, ,14, ,25, ,43.3, ,3.9, ,93.9, ,77.0, 
7,6/29/2022,180,--,N,0, ,759,R,8.0,Y,99.4, ,63.0, ,80.4, ,52, ,12, ,23,Y,38.9,Y,3.9, ,92.7, ,76.2, 
7,6/30/2022,181,--,N,0, ,781,R,11.2, ,93.7, ,53.9, ,74.4, ,75, ,13, ,39, ,47.5, ,3.8, ,90.2, ,74.6, 
