13,6/1/2022,152,0.29, ,0, ,741, ,7.1, ,83.9, ,55.3, ,70.4, ,45, ,19, ,28, ,35.6, ,5.1, ,122.8, ,59.4, 
13,6/2/2022,153,0.29, ,0, ,686, ,8.5, ,83.2, ,59.1, ,70.9, ,47, ,23, ,33, ,40.5, ,6.4, ,152.6, ,60.1, 
13,6/3/2022,154,0.23, ,0.01, ,596, ,11.1, ,85.3, ,56.3, ,65.8, ,82, ,34, ,51, ,47.2, ,5.8, ,139.9, ,60.6, 
13,6/4/2022,155,0.13, ,0, ,319, ,8.7, ,68.9, ,55.9, ,61.6, ,64, ,34, ,47, ,41.0, ,4.1, ,97.6, ,60.7, 
13,6/5/2022,156,0.05, ,0.42, ,213, ,15.1, ,67.0, ,51.7, ,59.2, ,98, ,52, ,88, ,55.7, ,4.9, ,116.6, ,60.5, 
13,6/6/2022,157,0.25, ,0, ,751, ,12.4, ,78.2, ,54.2, ,66.1, ,96, ,32, ,56, ,50.2, ,4.7, ,113.9, ,61.2, 
13,6/7/2022,158,0.27, ,0, ,709, ,8.3, ,83.5, ,54.6, ,70.0, ,64, ,20, ,33, ,39.7, ,4.7, ,113.9, ,61.8, 
13,6/8/2022,159,0.26, ,0, ,642, ,10.6, ,83.3, ,59.6, ,71.4, ,63, ,24, ,40, ,46.2, ,4.7, ,113.2, ,62.2, 
13,6/9/2022,160,0.28, ,0, ,699, ,13.2, ,87.4, ,61.0, ,74.2, ,63, ,30, ,46, ,51.8, ,4.9, ,116.5, ,62.9, 
13,6/10/2022,161,0.30, ,0, ,738, ,11.9, ,91.9, ,64.5, ,78.8, ,63, ,22, ,36, ,49.2, ,4.8, ,116.3, ,63.8, 
13,6/11/2022,162,0.31, ,0, ,725, ,12.0, ,89.7, ,65.4, ,77.1, ,61, ,20, ,38, ,49.4, ,6.3, ,151.1, ,64.4, 
13,6/12/2022,163,0.10, ,0.03, ,252, ,14.8, ,73.2, ,54.8, ,65.1, ,91, ,50, ,70, ,55.0, ,7.3, ,174.8, ,64.6, 
13,6/13/2022,164,0.26, ,0, ,769,R,9.4, ,72.5, ,51.4, ,62.4, ,96, ,20, ,49, ,43.0, ,5.0, ,119.1, ,63.7, 
13,6/14/2022,165,0.28, ,0, ,764, ,6.5, ,80.3, ,52.8, ,67.5, ,53, ,15, ,28, ,33.4, ,5.5, ,131.8, ,63.0, 
13,6/15/2022,166,0.30, ,0, ,749, ,7.1, ,87.8, ,57.1, ,73.0, ,44, ,16, ,26, ,35.8, ,5.7, ,135.9, ,63.1, 
13,6/16/2022,167,0.29, ,0, ,693, ,6.6, ,79.8, ,52.4, ,66.8, ,43, ,19, ,29, ,33.9, ,6.3, ,151.7, ,63.4, 
13,6/17/2022,168,0.23, ,0, ,714, ,8.3, ,64.2, ,45.0, ,53.9, ,87, ,38, ,59, ,39.7, ,7.7,Y,185.8,Y,63.1, 
13,6/18/2022,169,0.24, ,0, ,734, ,7.9, ,68.1, ,44.9, ,56.9, ,90, ,30, ,50, ,38.6, ,5.0, ,119.9, ,62.5, 
13,6/19/2022,170,0.26, ,0, ,757, ,7.5, ,74.7, ,46.6, ,62.6, ,62, ,26, ,39, ,37.2, ,5.5, ,132.8, ,62.1, 
13,6/20/2022,171,0.27, ,0, ,674, ,8.5, ,83.9, ,56.2, ,70.3, ,53, ,21, ,34, ,40.3, ,5.1, ,122.6, ,62.4, 
13,6/21/2022,172,0.34, ,0, ,746, ,6.9, ,93.0, ,67.1, ,80.9, ,35, ,14, ,19, ,34.9, ,6.3, ,151.6, ,63.2, 
13,6/22/2022,173,0.29, ,0, ,596, ,8.3, ,90.2, ,66.6, ,79.9, ,35, ,13, ,24, ,39.6, ,5.6, ,135.4, ,64.1, 
13,6/23/2022,174,0.30, ,0, ,714, ,10.5, ,90.2, ,68.3, ,78.8, ,44, ,22, ,31, ,45.9, ,4.7, ,113.8, ,64.9, 
13,6/24/2022,175,0.31, ,0, ,752, ,9.0, ,93.9, ,66.4, ,79.9, ,48, ,12, ,26, ,41.7, ,5.6, ,133.6, ,65.4, 
13,6/25/2022,176,0.32, ,0, ,740, ,8.4, ,94.7, ,69.2, ,81.6, ,37, ,14, ,23, ,40.0, ,5.3, ,126.9, ,65.8, 
13,6/26/2022,177,0.32, ,0, ,747, ,9.1, ,95.5, ,68.7, ,82.0, ,39, ,12, ,24, ,42.0, ,4.9, ,118.3, ,66.2, 
13,6/27/2022,178,0.33, ,0, ,752, ,7.2, ,95.3, ,68.2, ,81.9, ,37, ,10, ,19, ,36.2, ,5.5, ,131.3, ,66.4, 
13,6/28/2022,179,0.33, ,0, ,751, ,6.3, ,94.4, ,67.1, ,80.3, ,26, ,11, ,18, ,32.9, ,5.9, ,142.0, ,66.5, 
13,6/29/2022,180,0.31, ,0, ,754, ,7.3, ,90.5, ,65.2, ,77.8, ,39, ,14, ,22, ,36.3, ,5.3, ,126.5, ,66.6, 
13,6/30/2022,181,0.31, ,0, ,763, ,8.6, ,85.7, ,62.8, ,74.7, ,46, ,21, ,29, ,40.7, ,5.5, ,132.0, ,66.6, 
