125,6/1/2022,152,0.31, ,0, ,759,R,9.2, ,89.8, ,52.6, ,74.6, ,53, ,20, ,31, ,42.3, ,4.2, ,101.6, ,73.8, 
125,6/2/2022,153,0.31, ,0, ,698, ,9.9, ,92.2, ,54.6, ,76.8, ,63, ,17, ,32, ,44.3, ,4.3, ,103.6, ,74.3, 
125,6/3/2022,154,0.31, ,0, ,698, ,11.5, ,89.2, ,60.8, ,77.1, ,51, ,23, ,36, ,48.2, ,5.4, ,128.7, ,74.7, 
125,6/4/2022,155,0.27, ,0, ,654, ,12.9, ,84.3, ,61.1, ,73.4, ,71, ,28, ,46, ,51.3, ,4.4, ,106.6, ,75.5, 
125,6/5/2022,156,0.31, ,0, ,736, ,12.8, ,88.0, ,58.4, ,76.1, ,60, ,30, ,42, ,51.1, ,4.9, ,118.5, ,75.5, 
125,6/6/2022,157,0.30, ,0, ,756,R,17.2, ,88.6, ,67.8, ,77.2, ,74, ,37, ,54, ,59.2, ,5.6, ,135.0, ,76.4, 
125,6/7/2022,158,0.32, ,0, ,750,R,10.9, ,90.7, ,60.0, ,77.6, ,52, ,24, ,34, ,46.8, ,4.5, ,108.1, ,76.7, 
125,6/8/2022,159,0.32, ,0, ,744, ,9.5, ,91.2, ,62.4, ,78.1, ,51, ,16, ,29, ,43.2, ,4.6, ,109.2, ,76.7, 
125,6/9/2022,160,0.29, ,0, ,676, ,14.2, ,93.8, ,63.8, ,80.3, ,60, ,31, ,40, ,53.9, ,4.1, ,97.8, ,76.8, 
125,6/10/2022,161,0.32, ,0, ,733, ,16.1, ,96.5, ,67.2, ,84.1, ,65, ,27, ,40, ,57.4, ,3.7, ,89.7, ,78.1, 
125,6/11/2022,162,0.34, ,0, ,746, ,14.8, ,97.3, ,71.5,Y,85.9, ,58, ,23, ,35, ,55.0, ,5.0, ,119.2, ,79.0, 
125,6/12/2022,163,0.35, ,0, ,751,R,15.5, ,96.3, ,67.2, ,84.5, ,58, ,24, ,38, ,56.4, ,6.3,Y,150.1,Y,79.6, 
125,6/13/2022,164,0.30, ,0, ,712, ,11.8, ,83.1, ,63.1, ,73.9, ,60, ,26, ,41, ,49.0, ,5.9,Y,141.5,Y,79.7, 
125,6/14/2022,165,0.31, ,0, ,775,R,7.7, ,87.2, ,53.1, ,73.8, ,50, ,17, ,27, ,37.8, ,4.0, ,94.8, ,78.2, 
125,6/15/2022,166,0.32, ,0, ,756,R,9.1, ,94.4, ,58.6, ,79.2, ,53, ,16, ,27, ,42.1, ,3.9, ,94.0, ,77.5, 
125,6/16/2022,167,0.32, ,0, ,767,R,8.6, ,93.9, ,63.5, ,79.7, ,41, ,16, ,25, ,40.5, ,3.9, ,94.8, ,77.5, 
125,6/17/2022,168,0.25, ,0, ,654, ,8.7, ,74.0,Y,55.6, ,66.4, ,49, ,25, ,39, ,40.9, ,4.7, ,112.5, ,76.8, 
125,6/18/2022,169,0.29, ,0, ,765,R,9.3, ,78.5, ,54.5, ,66.3, ,63, ,25, ,42, ,42.5, ,5.9,Y,140.7,Y,75.2, 
125,6/19/2022,170,0.31, ,0, ,774,R,8.4, ,82.0, ,55.7, ,70.3, ,58, ,20, ,33, ,40.1, ,5.6,Y,133.5,Y,74.7, 
125,6/20/2022,171,0.31, ,0, ,763,R,9.4, ,92.0, ,53.0, ,75.9, ,57, ,20, ,31, ,43.0, ,4.1, ,97.7, ,74.9, 
125,6/21/2022,172,0.33, ,0, ,751,R,9.5, ,99.8, ,59.2, ,81.4, ,55, ,9, ,26, ,43.1, ,4.0, ,95.1, ,75.8, 
125,6/22/2022,173,0.22, ,0.02, ,307, ,14.3, ,98.8, ,69.6, ,81.6, ,55, ,18, ,39, ,54.1, ,7.5,R,179.0,R,75.9, 
125,6/23/2022,174,0.33, ,0, ,633, ,13.2, ,99.4, ,74.6,Y,90.3, ,55, ,19, ,27, ,52.0, ,4.5, ,107.4, ,77.2, 
125,6/24/2022,175,0.33, ,0, ,748, ,12.9, ,98.7, ,66.5, ,85.3, ,47, ,23, ,31, ,51.3, ,3.8, ,91.9, ,77.6, 
125,6/25/2022,176,0.34, ,0, ,761,R,11.4, ,102.2, ,66.4, ,87.8, ,53, ,13, ,25, ,48.0, ,4.0, ,96.1, ,78.3, 
125,6/26/2022,177,0.35, ,0, ,762,R,10.8, ,103.4, ,69.6, ,87.7, ,42, ,13, ,24, ,46.5, ,4.1, ,97.9, ,78.5, 
125,6/27/2022,178,0.35, ,0, ,754,R,10.7, ,103.7, ,65.8, ,87.5, ,44, ,13, ,24, ,46.4, ,4.1, ,98.3, ,78.7, 
125,6/28/2022,179,0.35, ,0, ,752,R,10.2, ,99.2, ,69.3, ,86.8, ,39, ,14, ,23, ,45.0, ,4.4, ,105.2, ,79.1, 
125,6/29/2022,180,0.34, ,0, ,751,R,9.8, ,101.5, ,69.1, ,86.2, ,45, ,12, ,23, ,44.1, ,3.9, ,94.4, ,79.5, 
125,6/30/2022,181,0.33, ,0, ,756,R,8.4, ,96.9, ,64.8, ,83.1, ,31, ,11, ,22, ,40.1, ,3.9, ,92.5, ,79.4, 
