214,6/1/2022,152,0.25, ,0.00, ,734, ,11.1, ,72.9, ,45.2,Y,59.2, ,87, ,39, ,65, ,47.3, ,8.2, ,196.4, ,67.8, 
214,6/2/2022,153,0.25, ,0, ,671, ,11.8, ,69.9, ,50.8, ,59.9, ,90, ,46, ,67, ,48.9, ,11.6,Y,277.6,Y,67.3, 
214,6/3/2022,154,0.21, ,0, ,638, ,14.7, ,70.3, ,51.5, ,60.5, ,96, ,67, ,82, ,54.9, ,11.1,Y,266.6,Y,67.5, 
214,6/4/2022,155,0.20, ,0, ,523, ,13.0, ,72.9, ,52.7, ,61.6, ,96, ,45, ,70, ,51.6, ,8.8, ,210.5, ,68.2, 
214,6/5/2022,156,0.22, ,0, ,644, ,16.5, ,76.7, ,56.2, ,66.0,Y,94, ,62, ,76,Y,58.1,Y,8.2, ,196.1, ,70.1,Y
214,6/6/2022,157,0.24, ,0, ,696, ,14.3, ,71.0, ,52.7, ,61.8, ,96, ,55, ,76, ,54.2, ,11.9,Y,285.2,Y,71.7,Y
214,6/7/2022,158,0.24, ,0.01, ,712, ,12.2, ,68.9, ,49.8, ,58.6, ,96, ,56, ,72, ,49.7, ,10.8,Y,259.5,Y,69.2, 
214,6/8/2022,159,0.24, ,0, ,677, ,13.6, ,74.4, ,51.4, ,61.8, ,93, ,52, ,72, ,52.8, ,10.7,Y,257.8,Y,68.1, 
214,6/9/2022,160,0.25,R,0, ,644, ,12.8, ,83.5, ,51.7, ,64.7, ,94, ,35, ,61, ,51.1, ,10.4,Y,248.8,Y,68.8, 
214,6/10/2022,161,0.28,R,0.00, ,727, ,15.5, ,92.4,R,54.8, ,71.3,R,85,H,36,H,--,R,--,I,7.5, ,180.8, ,71.3,Y
214,6/11/2022,162,0.29,R,0, ,740, ,16.5, ,83.6, ,56.6, ,70.2,R,87,H,47,H,--,R,--,I,9.9, ,236.5, ,73.0,R
214,6/12/2022,163,0.22, ,0, ,576, ,16.4, ,78.4, ,55.0, ,65.5, ,95, ,52, ,76, ,57.9, ,10.4,Y,250.0,Y,73.4,R
214,6/13/2022,164,0.26, ,0, ,741, ,11.4, ,69.4, ,51.9, ,59.7, ,86, ,44, ,65, ,48.1, ,11.4,Y,272.4,Y,71.8,Y
214,6/14/2022,165,0.27, ,0, ,731, ,11.4, ,76.7, ,46.0,Y,60.5, ,88, ,43, ,64, ,48.1, ,9.4, ,225.7, ,71.2,Y
214,6/15/2022,166,0.26, ,0, ,730, ,12.0, ,73.2, ,47.7, ,59.8, ,90, ,52, ,68, ,49.4, ,10.4,Y,250.0,Y,71.2,Y
214,6/16/2022,167,0.26, ,0, ,719, ,11.6, ,70.5, ,50.5, ,59.1, ,88, ,51, ,68, ,48.5, ,13.1,R,314.5,R,70.7, 
214,6/17/2022,168,0.22, ,0, ,653, ,11.5, ,68.0, ,52.5, ,58.6, ,89, ,45, ,68, ,48.2, ,8.8, ,211.9, ,69.3, 
214,6/18/2022,169,0.24, ,0, ,722, ,11.3, ,68.1, ,51.4, ,58.9, ,87, ,44, ,66, ,47.7, ,9.9, ,237.5, ,68.1, 
214,6/19/2022,170,0.25, ,0, ,723, ,11.3, ,73.8, ,47.0,Y,60.6, ,87, ,43, ,62, ,47.7, ,9.2, ,220.3, ,68.7, 
214,6/20/2022,171,0.26, ,0, ,723, ,12.0, ,78.1, ,46.6,Y,62.6, ,91, ,43, ,62, ,49.3, ,7.8, ,188.3, ,69.3, 
214,6/21/2022,172,0.25,R,0, ,729, ,11.7, ,--,S,52.1, ,--,S,85,H,28,H,--,Q,--,Q,7.1, ,170.4, ,70.9, 
214,6/22/2022,173,0.27, ,0, ,636, ,12.8, ,84.6,Y,52.6, ,66.0, ,82, ,26, ,58, ,51.0, ,7.6, ,181.3, ,71.3, 
214,6/23/2022,174,0.24, ,0, ,665, ,14.0, ,79.0, ,51.5, ,61.2, ,95, ,52, ,76, ,53.6, ,9.0, ,215.6, ,71.3, 
214,6/24/2022,175,0.24, ,0, ,688, ,14.0, ,74.8, ,51.3, ,60.4, ,97, ,55, ,78, ,53.6, ,8.4, ,202.1, ,71.0, 
214,6/25/2022,176,0.23, ,0, ,698, ,13.9, ,73.8, ,51.9, ,59.2, ,97, ,56, ,81, ,53.3, ,8.1, ,193.6, ,70.1, 
214,6/26/2022,177,0.22, ,0, ,686, ,13.9, ,73.5, ,51.1, ,59.3, ,96, ,54, ,81, ,53.3, ,8.3, ,200.3, ,70.8, 
214,6/27/2022,178,0.23, ,0, ,699, ,14.5, ,72.8, ,53.2, ,60.4, ,96, ,60, ,81, ,54.5, ,8.9, ,213.1, ,71.8, 
214,6/28/2022,179,0.25, ,0, ,691, ,13.4, ,74.0, ,50.9, ,61.4, ,98, ,53, ,72, ,52.4, ,10.5,Y,251.9,Y,71.9, 
214,6/29/2022,180,0.22, ,0, ,681, ,13.2, ,68.2, ,53.1, ,58.5, ,94, ,61, ,79, ,52.0, ,11.9,Y,284.8,Y,71.1, 
214,6/30/2022,181,0.21, ,0, ,659, ,12.7, ,68.8, ,53.3, ,57.9, ,89, ,59, ,77, ,50.9, ,10.4, ,249.3, ,71.1, 
