142,6/1/2022,152,0.31, ,0, ,715, ,8.3, ,95.9, ,53.7, ,77.4, ,60, ,13, ,26, ,39.8, ,4.5, ,107.2, ,76.5, 
142,6/2/2022,153,0.30, ,0, ,590, ,9.2, ,96.5, ,54.9, ,79.4, ,57, ,16, ,27, ,42.3, ,5.9, ,141.8, ,77.6, 
142,6/3/2022,154,0.30, ,0, ,652, ,11.7, ,91.7, ,59.8, ,76.4, ,58, ,23, ,38, ,48.6, ,6.4, ,153.4, ,78.1, 
142,6/4/2022,155,0.27, ,0, ,604, ,11.9, ,87.3, ,59.8, ,74.7, ,82, ,18, ,41, ,49.2, ,5.6, ,134.3, ,78.2, 
142,6/5/2022,156,0.31, ,0, ,672, ,13.8, ,90.4, ,58.9, ,77.5, ,62, ,32, ,43, ,53.1, ,7.4, ,176.6, ,78.2, 
142,6/6/2022,157,0.31, ,0, ,702, ,14.3, ,91.3, ,61.6, ,78.0, ,91, ,14, ,44, ,54.0, ,6.2, ,147.8, ,78.9, 
142,6/7/2022,158,0.31, ,0, ,948,R,11.3, ,95.0, ,67.2, ,84.9, ,64, ,16, ,28, ,47.7, ,6.5, ,154.9, ,79.2, 
142,6/8/2022,159,0.31, ,0, ,676, ,12.3, ,95.6, ,58.7, ,79.1, ,54, ,21, ,36, ,50.1, ,5.5, ,131.7, ,79.6, 
142,6/9/2022,160,0.27, ,0, ,624, ,15.4, ,96.2, ,63.8, ,81.1, ,66, ,27, ,42, ,56.1, ,4.2, ,101.6, ,80.3, 
142,6/10/2022,161,0.33, ,0, ,694, ,15.8, ,101.7, ,65.8, ,86.8, ,72, ,23, ,36, ,56.8, ,4.8, ,114.3, ,81.3, 
142,6/11/2022,162,0.35, ,0, ,704, ,14.0, ,104.0, ,69.0,Y,87.4, ,56, ,11, ,32, ,53.6, ,5.9, ,141.0, ,82.4, 
142,6/12/2022,163,0.33, ,0, ,674, ,15.6, ,99.2, ,63.1, ,81.8, ,68, ,22, ,42, ,56.5, ,8.6,Y,207.0,Y,82.7,Y
142,6/13/2022,164,0.33, ,0, ,724, ,10.5, ,86.3, ,60.6, ,73.6, ,69, ,17, ,37, ,45.8, ,9.4,R,224.4,R,80.9, 
142,6/14/2022,165,0.31, ,0, ,724, ,7.4, ,90.2, ,49.4, ,73.4, ,56, ,17, ,26, ,36.8, ,5.1, ,122.1, ,79.6, 
142,6/15/2022,166,0.32, ,0, ,723, ,8.3, ,98.0, ,54.2, ,79.3, ,62, ,12, ,24, ,39.8, ,4.8, ,114.1, ,80.0, 
142,6/16/2022,167,0.32, ,0, ,722, ,9.5, ,95.5, ,60.5, ,79.1, ,46, ,16, ,28, ,43.3, ,5.6, ,133.3, ,80.9, 
142,6/17/2022,168,0.21, ,0, ,472, ,7.7, ,76.0,Y,56.9, ,66.2, ,49, ,22, ,35, ,37.7, ,6.4, ,154.0, ,80.0, 
142,6/18/2022,169,0.29, ,0, ,730, ,8.6, ,80.3, ,48.5, ,67.2, ,80, ,18, ,38, ,40.7, ,6.6, ,158.7, ,78.1, 
142,6/19/2022,170,0.30, ,0, ,736, ,8.3, ,85.4, ,48.4, ,70.7, ,72, ,19, ,32, ,39.8, ,5.7, ,136.6, ,77.0, 
142,6/20/2022,171,0.32, ,0, ,728, ,8.8, ,93.6, ,53.3, ,76.9, ,60, ,15, ,28, ,41.2, ,5.0, ,120.4, ,78.2, 
142,6/21/2022,172,0.34, ,0, ,724, ,9.3, ,103.1, ,57.0, ,82.1, ,51, ,10, ,25, ,42.7, ,4.9, ,118.2, ,80.0, 
142,6/22/2022,173,0.25, ,0.03, ,402, ,12.4, ,101.0, ,69.3, ,85.7, ,43, ,17, ,29, ,50.3, ,6.5, ,155.7, ,81.2, 
142,6/23/2022,174,0.32, ,0, ,696, ,13.3, ,101.5, ,68.0, ,88.1, ,59, ,14, ,29, ,52.1, ,4.6, ,111.1, ,82.9, 
142,6/24/2022,175,0.34, ,0, ,705, ,12.6, ,103.8, ,67.2, ,87.3, ,61, ,15, ,28, ,50.6, ,5.0, ,120.0, ,84.3, 
142,6/25/2022,176,0.36, ,0, ,709, ,11.5, ,106.3, ,65.1, ,88.2, ,56, ,11, ,25, ,48.3, ,5.9, ,142.0, ,84.9, 
142,6/26/2022,177,0.35, ,0, ,715, ,10.8, ,106.4, ,65.9, ,87.8, ,48, ,10, ,24, ,46.6, ,5.4, ,129.3, ,85.0, 
142,6/27/2022,178,0.36, ,0, ,713, ,10.6, ,106.8, ,64.3, ,87.7, ,46, ,10, ,24, ,46.0, ,5.6, ,133.3, ,--,S
142,6/28/2022,179,0.34, ,0, ,707, ,9.8, ,104.0, ,64.2, ,86.0, ,46, ,11, ,23, ,44.0, ,5.0, ,121.0, ,--,S
142,6/29/2022,180,0.34, ,0, ,708, ,10.1, ,102.9, ,60.5, ,85.4, ,50, ,11, ,24, ,44.7, ,5.3, ,128.0, ,--,S
142,6/30/2022,181,0.34, ,0, ,732, ,9.8, ,97.8, ,61.5, ,83.3, ,60, ,10, ,25, ,43.9, ,5.5, ,133.1, ,--,S
