212,6/1/2022,152,0.30, ,0, ,746,R,10.0, ,92.5, ,52.2, ,72.8, ,71, ,16, ,36, ,44.5, ,6.9, ,166.7, ,64.7, 
212,6/2/2022,153,0.31, ,0, ,619, ,11.2, ,85.4, ,59.0, ,69.4, ,73, ,29, ,46, ,47.5, ,13.2, ,317.4, ,65.6, 
212,6/3/2022,154,0.26, ,0, ,603, ,14.2, ,78.5, ,57.6, ,66.6, ,79, ,52, ,64, ,53.9, ,12.8, ,306.2, ,65.5, 
212,6/4/2022,155,0.19, ,0, ,395, ,11.3, ,75.7, ,57.2, ,65.6, ,75, ,32, ,52, ,47.7, ,9.4, ,224.4, ,65.2, 
212,6/5/2022,156,0.18, ,0.04, ,507, ,17.6,Y,80.5, ,59.4, ,68.0, ,96, ,54, ,75,Y,59.8,Y,6.8, ,163.6, ,66.2, 
212,6/6/2022,157,0.28, ,0, ,757,R,13.6, ,86.9, ,55.4, ,70.1, ,89, ,32, ,54, ,52.7, ,8.1, ,194.3, ,67.2, 
212,6/7/2022,158,0.32, ,0, ,698, ,12.0, ,90.1, ,56.6, ,71.6, ,80, ,25, ,45, ,49.4, ,10.6, ,254.3, ,67.9, 
212,6/8/2022,159,0.35, ,0, ,674, ,12.2, ,87.4, ,61.2, ,71.9, ,68, ,35, ,46, ,49.8, ,13.4, ,320.7, ,67.6, 
212,6/9/2022,160,0.32, ,0, ,699, ,13.3, ,96.3, ,59.3, ,76.9, ,74, ,22, ,42, ,52.2, ,8.5, ,203.5, ,68.8, 
212,6/10/2022,161,0.34, ,0, ,747,R,15.6, ,100.9, ,63.8,Y,82.6,Y,68, ,23, ,41,Y,56.6,Y,7.9, ,190.1, ,71.3, 
212,6/11/2022,162,0.35, ,0, ,731, ,17.0, ,96.0, ,65.2,Y,78.7, ,77, ,28, ,51, ,58.9, ,12.6, ,301.4, ,72.4, 
212,6/12/2022,163,0.29, ,0, ,684, ,16.0, ,80.0, ,56.8, ,69.6, ,81, ,51, ,65, ,57.3, ,13.0, ,312.4, ,71.1, 
212,6/13/2022,164,0.28, ,0, ,775,R,9.2, ,85.2, ,52.8, ,67.7, ,83, ,15, ,40, ,42.5, ,5.6, ,133.5, ,68.6, 
212,6/14/2022,165,0.31, ,0, ,768,R,8.4, ,91.9, ,53.3, ,74.0, ,66, ,11, ,29, ,40.2, ,6.1, ,146.5, ,68.4, 
212,6/15/2022,166,0.34, ,0, ,760,R,10.6, ,94.1, ,55.3, ,73.3, ,79, ,16, ,38, ,46.1, ,9.6, ,230.8, ,69.3, 
212,6/16/2022,167,0.35, ,0, ,771,R,10.5, ,82.5, ,55.8, ,66.9, ,69, ,25, ,46, ,45.7, ,14.4, ,346.3, ,67.2, 
212,6/17/2022,168,0.29, ,0, ,744, ,10.2, ,72.5, ,53.1, ,61.4, ,77, ,37, ,55, ,45.1, ,13.0, ,313.1, ,64.5, 
212,6/18/2022,169,0.25, ,0, ,699, ,10.6, ,76.9, ,49.5, ,63.4, ,86, ,32, ,53, ,46.1, ,8.1, ,193.3, ,64.0, 
212,6/19/2022,170,0.29, ,0, ,756,R,11.0, ,88.5, ,52.5, ,69.8, ,81, ,23, ,44, ,47.0, ,7.1, ,170.7, ,65.7, 
212,6/20/2022,171,0.31, ,0, ,753,R,10.6, ,93.3, ,52.9, ,74.3, ,81, ,16, ,36, ,46.0, ,5.8, ,140.0, ,68.2, 
212,6/21/2022,172,0.33, ,0, ,758,R,10.4, ,103.5, ,55.1, ,81.5, ,63, ,11, ,28, ,45.7, ,4.9, ,117.6, ,70.3, 
212,6/22/2022,173,0.31, ,0, ,641, ,11.9, ,100.3, ,60.7, ,80.8, ,59, ,17, ,33, ,49.1, ,6.3, ,151.3, ,72.2, 
212,6/23/2022,174,0.36, ,0, ,722, ,12.7, ,99.0, ,64.5,Y,81.5, ,65, ,20, ,35, ,50.8, ,8.4, ,202.7, ,73.5, 
212,6/24/2022,175,0.36, ,0, ,766,R,12.3, ,98.0, ,64.5,Y,78.6, ,60, ,17, ,37, ,50.1, ,9.5, ,226.8, ,73.1, 
212,6/25/2022,176,0.34, ,0, ,764,R,12.1, ,96.9, ,56.3, ,74.9, ,77, ,15, ,41, ,49.6, ,8.9, ,214.0, ,72.1, 
212,6/26/2022,177,0.35, ,0, ,778,R,12.5, ,96.3, ,56.8, ,74.6, ,80, ,16, ,43, ,50.5, ,10.4, ,249.7, ,71.4, 
212,6/27/2022,178,0.35, ,0, ,777,R,13.6, ,97.6, ,56.4, ,73.5, ,88, ,21, ,48, ,52.7, ,11.9, ,285.7, ,70.6, 
212,6/28/2022,179,0.37, ,0, ,761,R,11.6, ,93.9, ,60.3, ,74.6, ,66, ,22, ,40, ,48.5, ,12.1, ,290.3, ,70.4, 
212,6/29/2022,180,0.33, ,0, ,774,R,12.7, ,87.0, ,54.9, ,68.5, ,84, ,29, ,53, ,50.8, ,12.8, ,307.2, ,69.5, 
212,6/30/2022,181,0.30, ,0, ,760,R,12.9, ,82.1, ,53.5, ,65.5, ,88, ,38, ,60, ,51.2, ,13.5, ,324.2, ,66.7, 
