39,6/1/2022,152,0.28, ,0, ,722, ,10.6, ,93.5, ,52.5, ,73.4, ,83, ,16, ,38, ,46.0, ,3.8, ,90.9, ,72.8, 
39,6/2/2022,153,0.28, ,0, ,633, ,11.4, ,93.7, ,55.1, ,76.7, ,79, ,20, ,36, ,47.9, ,4.8, ,116.1, ,73.7, 
39,6/3/2022,154,0.28, ,0, ,654, ,12.4, ,89.9, ,58.2, ,75.3, ,64, ,26, ,41, ,50.3, ,5.7, ,137.7, ,74.4, 
39,6/4/2022,155,0.26, ,0, ,621, ,11.6, ,85.9, ,58.6, ,73.0, ,85, ,24, ,42, ,48.6, ,5.4, ,128.8, ,74.7, 
39,6/5/2022,156,0.28, ,0, ,670, ,14.3, ,88.7, ,57.7, ,75.5, ,65, ,37, ,48, ,54.2, ,5.9, ,141.7, ,74.9, 
39,6/6/2022,157,0.29, ,0, ,714, ,14.5, ,89.3, ,63.2, ,75.6, ,84, ,16, ,48, ,54.5, ,6.2, ,148.8, ,76.0, 
39,6/7/2022,158,0.28, ,0, ,968,R,12.5, ,93.0, ,67.4, ,83.1, ,83, ,19, ,32, ,50.4, ,5.1, ,123.1, ,77.0, 
39,6/8/2022,159,0.29, ,0, ,713, ,12.9, ,94.4, ,57.4, ,77.6, ,63, ,21, ,40, ,51.2, ,4.7, ,113.3, ,76.3, 
39,6/9/2022,160,0.26, ,0, ,651, ,15.8, ,94.4, ,63.1, ,78.3, ,74, ,29, ,48, ,56.9, ,4.3, ,102.8, ,76.3, 
39,6/10/2022,161,0.31, ,0, ,720, ,17.5, ,98.9, ,64.2, ,83.6, ,86, ,28, ,45, ,59.8, ,4.6, ,111.5, ,78.2, 
39,6/11/2022,162,0.32, ,0, ,725, ,15.4, ,100.1, ,68.6,Y,84.8, ,62, ,16, ,38, ,56.2, ,5.0, ,120.9, ,78.5, 
39,6/12/2022,163,0.31, ,0, ,710, ,16.7, ,95.2, ,62.7, ,80.5, ,78, ,28, ,47, ,58.4, ,6.4, ,152.4, ,77.9, 
39,6/13/2022,164,0.30, ,0, ,744, ,10.5, ,84.4, ,58.6, ,71.7, ,64, ,18, ,39, ,45.8, ,7.5,Y,179.4,Y,76.0, 
39,6/14/2022,165,0.27, ,0, ,741, ,9.5, ,88.3, ,49.4, ,70.6, ,79, ,21, ,37, ,43.2, ,4.2, ,100.3, ,74.1, 
39,6/15/2022,166,0.29, ,0, ,747, ,10.4, ,95.4, ,53.1, ,76.1, ,78, ,16, ,34, ,45.6, ,3.8, ,90.8, ,74.5, 
39,6/16/2022,167,0.30, ,0, ,736, ,10.4, ,94.7, ,60.8, ,77.2, ,51, ,20, ,33, ,45.7, ,5.2, ,124.3, ,75.2, 
39,6/17/2022,168,0.20, ,0, ,526, ,8.8, ,74.7,Y,55.0, ,64.3, ,61, ,28, ,43, ,41.1, ,6.2, ,147.8, ,72.9, 
39,6/18/2022,169,0.26, ,0, ,740, ,9.6, ,78.2, ,52.0, ,65.9, ,76, ,20, ,44, ,43.5, ,5.9, ,141.7, ,71.9, 
39,6/19/2022,170,0.26, ,0, ,750,R,9.6, ,84.2, ,49.6, ,68.3, ,75, ,21, ,41, ,43.5, ,4.2, ,100.1, ,72.1, 
39,6/20/2022,171,0.28, ,0, ,737, ,11.6, ,91.2, ,51.9, ,73.4, ,83, ,20, ,41, ,48.4, ,4.2, ,99.9, ,73.2, 
39,6/21/2022,172,0.30, ,0, ,737, ,12.7, ,99.5, ,55.2, ,78.4, ,86, ,16, ,38, ,51.0, ,4.0, ,95.4, ,74.5, 
39,6/22/2022,173,0.24, ,0.05, ,445, ,14.3, ,98.0, ,64.7, ,82.2, ,57, ,22, ,38, ,54.1, ,6.2, ,149.6, ,74.8, 
39,6/23/2022,174,0.30, ,0, ,713, ,15.8, ,98.5, ,63.7, ,83.2, ,79, ,22, ,41, ,56.9, ,4.0, ,95.8, ,76.8, 
39,6/24/2022,175,0.30, ,0, ,718, ,15.1, ,101.3, ,64.6, ,83.5, ,78, ,17, ,38, ,55.5, ,4.0, ,95.5, ,78.2, 
39,6/25/2022,176,0.31, ,0, ,723, ,13.9, ,103.2, ,62.9, ,84.4, ,77, ,14, ,34, ,53.3, ,4.4, ,106.3, ,78.9, 
39,6/26/2022,177,0.31, ,0, ,729, ,13.0, ,103.3, ,63.0, ,83.6, ,70, ,13, ,33, ,51.5, ,4.4, ,104.7, ,79.4, 
39,6/27/2022,178,0.31, ,0, ,728, ,13.8, ,104.2, ,62.0, ,84.3, ,78, ,14, ,34, ,53.1, ,4.1, ,99.3, ,79.6, 
39,6/28/2022,179,0.31, ,0, ,723, ,11.9, ,102.6, ,62.0, ,83.5, ,62, ,12, ,30, ,49.1, ,4.1, ,97.9, ,80.0, 
39,6/29/2022,180,0.30, ,0, ,723, ,12.3, ,101.2, ,61.3, ,81.9, ,71, ,14, ,33, ,50.0, ,4.1, ,97.4, ,79.9, 
39,6/30/2022,181,0.29, ,0, ,752,R,12.0, ,95.6, ,60.6, ,79.2, ,77, ,13, ,35, ,49.4, ,4.0, ,97.2, ,78.8, 
