175,6/1/2022,152,0.32, ,0, ,729, ,7.0, ,101.4, ,56.2, ,82.1, ,53, ,6, ,19, ,35.5, ,4.6, ,110.4, ,--,S
175,6/2/2022,153,0.37, ,0, ,718, ,6.5, ,107.0, ,61.4, ,87.5, ,51, ,6, ,15, ,33.5, ,6.8, ,162.0, ,--,S
175,6/3/2022,154,0.44, ,0, ,669, ,6.8, ,104.1, ,72.9, ,90.4, ,22, ,7, ,14, ,34.7, ,10.9,Y,260.7,Y,--,S
175,6/4/2022,155,0.43, ,0, ,713, ,8.3, ,103.7, ,70.0, ,88.9, ,33, ,8, ,18, ,39.8, ,10.6,Y,254.8,Y,--,S
175,6/5/2022,156,0.38, ,0, ,689, ,11.1, ,104.5, ,70.5, ,90.0, ,47, ,13, ,23, ,47.4, ,7.8, ,187.2, ,--,S
175,6/6/2022,157,0.38, ,0, ,694, ,10.4, ,107.0, ,72.6, ,92.4,Y,39, ,12, ,20,Y,45.6,Y,7.8, ,186.9, ,--,S
175,6/7/2022,158,0.44, ,0, ,694, ,11.9, ,107.4, ,79.2,Y,93.7,Y,33, ,15, ,22,Y,49.1,Y,10.2,Y,244.9,Y,--,S
175,6/8/2022,159,0.42, ,0, ,705, ,11.1, ,108.6, ,75.3,Y,93.4,Y,38, ,12, ,21,Y,47.4,Y,9.0, ,215.0, ,--,S
175,6/9/2022,160,0.41, ,0, ,693, ,10.5, ,112.1,Y,76.5,Y,95.2,Y,39, ,11, ,19,Y,45.9,Y,8.3, ,198.5, ,--,S
175,6/10/2022,161,0.40,R,0, ,676, ,12.7, ,114.2,Y,74.7, ,97.4,Y,39, ,12, ,21,Y,50.8,Y,7.4, ,178.1, ,--,S
175,6/11/2022,162,0.44,R,0, ,679, ,12.6, ,116.0,Y,80.6,Y,100.9,R,36, ,11, ,--,R,--,I,9.1, ,218.8, ,--,S
175,6/12/2022,163,0.52,R,0, ,696, ,9.2, ,115.4,Y,81.2,Y,100.0,R,33, ,7, ,--,R,--,I,12.4,R,297.2,R,--,S
175,6/13/2022,164,0.50, ,0, ,720, ,7.8, ,107.0, ,75.6, ,93.1, ,30, ,4, ,15, ,38.2, ,12.7,R,304.4,R,--,S
175,6/14/2022,165,0.34, ,0, ,715, ,7.9, ,104.1, ,65.7, ,87.1, ,50, ,6, ,18, ,38.5, ,5.1, ,123.1, ,--,S
175,6/15/2022,166,0.35, ,0, ,723, ,6.9,Y,108.5, ,71.9, ,92.2, ,31, ,5, ,13,Y,35.0,Y,5.3, ,127.6, ,--,S
175,6/16/2022,167,0.42, ,0, ,732, ,6.3,Y,112.7,Y,68.4, ,93.8, ,38, ,4, ,12,Y,32.8,Y,7.7, ,185.0, ,--,S
175,6/17/2022,168,0.48, ,0, ,718, ,5.8,Y,111.0, ,75.9, ,93.4, ,25, ,6, ,11,Y,30.9,Y,11.6,R,278.3,R,--,S
175,6/18/2022,169,0.40, ,0, ,646, ,3.7,R,103.1, ,72.6, ,87.8, ,18, ,3, ,--,R,--,I,8.7, ,207.8, ,--,S
175,6/19/2022,170,0.33, ,0, ,744, ,6.3,Y,96.1, ,60.5, ,80.6, ,43, ,6, ,18,Y,32.8,Y,5.3, ,127.7, ,--,S
175,6/20/2022,171,0.33, ,0, ,746,R,5.6,Y,102.2, ,58.8, ,83.2, ,46, ,4, ,14,Y,29.9,Y,4.8, ,115.7, ,--,S
175,6/21/2022,172,0.36, ,0, ,667, ,8.6, ,109.9, ,59.1, ,88.6, ,45, ,5, ,19, ,40.5, ,6.6, ,158.0, ,--,S
175,6/22/2022,173,0.38, ,0, ,653, ,13.9, ,110.2, ,83.0,Y,95.3, ,43, ,13, ,24, ,53.3, ,7.2, ,173.4, ,--,S
175,6/23/2022,174,0.38, ,0, ,683, ,13.3, ,112.3, ,77.1, ,95.8, ,50, ,13, ,23, ,52.1, ,7.3, ,174.3, ,--,S
175,6/24/2022,175,0.40, ,0, ,678, ,12.4, ,111.5, ,78.6, ,97.3,Y,39, ,12, ,21,Y,50.2,Y,7.3, ,176.0, ,--,S
175,6/25/2022,176,0.43, ,0, ,678, ,13.3, ,112.7, ,81.8, ,98.5,Y,41, ,10, ,21,Y,52.1,Y,9.5,Y,228.1,Y,--,S
175,6/26/2022,177,0.41, ,0, ,664, ,17.9, ,109.9, ,80.6, ,96.1, ,51, ,20, ,31, ,60.3, ,10.1,Y,241.8,Y,--,S
175,6/27/2022,178,0.33, ,0, ,668, ,17.4, ,107.3, ,78.1, ,94.8, ,58, ,17, ,31, ,59.6, ,5.3, ,126.8, ,--,S
175,6/28/2022,179,0.38,R,0, ,656, ,15.8, ,113.0, ,83.0, ,100.0,Y,45, ,15, ,24,Y,56.8,Y,6.9, ,166.8, ,--,S
175,6/29/2022,180,0.48,R,0, ,675, ,10.4, ,114.1,Y,84.5,Y,101.1,Y,25, ,10, ,15,Y,45.7,Y,10.4,Y,249.2,Y,--,S
175,6/30/2022,181,0.45, ,0, ,678, ,13.4, ,109.5, ,84.3,Y,98.5,Y,28, ,14, ,21,Y,52.4,Y,10.7,Y,257.2,Y,--,S
