195,6/1/2022,152,0.28, ,0, ,727, ,8.5, ,91.1, ,59.9, ,75.1, ,46, ,15, ,29, ,40.3, ,3.6, ,85.7, ,72.3, 
195,6/2/2022,153,0.24, ,0, ,592, ,10.1, ,89.0, ,64.3, ,75.9, ,47, ,22, ,33, ,44.9, ,2.9, ,69.4, ,73.2, 
195,6/3/2022,154,0.21, ,0, ,554, ,12.7, ,82.8, ,59.1, ,71.0, ,67, ,31, ,49, ,50.8, ,2.6, ,62.6, ,73.7, 
195,6/4/2022,155,0.13, ,0, ,333, ,10.6, ,77.0, ,62.0, ,68.2, ,64, ,27, ,45, ,46.2, ,2.3, ,55.2, ,73.7, 
195,6/5/2022,156,0.09, ,0.72, ,302, ,17.8,Y,76.5, ,57.8, ,64.9, ,99, ,63, ,85,Y,60.2,Y,2.3, ,54.3, ,72.8, 
195,6/6/2022,157,0.25, ,0, ,730, ,15.6, ,84.6, ,59.8, ,71.0, ,100, ,27, ,60, ,56.6, ,2.8, ,68.3, ,72.0, 
195,6/7/2022,158,0.26, ,0, ,679, ,11.6, ,90.2, ,61.6, ,74.5, ,66, ,21, ,40, ,48.4, ,3.3, ,78.7, ,72.5, 
195,6/8/2022,159,0.25, ,0, ,649, ,13.2, ,90.5, ,61.3, ,76.2, ,65, ,26, ,43, ,51.9, ,2.6, ,63.5, ,72.9, 
195,6/9/2022,160,0.28, ,0, ,690, ,15.2, ,94.8, ,64.5, ,79.3, ,75, ,22, ,44, ,55.8, ,3.3, ,79.8, ,73.8, 
195,6/10/2022,161,0.30, ,0, ,719, ,14.5, ,99.2, ,70.4, ,83.5, ,59, ,16, ,37, ,54.5, ,3.3, ,79.4, ,75.0, 
195,6/11/2022,162,0.29, ,0, ,714, ,14.6, ,97.3, ,68.6, ,83.0, ,61, ,21, ,38, ,54.6, ,3.0, ,72.3, ,76.1, 
195,6/12/2022,163,0.14, ,0.01, ,364, ,17.2, ,82.3, ,58.6, ,72.4, ,83, ,50, ,63, ,59.3, ,2.9, ,70.8, ,76.8, 
195,6/13/2022,164,0.26, ,0, ,757,R,9.9, ,79.7, ,52.7, ,65.9, ,97, ,13, ,45, ,44.3, ,3.7, ,88.0, ,75.7, 
195,6/14/2022,165,0.28, ,0, ,755,R,7.9, ,86.5, ,49.1, ,69.8, ,68, ,12, ,32, ,38.5, ,3.3, ,78.3, ,75.2, 
195,6/15/2022,166,0.29, ,0, ,737, ,8.3, ,95.3, ,60.9, ,77.8, ,48, ,13, ,26, ,39.8, ,3.2, ,75.9, ,75.4, 
195,6/16/2022,167,0.28, ,0.02, ,767,R,7.9, ,87.1, ,57.1, ,70.8, ,53, ,16, ,31, ,38.4, ,3.1, ,74.8, ,76.0, 
195,6/17/2022,168,0.23, ,0, ,707, ,9.4, ,72.7, ,52.9, ,61.0, ,76, ,32, ,51, ,42.9, ,3.6, ,87.2, ,75.9, 
195,6/18/2022,169,0.22, ,0, ,691, ,9.5, ,76.3, ,47.7, ,62.2, ,88, ,22, ,50, ,43.3, ,3.1, ,73.4, ,75.1, 
195,6/19/2022,170,0.27, ,0, ,746, ,8.6, ,82.7, ,53.5, ,68.4, ,59, ,20, ,36, ,40.6, ,3.8, ,91.5, ,74.8, 
195,6/20/2022,171,0.28, ,0, ,692, ,9.9, ,90.8, ,60.7, ,75.2, ,52, ,18, ,33, ,44.3, ,3.5, ,83.5, ,75.1, 
195,6/21/2022,172,0.32, ,0, ,738, ,9.1, ,101.1, ,60.9, ,83.0, ,50, ,8, ,24, ,42.2, ,3.6, ,87.4, ,75.8, 
195,6/22/2022,173,0.31, ,0, ,660, ,9.9, ,98.1, ,72.9, ,85.4, ,34, ,15, ,24, ,44.3, ,3.7, ,89.6, ,76.9, 
195,6/23/2022,174,0.30, ,0, ,712, ,11.8, ,99.6, ,72.4, ,85.3, ,44, ,17, ,28, ,48.9, ,3.0, ,71.6, ,77.8, 
195,6/24/2022,175,0.31, ,0, ,741, ,10.7, ,101.6, ,68.9, ,85.0, ,44, ,10, ,26, ,46.3, ,3.3, ,79.1, ,78.7, 
195,6/25/2022,176,0.31, ,0, ,739, ,9.7, ,102.0, ,71.6, ,84.7, ,37, ,11, ,24, ,43.8, ,3.3, ,80.3, ,79.3, 
195,6/26/2022,177,0.31, ,0, ,748, ,9.9, ,102.0, ,69.3, ,84.9, ,43, ,11, ,24, ,44.3, ,3.0, ,72.1, ,79.8, 
195,6/27/2022,178,0.32, ,0, ,752, ,8.8, ,102.3, ,71.8, ,85.4, ,35, ,7, ,21, ,41.1, ,3.6, ,87.1, ,80.2, 
195,6/28/2022,179,0.32, ,0, ,737, ,7.3, ,103.0, ,71.0, ,85.7, ,27, ,9, ,17, ,36.3, ,3.4, ,82.4, ,80.5, 
195,6/29/2022,180,0.30, ,0, ,748, ,8.1, ,97.3, ,62.3, ,80.0, ,41, ,11, ,23, ,39.2, ,3.0, ,72.4, ,80.7, 
195,6/30/2022,181,0.28, ,0, ,761,R,10.8, ,91.6, ,56.8, ,73.6, ,66, ,15, ,38, ,46.7, ,2.5, ,60.2, ,80.5, 
