84,6/1/2022,152,0.29, ,0, ,703, ,8.5, ,88.8, ,62.0, ,75.6, ,41, ,17, ,28, ,40.4, ,5.0, ,120.8, ,69.6, 
84,6/2/2022,153,0.29, ,0, ,686, ,9.7, ,88.8, ,66.4, ,77.8, ,44, ,20, ,30, ,43.8, ,4.7, ,113.3, ,70.3, 
84,6/3/2022,154,0.24, ,0, ,579, ,12.0, ,83.3, ,57.1, ,72.2, ,64, ,33, ,44, ,49.3, ,4.7, ,113.2, ,71.1, 
84,6/4/2022,155,0.12, ,0.10, ,293, ,10.3, ,74.9, ,55.9, ,67.1, ,79, ,28, ,46, ,45.4, ,3.9, ,93.8, ,70.7, 
84,6/5/2022,156,0.07, ,0.59, ,237, ,17.0, ,76.4, ,57.1, ,65.3, ,94, ,57, ,80, ,58.9, ,5.3, ,126.6, ,69.0, 
84,6/6/2022,157,0.25, ,0, ,733, ,15.0, ,83.7, ,58.3, ,70.6, ,93, ,26, ,59, ,55.5, ,3.8, ,91.5, ,70.1, 
84,6/7/2022,158,0.27, ,0, ,694, ,11.3, ,92.5, ,62.0, ,75.4, ,62, ,18, ,38, ,47.8, ,4.3, ,102.2, ,71.7, 
84,6/8/2022,159,0.26, ,0, ,661, ,13.1, ,89.0, ,61.7, ,76.3, ,62, ,27, ,42, ,51.7, ,3.8, ,92.2, ,72.7, 
84,6/9/2022,160,0.26, ,0, ,662, ,15.5, ,93.3, ,63.1, ,78.7, ,77, ,25, ,46, ,56.3, ,3.7, ,87.7, ,73.8, 
84,6/10/2022,161,0.30, ,0, ,727, ,14.2, ,97.8, ,68.0, ,83.5, ,61, ,19, ,36, ,53.9, ,4.1, ,99.1, ,74.8, 
84,6/11/2022,162,0.30, ,0, ,692, ,14.5, ,94.1, ,69.5, ,83.3, ,54, ,24, ,37, ,54.5, ,4.8, ,116.0, ,75.8, 
84,6/12/2022,163,0.17, ,0, ,373, ,15.1, ,81.6, ,54.0, ,73.9, ,63, ,39, ,53, ,55.6, ,6.5, ,154.9, ,75.3, 
84,6/13/2022,164,0.27, ,0, ,751, ,9.3, ,77.9, ,51.3, ,65.9, ,85, ,23, ,43, ,42.5, ,4.8, ,116.3, ,72.7, 
84,6/14/2022,165,0.28, ,0, ,753, ,7.5, ,86.0, ,51.5, ,70.8, ,52, ,16, ,29, ,37.1, ,4.2, ,100.0, ,72.0, 
84,6/15/2022,166,0.31, ,0, ,743, ,8.2, ,92.0, ,58.2, ,77.6, ,44, ,14, ,25, ,39.4, ,4.5, ,107.5, ,72.5, 
84,6/16/2022,167,0.30, ,0, ,735, ,7.9, ,85.0, ,58.0, ,72.1, ,52, ,16, ,29, ,38.4, ,5.2, ,124.7, ,72.8, 
84,6/17/2022,168,0.27, ,0, ,719, ,9.0, ,72.7, ,54.4, ,62.5, ,67, ,29, ,46, ,41.7, ,8.3,R,200.0,R,71.6, 
84,6/18/2022,169,0.23, ,0, ,698, ,10.0, ,74.0, ,49.2, ,61.9, ,79, ,29, ,53, ,44.6, ,4.6, ,110.2, ,70.9, 
84,6/19/2022,170,0.27, ,0, ,739, ,9.4, ,81.3, ,54.8, ,68.5, ,60, ,25, ,40, ,43.0, ,5.3, ,126.4, ,71.0, 
84,6/20/2022,171,0.28, ,0, ,678, ,10.0, ,87.5, ,58.5, ,75.1, ,51, ,22, ,34, ,44.6, ,4.9, ,118.7, ,71.8, 
84,6/21/2022,172,0.34, ,0, ,737, ,8.8, ,97.5, ,71.2, ,85.2, ,30, ,14, ,21, ,41.2, ,5.2, ,124.0, ,72.7, 
84,6/22/2022,173,0.36, ,0, ,713, ,9.4, ,97.2, ,74.0, ,86.8, ,31, ,15, ,22, ,42.9, ,6.0, ,144.1, ,73.5, 
84,6/23/2022,174,0.32, ,0, ,709, ,11.4, ,96.0, ,75.1,Y,85.4, ,39, ,19, ,27, ,48.1, ,4.7, ,111.9, ,74.9, 
84,6/24/2022,175,0.32, ,0, ,738, ,11.4, ,97.4, ,73.4, ,84.1, ,39, ,16, ,29, ,48.0, ,4.8, ,114.0, ,75.6, 
84,6/25/2022,176,0.31, ,0, ,739, ,10.6, ,98.4, ,66.9, ,83.9, ,43, ,13, ,27, ,46.0, ,4.2, ,100.9, ,76.1, 
84,6/26/2022,177,0.32, ,0, ,747, ,11.1, ,98.2, ,69.6, ,84.2, ,44, ,13, ,28, ,47.4, ,4.2, ,100.1, ,76.7, 
84,6/27/2022,178,0.33, ,0, ,754, ,9.1, ,98.8, ,72.6, ,83.9, ,38, ,8, ,23, ,42.0, ,4.9, ,118.5, ,76.9, 
84,6/28/2022,179,0.35, ,0, ,742, ,7.5, ,98.4, ,71.7, ,85.1, ,29, ,8, ,18, ,37.2, ,5.8, ,139.2, ,76.7, 
84,6/29/2022,180,0.31, ,0, ,747, ,8.8, ,93.1, ,57.5, ,78.3, ,42, ,16, ,27, ,41.3, ,4.0, ,96.9, ,76.3, 
84,6/30/2022,181,0.28, ,0, ,750, ,10.8, ,89.1, ,54.8, ,73.6, ,66, ,20, ,38, ,46.7, ,3.9, ,93.2, ,76.0, 
