249,6/1/2022,152,0.29, ,0, ,749,R,9.9, ,96.5, ,47.6, ,74.6, ,89, ,19, ,34, ,44.3, ,3.5, ,84.5, ,71.3, 
249,6/2/2022,153,0.27, ,0, ,610, ,11.0, ,88.9, ,61.1, ,74.4, ,68, ,25, ,38, ,47.0, ,6.2, ,149.7, ,71.9, 
249,6/3/2022,154,0.24, ,0, ,553, ,15.0, ,80.9, ,61.1, ,69.9, ,72, ,49, ,60, ,55.4, ,8.8, ,210.8, ,71.7, 
249,6/4/2022,155,0.17, ,0, ,397, ,12.1, ,80.0, ,61.6, ,69.2, ,63, ,38, ,50, ,49.7, ,5.2, ,124.1, ,72.8, 
249,6/5/2022,156,0.19, ,0.00, ,535, ,19.1,Y,86.7, ,61.4, ,72.1, ,98, ,51, ,71,Y,62.2,Y,4.3, ,102.9, ,77.4, 
249,6/6/2022,157,0.29, ,0, ,759,R,13.7, ,87.4, ,62.5, ,72.6, ,97, ,27, ,50, ,53.0, ,7.1, ,170.1, ,77.3, 
249,6/7/2022,158,0.30, ,0.01,H,738, ,12.1, ,91.1, ,51.8, ,73.2, ,95, ,23, ,43, ,49.6, ,5.8, ,139.5, ,75.8, 
249,6/8/2022,159,0.31, ,0, ,687, ,13.0, ,87.3, ,55.5, ,73.4, ,72, ,33, ,46, ,51.5, ,7.2, ,173.2, ,75.0, 
249,6/9/2022,160,0.30, ,0, ,713, ,13.7, ,95.9, ,61.2, ,78.9, ,69, ,24, ,41, ,52.9, ,6.1, ,147.2, ,75.2, 
249,6/10/2022,161,0.33,R,0, ,747,R,15.9, ,100.0,Y,63.9,Y,83.9,Y,78, ,22, ,40,Y,57.0,Y,5.5, ,132.2, ,76.5, 
249,6/11/2022,162,0.34,R,0, ,739, ,15.3, ,98.3, ,67.6,Y,82.8,Y,66, ,21, ,40,Y,56.0,Y,7.0, ,167.1, ,76.9, 
249,6/12/2022,163,0.26, ,0, ,589, ,17.3, ,85.8, ,59.8, ,74.0, ,74, ,49, ,60, ,59.5, ,9.4, ,225.0, ,76.1, 
249,6/13/2022,164,0.32, ,0, ,781,R,9.5, ,82.9, ,57.7, ,70.4, ,71, ,15, ,38, ,43.3, ,8.7, ,209.5, ,74.1, 
249,6/14/2022,165,0.32, ,0, ,772,R,8.7, ,88.9, ,61.4, ,74.4, ,52, ,13, ,30, ,41.0, ,7.0, ,168.4, ,73.8, 
249,6/15/2022,166,0.33, ,0, ,764,R,9.9, ,97.9, ,52.6, ,76.2, ,89, ,12, ,32, ,44.4, ,6.4, ,153.0, ,74.1, 
249,6/16/2022,167,0.32, ,0, ,729, ,9.3, ,85.0, ,56.8, ,69.0, ,60, ,22, ,38, ,42.6, ,9.8,Y,234.6,Y,73.6, 
249,6/17/2022,168,0.25, ,0, ,638, ,10.1, ,73.9, ,55.5, ,62.4, ,78, ,35, ,53, ,44.9, ,9.1,Y,217.4,Y,72.2, 
249,6/18/2022,169,0.27, ,0, ,754,R,10.4, ,79.4, ,46.5, ,64.0, ,99, ,30, ,51, ,45.7, ,5.9, ,142.5, ,71.8, 
249,6/19/2022,170,0.29, ,0, ,764,R,10.7, ,86.9, ,47.2, ,69.6, ,99, ,23, ,43, ,46.4, ,5.6, ,134.6, ,71.9, 
249,6/20/2022,171,0.30, ,0, ,749, ,10.9, ,93.8, ,58.0, ,76.4, ,76, ,16, ,35, ,46.8, ,5.4, ,129.8, ,73.0, 
249,6/21/2022,172,0.31, ,0, ,756,R,12.1, ,101.9, ,54.9, ,80.5, ,85, ,15, ,34, ,49.6, ,4.2, ,101.2, ,74.2, 
249,6/22/2022,173,0.14, ,0, ,346, ,17.2, ,92.6, ,59.4, ,76.5, ,92, ,35, ,55, ,59.3, ,3.4, ,81.4, ,74.0, 
249,6/23/2022,174,0.30, ,0, ,710, ,15.1, ,101.3, ,62.6, ,82.4, ,88, ,23, ,40, ,55.6, ,4.4, ,105.7, ,--,S
249,6/24/2022,175,0.29, ,0, ,751,R,14.2, ,103.4,Y,56.9, ,81.0, ,96, ,20, ,39, ,53.9, ,3.4, ,82.3, ,--,S
249,6/25/2022,176,0.31, ,0, ,764,R,13.0, ,98.3, ,53.8, ,78.6, ,99, ,19, ,39, ,51.5, ,4.4, ,106.5, ,86.6,Y
249,6/26/2022,177,0.30, ,0, ,775,R,14.9, ,99.5, ,54.5, ,77.8, ,99, ,24, ,46, ,55.3, ,4.5, ,106.9, ,82.7,Y
249,6/27/2022,178,0.31, ,0, ,769,R,13.9, ,98.5, ,54.6, ,79.5, ,100, ,20, ,41, ,53.4, ,4.5, ,108.4, ,80.9, 
249,6/28/2022,179,0.33, ,0, ,753,R,9.8, ,97.8, ,53.0, ,79.6, ,85, ,14, ,28, ,44.0, ,5.9, ,141.5, ,79.5, 
249,6/29/2022,180,0.32, ,0, ,764,R,11.7, ,92.5, ,58.8, ,74.9, ,81, ,18, ,40, ,48.7, ,7.2, ,172.8, ,78.2, 
249,6/30/2022,181,0.28, ,0, ,765,R,13.7, ,85.8, ,53.4, ,68.5, ,97, ,33, ,57, ,52.9, ,7.2, ,172.7, ,76.8, 
