242,6/1/2022,152,0.27, ,0, ,719, ,10.3, ,92.9, ,46.8, ,70.6, ,82, ,17, ,40, ,45.4, ,3.7,Y,88.4,Y,68.8, 
242,6/2/2022,153,0.27, ,0, ,647, ,11.8, ,86.6, ,55.7, ,69.6, ,71, ,32, ,48, ,48.9, ,6.7, ,161.1, ,69.6, 
242,6/3/2022,154,0.22, ,0, ,581, ,14.9, ,79.3, ,51.1, ,66.7, ,88, ,51, ,67, ,55.3, ,6.9, ,166.7, ,69.9, 
242,6/4/2022,155,0.16, ,0, ,417, ,12.2, ,77.2, ,57.5, ,66.3, ,84, ,35, ,55, ,49.8, ,4.7, ,113.2, ,69.9, 
242,6/5/2022,156,0.15, ,0.08, ,448, ,18.3,Y,81.1, ,60.1, ,68.6, ,96, ,55, ,77,Y,61.0,Y,4.9, ,118.1, ,69.9, 
242,6/6/2022,157,0.26, ,0, ,736, ,14.3, ,86.0, ,56.7, ,69.5, ,87, ,34, ,58, ,54.1, ,5.5, ,131.2, ,70.2, 
242,6/7/2022,158,0.28, ,0, ,701, ,12.8, ,89.7, ,50.9, ,69.7, ,94, ,26, ,52, ,51.1, ,5.0, ,120.4, ,70.6, 
242,6/8/2022,159,0.26, ,0, ,654, ,13.7, ,87.5, ,53.2, ,69.5, ,83, ,40, ,56, ,52.9, ,5.1, ,121.4, ,70.7, 
242,6/9/2022,160,0.28, ,0, ,679, ,14.4, ,95.3, ,53.9, ,74.7, ,92, ,26, ,49, ,54.2, ,4.6, ,109.4, ,71.0, 
242,6/10/2022,161,0.30, ,0, ,726, ,16.8, ,99.8,Y,58.8, ,79.9, ,87, ,23, ,48, ,58.5, ,4.8, ,115.9, ,72.0, 
242,6/11/2022,162,0.30, ,0, ,711, ,18.0,Y,93.1, ,56.0, ,76.3, ,91, ,34, ,58,Y,60.5,Y,6.8, ,163.9, ,73.4, 
242,6/12/2022,163,0.23, ,0, ,582, ,17.2,Y,81.8, ,58.8, ,70.6, ,83, ,57, ,67,Y,59.3,Y,8.5, ,203.0, ,74.1, 
242,6/13/2022,164,0.30, ,0, ,751,R,9.5, ,83.6, ,51.7, ,68.1, ,87, ,15, ,41, ,43.3, ,7.0, ,167.3, ,73.8, 
242,6/14/2022,165,0.31, ,0, ,747,R,9.0, ,89.2, ,51.4, ,72.0, ,77, ,13, ,33, ,41.7, ,6.8, ,163.5, ,73.1, 
242,6/15/2022,166,0.32, ,0, ,738, ,10.4, ,92.7, ,48.6, ,72.1, ,90, ,15, ,39, ,45.5, ,6.7, ,159.7, ,72.8, 
242,6/16/2022,167,0.29, ,0, ,753,R,10.8, ,83.0, ,51.6, ,66.6, ,77, ,25, ,49, ,46.6, ,8.0, ,192.9, ,72.9, 
242,6/17/2022,168,0.25, ,0, ,696, ,11.0, ,71.5, ,53.1, ,61.2, ,83, ,42, ,60, ,47.1, ,9.2, ,221.5, ,72.7, 
242,6/18/2022,169,0.24, ,0, ,681, ,10.7, ,77.7, ,46.1,Y,62.4, ,95, ,33, ,56, ,46.4, ,5.1, ,123.1, ,72.1, 
242,6/19/2022,170,0.28, ,0, ,717, ,11.2, ,85.6, ,43.6,R,67.4, ,95, ,25, ,49, ,47.5, ,5.2, ,123.8, ,71.9, 
242,6/20/2022,171,0.30, ,0, ,721, ,11.4, ,91.5, ,50.5, ,72.8, ,90, ,20, ,41, ,47.9, ,5.2, ,124.5, ,72.0, 
242,6/21/2022,172,0.30, ,0, ,718, ,12.4, ,101.9, ,55.7, ,79.7, ,77, ,15, ,36, ,50.2, ,4.2, ,99.9, ,72.4, 
242,6/22/2022,173,0.23, ,0, ,539, ,15.4, ,95.7, ,59.8, ,78.3, ,71, ,28, ,47, ,56.2, ,3.8,Y,90.8,Y,73.1, 
242,6/23/2022,174,0.28, ,0, ,667, ,14.1, ,98.7, ,60.8, ,79.5, ,77, ,23, ,41, ,53.7, ,4.5, ,107.3, ,73.8, 
242,6/24/2022,175,0.28, ,0, ,724, ,14.0, ,98.2, ,54.8, ,75.9, ,83, ,22, ,46, ,53.6, ,3.6,Y,86.7,Y,74.4, 
242,6/25/2022,176,0.30, ,0, ,734, ,12.6, ,95.9, ,50.9, ,73.3, ,97, ,16, ,45, ,50.6, ,4.8, ,114.7, ,74.6, 
242,6/26/2022,177,0.30, ,0, ,743,R,12.7, ,96.2, ,50.6, ,74.3, ,93, ,17, ,44, ,51.0, ,5.6, ,133.5, ,74.4, 
242,6/27/2022,178,0.28, ,0, ,738, ,13.6, ,97.0, ,50.4, ,72.9, ,90, ,24, ,49, ,52.8, ,4.5, ,107.2, ,74.4, 
242,6/28/2022,179,0.30, ,0, ,724, ,11.4, ,94.5, ,51.8, ,73.5, ,85, ,18, ,41, ,48.1, ,5.0, ,119.8, ,74.4, 
242,6/29/2022,180,0.28, ,0, ,734, ,12.8, ,88.8, ,52.6, ,70.4, ,85, ,31, ,51, ,51.1, ,6.3, ,150.2, ,74.3, 
242,6/30/2022,181,0.25, ,0, ,730, ,13.3, ,83.1, ,45.8,Y,65.1, ,97, ,38, ,63, ,52.2, ,5.1, ,123.1, ,74.1, 
