43,6/1/2022,152,0.26, ,0, ,714, ,8.4, ,78.5, ,39.1, ,61.1, ,86, ,25, ,46, ,40.0, ,4.4, ,106.3, ,58.3, 
43,6/2/2022,153,0.26, ,0, ,685, ,9.9, ,77.2, ,45.3, ,62.9, ,87, ,29, ,50, ,44.2, ,5.6, ,134.5, ,58.7, 
43,6/3/2022,154,0.19, ,0.02, ,491, ,10.7, ,70.7, ,49.2, ,60.6, ,98, ,39, ,59, ,46.3, ,6.1, ,145.7, ,58.8, 
43,6/4/2022,155,0.11, ,0.07, ,329, ,10.9, ,60.7, ,49.1, ,54.2, ,100, ,48, ,76, ,46.8, ,6.6, ,158.7, ,58.7, 
43,6/5/2022,156,0.21, ,0.07, ,655, ,12.7, ,68.3, ,47.3, ,56.8, ,100, ,58, ,81, ,51.0, ,6.2, ,149.9, ,58.4, 
43,6/6/2022,157,0.25, ,0, ,764, ,10.0, ,73.8, ,39.9, ,58.9, ,100, ,28, ,59, ,44.5, ,4.4, ,106.5, ,58.8, 
43,6/7/2022,158,0.24, ,0, ,659, ,9.5, ,79.6, ,35.3, ,61.2, ,98, ,20, ,51, ,43.2, ,4.1, ,99.2, ,59.1, 
43,6/8/2022,159,0.24, ,0, ,635, ,12.2, ,79.6, ,49.1, ,64.6, ,92, ,34, ,59, ,49.7, ,4.1, ,99.2, ,59.9, 
43,6/9/2022,160,0.24, ,0, ,688, ,11.7, ,85.2, ,46.4, ,67.4, ,95, ,28, ,51, ,48.7, ,3.2, ,76.7, ,60.4, 
43,6/10/2022,161,0.30, ,0, ,743, ,12.6, ,83.8, ,48.3, ,69.2, ,96, ,32, ,52, ,50.7, ,6.0, ,144.4, ,61.0, 
43,6/11/2022,162,0.27, ,0, ,668, ,12.7, ,80.5, ,52.1, ,68.8, ,80, ,38, ,53, ,51.0, ,6.7, ,160.8, ,61.6, 
43,6/12/2022,163,0.13, ,0.30, ,393, ,12.7, ,68.5, ,45.9, ,58.6, ,98, ,50, ,75, ,50.9, ,7.2, ,172.2, ,63.8, 
43,6/13/2022,164,0.21, ,0, ,713, ,7.2, ,64.2, ,36.5, ,50.6, ,94, ,33, ,58, ,36.2, ,4.5, ,107.6, ,62.1, 
43,6/14/2022,165,0.24, ,0, ,785,R,6.7, ,73.9, ,35.4, ,54.3, ,93, ,21, ,46, ,34.2, ,3.7, ,88.6, ,60.8, 
43,6/15/2022,166,0.29, ,0, ,770, ,7.6, ,82.1, ,34.2, ,61.9, ,91, ,22, ,40, ,37.6, ,5.9, ,140.9, ,60.2, 
43,6/16/2022,167,0.28, ,0, ,732, ,7.5, ,74.0, ,46.1, ,62.4, ,63, ,25, ,39, ,37.2, ,5.9, ,140.8, ,60.5, 
43,6/17/2022,168,0.25, ,0.04, ,774,R,7.7, ,62.9, ,42.4, ,53.3, ,90, ,37, ,55, ,37.7, ,7.5, ,180.9, ,60.1, 
43,6/18/2022,169,0.17, ,0.07, ,592, ,9.1, ,62.4, ,42.0, ,50.8,Y,98, ,45, ,72,Y,42.2,Y,4.2, ,101.5, ,59.7, 
43,6/19/2022,170,0.21, ,0, ,673, ,8.3, ,70.3, ,32.1,Y,53.9, ,100, ,34, ,58, ,39.6, ,4.0, ,96.5, ,59.3, 
43,6/20/2022,171,0.25, ,0, ,744, ,8.2, ,78.0, ,35.4, ,59.0, ,98, ,23, ,48, ,39.4, ,4.2, ,100.1, ,59.3, 
43,6/21/2022,172,0.28, ,0, ,780,R,9.0, ,87.0, ,36.0, ,67.2, ,94, ,21, ,40, ,41.8, ,4.1, ,97.9, ,59.8, 
43,6/22/2022,173,0.29, ,0, ,777,R,10.0, ,90.0, ,43.6, ,70.1, ,87, ,19, ,40, ,44.6, ,3.5, ,83.3, ,60.5, 
43,6/23/2022,174,0.29, ,0, ,760, ,12.0, ,85.0, ,47.4, ,69.4, ,95, ,26, ,49, ,49.4, ,4.3, ,104.2, ,61.1, 
43,6/24/2022,175,0.28, ,0, ,764, ,11.3, ,88.3, ,50.6, ,69.8, ,83, ,22, ,45, ,47.7, ,3.6, ,86.1, ,61.5, 
43,6/25/2022,176,0.29, ,0, ,763, ,11.1, ,93.5, ,46.3, ,71.3, ,94, ,20, ,42, ,47.2, ,3.9, ,94.2, ,61.8, 
43,6/26/2022,177,0.30, ,0, ,761, ,11.0, ,91.9, ,49.4, ,70.8, ,87, ,20, ,43, ,47.1, ,4.7, ,112.2, ,62.2, 
43,6/27/2022,178,0.32, ,0, ,782,R,9.1, ,89.3, ,41.3, ,68.2, ,88, ,17, ,39, ,42.0, ,5.5, ,132.8, ,61.6, 
43,6/28/2022,179,0.31, ,0, ,774,R,8.6, ,84.4, ,43.7, ,67.1, ,82, ,16, ,38, ,40.5, ,5.5, ,132.5, ,61.2, 
43,6/29/2022,180,0.28, ,0, ,781,R,7.9, ,86.4, ,39.9, ,66.3, ,80, ,16, ,36, ,38.3, ,4.0, ,96.4, ,60.9, 
43,6/30/2022,181,0.29, ,0, ,775,R,8.1, ,84.0, ,37.5, ,64.3, ,90, ,20, ,39, ,39.0, ,4.8, ,114.1, ,60.6, 
