126,6/1/2022,152,0.27, ,0.13, ,746,R,7.7,Y,89.8, ,47.6, ,68.4, ,62, ,16, ,32,Y,37.7,Y,3.6, ,86.2, ,70.3, 
126,6/2/2022,153,0.26, ,0, ,697, ,9.3, ,85.6, ,53.7, ,68.7, ,64, ,27, ,39, ,42.5, ,3.2, ,75.9, ,70.6, 
126,6/3/2022,154,0.21, ,0, ,641, ,13.8, ,77.3, ,50.8, ,63.3, ,89, ,45, ,70, ,53.2, ,3.9, ,93.4, ,70.5, 
126,6/4/2022,155,0.21, ,0, ,565, ,12.0, ,78.5, ,55.6, ,65.0, ,92, ,32, ,57, ,49.3, ,3.8, ,91.5, ,70.0, 
126,6/5/2022,156,0.22, ,0, ,636, ,16.2,Y,80.2, ,56.6, ,68.9, ,87, ,55, ,67,Y,57.6,Y,4.3, ,102.2, ,70.4, 
126,6/6/2022,157,0.25, ,0, ,725, ,13.3, ,81.2, ,54.6, ,69.0, ,89, ,35, ,55, ,52.1, ,4.3, ,102.2, ,71.4, 
126,6/7/2022,158,0.26, ,0, ,738, ,10.5, ,83.9, ,48.8, ,66.3, ,77, ,30, ,48, ,45.9, ,3.3, ,80.0, ,71.3, 
126,6/8/2022,159,0.25, ,0, ,675, ,11.6, ,85.9, ,52.8, ,69.0, ,77, ,31, ,48, ,48.5, ,3.2, ,76.9, ,71.2, 
126,6/9/2022,160,0.25, ,0, ,667, ,12.4, ,93.0, ,52.0, ,72.4, ,86, ,26, ,46, ,50.2, ,3.0, ,71.5, ,71.9, 
126,6/10/2022,161,0.29,R,0, ,735, ,12.7, ,101.2,Y,58.8,Y,79.8,R,63, ,18, ,--,R,--,I,3.6, ,86.2, ,73.5, 
126,6/11/2022,162,0.29,R,0, ,748, ,14.1, ,96.8,Y,60.1,Y,79.3,R,73,H,18,H,--,R,--,I,4.1, ,97.6, ,75.0, 
126,6/12/2022,163,0.22, ,0, ,602, ,17.3,Y,83.2, ,56.7, ,69.9, ,88, ,42, ,69,Y,59.3,Y,4.7, ,113.7, ,75.2, 
126,6/13/2022,164,0.25, ,0, ,1009,R,10.2, ,79.8, ,54.5, ,69.5, ,93, ,28, ,41, ,45.0, ,4.6, ,109.3, ,72.1, 
126,6/14/2022,165,0.27, ,0, ,749, ,9.1, ,87.1, ,50.2, ,68.4, ,67, ,19, ,39, ,42.2, ,3.8, ,91.6, ,71.4, 
126,6/15/2022,166,0.29, ,0, ,757,R,8.8, ,89.3, ,51.3, ,70.0, ,58, ,19, ,35, ,41.2, ,4.1, ,97.5, ,71.7, 
126,6/16/2022,167,0.26, ,0, ,746, ,9.2, ,80.4, ,50.5, ,64.6, ,70, ,29, ,44, ,42.5, ,4.8, ,114.8, ,71.6, 
126,6/17/2022,168,0.23, ,0, ,697, ,10.7, ,69.2, ,52.9, ,59.1, ,83, ,43, ,63, ,46.4, ,5.7, ,136.9, ,70.5, 
126,6/18/2022,169,0.24, ,0, ,746, ,10.3, ,73.5, ,50.0, ,61.0, ,87, ,32, ,56, ,45.2, ,4.3, ,102.1, ,69.9, 
126,6/19/2022,170,0.26, ,0, ,753,R,9.3, ,82.9, ,45.6, ,63.6, ,83, ,27, ,46, ,42.7, ,4.3, ,103.4, ,69.5, 
126,6/20/2022,171,0.28, ,0, ,746, ,9.7, ,92.4, ,48.6, ,70.7, ,73, ,20, ,38, ,43.6, ,3.7, ,89.3, ,69.7, 
126,6/21/2022,172,0.30, ,0, ,745, ,8.2,Y,102.5,Y,55.4, ,78.6,Y,53, ,9, ,25,Y,39.5,Y,3.6, ,85.9, ,72.0, 
126,6/22/2022,173,0.25, ,0, ,608, ,9.7, ,91.0, ,57.2, ,72.1, ,60, ,19, ,36, ,43.8, ,4.1, ,98.4, ,72.8, 
126,6/23/2022,174,0.28, ,0, ,720, ,12.2, ,92.9, ,56.3, ,73.0, ,83, ,24, ,44, ,49.9, ,3.7, ,89.0, ,73.0, 
126,6/24/2022,175,0.27, ,0, ,745, ,11.7, ,87.7, ,53.3, ,69.3, ,85, ,24, ,48, ,48.7, ,3.5, ,84.1, ,73.4, 
126,6/25/2022,176,0.27, ,0, ,756,R,10.9, ,87.0, ,50.5, ,67.0, ,77, ,24, ,48, ,46.8, ,3.4, ,81.4, ,72.9, 
126,6/26/2022,177,0.26, ,0, ,759,R,11.7, ,90.0, ,47.2, ,65.4, ,89, ,19, ,55, ,48.8, ,3.3, ,80.0, ,72.3, 
126,6/27/2022,178,0.27, ,0, ,752,R,12.9, ,92.0, ,50.8, ,70.4, ,92, ,26, ,51, ,51.3, ,2.9, ,70.7, ,71.9, 
126,6/28/2022,179,0.28, ,0, ,742, ,10.8, ,93.0, ,54.0, ,73.9, ,75, ,21, ,38, ,46.5, ,3.1, ,74.6, ,73.1, 
126,6/29/2022,180,0.26, ,0, ,755,R,11.6, ,81.1, ,51.2, ,64.9, ,90, ,34, ,55, ,48.5, ,4.1, ,97.3, ,73.3, 
126,6/30/2022,181,0.23, ,0, ,712, ,12.1, ,75.2, ,50.5, ,60.9, ,92, ,41, ,66, ,49.6, ,3.8, ,90.5, ,71.5, 
