235,6/1/2022,152,0.28, ,0, ,720, ,10.2, ,94.1, ,52.4, ,74.8, ,70, ,15, ,35, ,45.0, ,4.9, ,116.7, ,70.4, 
235,6/2/2022,153,0.30, ,0, ,650, ,11.5, ,91.0, ,63.2,Y,75.0, ,57, ,23, ,39, ,48.2, ,8.0, ,192.9, ,72.0, 
235,6/3/2022,154,0.24, ,0, ,552, ,13.4, ,85.2, ,58.2, ,70.9, ,75, ,37, ,52, ,52.3, ,7.9, ,188.4, ,72.1, 
235,6/4/2022,155,0.17, ,0.03, ,392, ,11.3, ,79.7, ,60.3, ,68.4, ,74, ,24, ,48, ,47.7, ,5.8, ,138.2, ,71.0, 
235,6/5/2022,156,0.16, ,0.19, ,471, ,17.8, ,80.3, ,59.5, ,68.0, ,94, ,53, ,76, ,60.2, ,7.3, ,175.5, ,70.4, 
235,6/6/2022,157,0.25, ,0, ,729, ,15.8, ,89.8, ,57.4, ,71.6, ,93, ,24, ,60, ,56.9, ,3.2, ,77.1, ,72.2, 
235,6/7/2022,158,0.27, ,0, ,701, ,13.6, ,94.8, ,54.2, ,74.0, ,95, ,22, ,47, ,52.7, ,4.3, ,102.5, ,73.0, 
235,6/8/2022,159,0.28, ,0, ,659, ,12.8, ,92.8, ,60.0, ,75.4, ,62, ,27, ,42, ,51.1, ,6.1, ,146.6, ,73.4, 
235,6/9/2022,160,0.27, ,0, ,669, ,15.0, ,99.6, ,57.8, ,79.0, ,87, ,18, ,44, ,55.4, ,3.5, ,83.6, ,74.8, 
235,6/10/2022,161,0.31, ,0, ,720, ,15.4, ,102.5, ,60.0, ,83.0, ,86, ,17, ,40, ,56.1, ,4.0, ,96.6, ,75.8, 
235,6/11/2022,162,0.31, ,0, ,712, ,16.4, ,99.5, ,59.5, ,82.0, ,85, ,22, ,44, ,57.9, ,5.7, ,135.6, ,76.6, 
235,6/12/2022,163,0.23, ,0.00, ,562, ,16.2, ,84.3, ,56.0, ,73.0, ,80, ,39, ,59, ,57.6, ,8.5, ,203.3, ,76.3, 
235,6/13/2022,164,0.34, ,0, ,767,R,7.7,Y,85.4, ,52.6, ,69.7, ,78, ,12, ,31,Y,37.7,Y,8.4, ,200.9, ,73.4, 
235,6/14/2022,165,0.34, ,0, ,762,R,8.0,Y,91.1, ,57.9, ,73.8, ,67, ,10, ,28,Y,38.9,Y,8.6, ,205.4, ,72.9, 
235,6/15/2022,166,0.31, ,0, ,745, ,9.8, ,95.1, ,52.3, ,74.5, ,75, ,16, ,33, ,43.9, ,5.7, ,137.6, ,73.5, 
235,6/16/2022,167,0.31, ,0, ,746, ,10, ,87.6, ,56.4, ,70.1, ,67, ,20, ,40, ,44.6, ,8.1, ,194.7, ,74.1, 
235,6/17/2022,168,0.27, ,0, ,717, ,9.5, ,76.5, ,53.4, ,63.5, ,74, ,26, ,47, ,43.1, ,8.5, ,203.2, ,73.2, 
235,6/18/2022,169,0.25, ,0, ,750, ,10.4, ,78.6, ,50.4, ,64.5, ,86, ,27, ,50, ,45.6, ,4.5, ,108.8, ,72.8, 
235,6/19/2022,170,0.28, ,0, ,745, ,10.4, ,88.0, ,46.8, ,69.2, ,93, ,18, ,43, ,45.5, ,4.3, ,103.5, ,72.8, 
235,6/20/2022,171,0.31, ,0, ,722, ,10.6, ,93.5, ,53.1, ,74.7, ,86, ,13, ,36, ,46.1, ,5.8, ,139.2, ,73.2, 
235,6/21/2022,172,0.34, ,0, ,746, ,11.4, ,103.7, ,56.6, ,81.7, ,70, ,9, ,31, ,47.9, ,5.4, ,130.0, ,74.2, 
235,6/22/2022,173,0.35, ,0, ,675, ,12.7, ,98.8, ,60.4, ,82.4, ,64, ,19, ,33, ,50.8, ,6.9, ,164.7, ,75.2, 
235,6/23/2022,174,0.33, ,0, ,674, ,12.9, ,99.7, ,70.1,Y,84.3, ,49, ,19, ,32, ,51.2, ,6.6, ,157.2, ,76.9, 
235,6/24/2022,175,0.31, ,0, ,739, ,12.6, ,100.1, ,56.0, ,80.5, ,75, ,14, ,35, ,50.7, ,5.3, ,126.6, ,77.3, 
235,6/25/2022,176,0.31, ,0, ,739, ,12.3, ,100.1, ,52.5, ,78.5, ,90, ,17, ,37, ,50.1, ,5.0, ,119.7, ,77.3, 
235,6/26/2022,177,0.30, ,0, ,748, ,12.6, ,101.1, ,57.5, ,78.4, ,71, ,14, ,38, ,50.7, ,5.0, ,121.1, ,77.5, 
235,6/27/2022,178,0.30, ,0, ,749,R,13.0, ,102.3, ,57.1, ,78.4, ,77, ,14, ,39, ,51.4, ,5.7, ,136.9, ,77.7, 
235,6/28/2022,179,0.35, ,0, ,740, ,11.8, ,100.6, ,61.2, ,79.1, ,66, ,13, ,35, ,49.0, ,8.1, ,195.3, ,77.8, 
235,6/29/2022,180,0.29, ,0, ,750,R,12.9, ,93.4, ,56.6, ,72.2, ,80, ,23, ,48, ,51.3, ,7.6, ,182.4, ,77.5, 
235,6/30/2022,181,0.28, ,0, ,736, ,13.4, ,87.1, ,53.7, ,68.8, ,87, ,32, ,56, ,52.3, ,8.3, ,200.3, ,76.6, 
