171,6/1/2022,152,0.23, ,0, ,692, ,12.4, ,80.0, ,48.4, ,62.5, ,89, ,34, ,64, ,50.3, ,3.1, ,74.6, ,67.2, 
171,6/2/2022,153,0.18, ,0, ,609, ,12.8, ,70.4, ,54.0, ,60.5, ,89, ,49, ,71, ,51.1, ,3.3, ,78.5, ,67.4, 
171,6/3/2022,154,0.13, ,0, ,413, ,15.1, ,70.4, ,55.0, ,61.4, ,90, ,68, ,82, ,55.7, ,4.1, ,99.6, ,67.3, 
171,6/4/2022,155,0.11, ,0, ,325, ,12.7, ,71.4, ,57.2, ,64.3, ,85, ,44, ,62, ,50.9, ,2.7, ,65.8, ,67.3, 
171,6/5/2022,156,0.13, ,0.03, ,408, ,17.8,Y,77.9, ,60.9,Y,67.9, ,89, ,66, ,76,Y,60.2,Y,3.9, ,94.3, ,68.0, 
171,6/6/2022,157,0.21, ,0, ,691, ,14.4, ,70.4, ,55.3, ,61.7, ,91, ,62, ,76, ,54.2, ,3.8, ,92.3, ,69.0, 
171,6/7/2022,158,0.21, ,0, ,678, ,13.2, ,70.5, ,51.3, ,60.9, ,94, ,59, ,72, ,51.9, ,3.3, ,79.8, ,68.6, 
171,6/8/2022,159,0.20, ,0.01, ,635, ,13.6, ,70.3, ,54.7, ,61.9, ,90, ,49, ,72, ,52.7, ,3.4, ,81.0, ,68.5, 
171,6/9/2022,160,0.22, ,0, ,672, ,13.6, ,81.2, ,53.6, ,66.1, ,89, ,38, ,62, ,52.8, ,2.9, ,68.7, ,68.7, 
171,6/10/2022,161,0.24, ,0, ,687, ,16.6,Y,91.9,Y,57.5, ,71.5,Y,86, ,36, ,63,Y,58.3,Y,2.8, ,66.3, ,69.5, 
171,6/11/2022,162,0.23, ,0, ,671, ,18.0,Y,82.7, ,59.5, ,69.9, ,94, ,45, ,72,Y,60.6,Y,3.2, ,76.7, ,70.2, 
171,6/12/2022,163,0.12, ,0, ,385, ,16.9,Y,75.2, ,55.9, ,64.8, ,93, ,66, ,81,Y,58.7,Y,4.0, ,96.7, ,70.5, 
171,6/13/2022,164,0.22, ,0, ,701, ,12.8, ,71.8, ,52.4, ,61.6, ,92, ,46, ,68, ,51.1, ,3.7, ,89.9, ,69.5, 
171,6/14/2022,165,0.23, ,0, ,688, ,13.3, ,80.7, ,51.4, ,64.3, ,94, ,37, ,65, ,52.2, ,3.5, ,82.8, ,69.2, 
171,6/15/2022,166,0.22, ,0, ,688, ,13.4, ,76.9, ,51.4, ,61.8, ,90, ,51, ,71, ,52.3, ,3.7, ,89.6, ,69.3, 
171,6/16/2022,167,0.21, ,0, ,685, ,12.5, ,67.9, ,53.6, ,59.3, ,85, ,59, ,72, ,50.5, ,5.0, ,119.8, ,69.1, 
171,6/17/2022,168,0.18, ,0, ,577, ,12.0, ,67.9, ,55.4, ,60.1, ,80, ,53, ,68, ,49.4, ,4.8, ,114.7, ,69.0, 
171,6/18/2022,169,0.21, ,0, ,698, ,12.3, ,67.2, ,53.3, ,59.6, ,86, ,52, ,71, ,50.1, ,3.7, ,89.1, ,68.9, 
171,6/19/2022,170,0.23, ,0, ,688, ,12.7, ,79.9, ,48.0, ,62.1, ,93, ,41, ,66, ,50.8, ,3.3, ,78.9, ,68.6, 
171,6/20/2022,171,0.24, ,0, ,678, ,13.3, ,84.2, ,51.7, ,67.6, ,90, ,33, ,57, ,52.1, ,3.2, ,77.0, ,68.9, 
171,6/21/2022,172,0.27, ,0, ,686, ,13.0, ,97.0,Y,55.6, ,75.5,Y,82, ,20, ,43,Y,51.6,Y,2.7, ,65.9, ,69.6, 
171,6/22/2022,173,0.18, ,0, ,446, ,13.7, ,91.3,Y,61.1,Y,72.9, ,72, ,28, ,50, ,53.0, ,3.2, ,76.3, ,70.3, 
171,6/23/2022,174,0.25, ,0, ,663, ,14.7, ,87.9, ,59.6, ,71.8, ,86, ,30, ,55, ,54.9, ,3.5, ,85.0, ,70.4, 
171,6/24/2022,175,0.25, ,0, ,695, ,14.7, ,85.0, ,55.6, ,68.9, ,88, ,37, ,61, ,54.9, ,3.4, ,82.7, ,70.8, 
171,6/25/2022,176,0.23, ,0, ,694, ,14.5, ,78.7, ,53.6, ,64.9, ,90, ,49, ,69, ,54.6, ,3.9, ,92.9, ,70.7, 
171,6/26/2022,177,0.23, ,0, ,704, ,15.1, ,78.4, ,54.2, ,64.0, ,94, ,51, ,74, ,55.6, ,4.1, ,97.8, ,70.7, 
171,6/27/2022,178,0.23, ,0, ,720, ,15.2, ,79.1, ,56.1, ,64.5, ,92, ,51, ,73, ,55.8, ,3.6, ,87.0, ,71.2, 
171,6/28/2022,179,0.22, ,0, ,684, ,14.4, ,75.7, ,53.7, ,63.1, ,93, ,53, ,73, ,54.2, ,3.6, ,86.2, ,70.8, 
171,6/29/2022,180,0.21, ,0, ,681, ,14.0, ,69.0, ,55.4, ,60.3, ,90, ,62, ,78, ,53.5, ,5.4, ,129.0, ,70.7, 
171,6/30/2022,181,0.19, ,0, ,662, ,13.4, ,65.7, ,56.1, ,59.5, ,86, ,68, ,77, ,52.4, ,4.9, ,117.5, ,71.1, 
