197,6/1/2022,152,0.27, ,0, ,773,R,9.5, ,89.0, ,45.1, ,69.2, ,79, ,22, ,39, ,43.1, ,4.4, ,105.8, ,61.1, 
197,6/2/2022,153,0.29, ,0, ,741, ,11.3, ,88.8, ,51.2, ,71.8, ,70, ,27, ,42, ,47.7, ,6.2, ,149.5, ,61.9, 
197,6/3/2022,154,0.27, ,0, ,656, ,13.3, ,84.3, ,58.5, ,72.8, ,66, ,39, ,48, ,52.2, ,7.5, ,180.5, ,62.5, 
197,6/4/2022,155,0.28, ,0, ,714, ,15.9,Y,85.6, ,60.2, ,72.4, ,78, ,48, ,58,Y,57.0,Y,9.0, ,216.3, ,62.9, 
197,6/5/2022,156,0.32, ,0, ,746, ,13.8, ,86.4, ,61.2, ,74.2, ,64, ,36, ,48, ,53.1, ,10.6, ,255.2, ,63.1, 
197,6/6/2022,157,0.29, ,0, ,749, ,15.1,Y,90.9, ,63.8, ,75.6, ,71, ,34, ,50,Y,55.6,Y,7.9, ,190.5, ,63.8, 
197,6/7/2022,158,0.28, ,0, ,755, ,16.3,Y,99.6, ,57.8, ,78.7, ,81, ,33, ,49,Y,57.7,Y,4.2, ,100.1, ,64.9, 
197,6/8/2022,159,0.31, ,0, ,766,R,14.3, ,--,S,51.0, ,78.5, ,75, ,18, ,43, ,54.1, ,5.6, ,133.4, ,65.8, 
197,6/9/2022,160,0.27, ,0, ,695, ,15.6,Y,103.6, ,51.2, ,79.0, ,69, ,29, ,46,Y,56.5,Y,4.1, ,98.2, ,66.1, 
197,6/10/2022,161,0.30, ,0, ,744, ,16.9,Y,101.6, ,58.8, ,81.4, ,78, ,29, ,46,Y,58.7,Y,5.2, ,124.5, ,67.1, 
197,6/11/2022,162,0.32, ,0, ,750, ,16.3,Y,97.3, ,65.6, ,83.0, ,73, ,26, ,42,Y,57.7,Y,6.6, ,157.9, ,68.1, 
197,6/12/2022,163,0.34, ,0, ,761,R,14.6, ,89.0, ,71.4,Y,80.6, ,58, ,31, ,41, ,54.6, ,9.1, ,219.3, ,68.2, 
197,6/13/2022,164,0.35, ,0, ,782,R,12.7, ,89.2, ,65.5, ,74.4, ,75, ,20, ,44, ,50.8, ,12.6, ,303.0, ,67.8, 
197,6/14/2022,165,0.29, ,0, ,759, ,10.5, ,101.1, ,50.5, ,75.9, ,55, ,18, ,34, ,45.8, ,5.1, ,123.0, ,66.7, 
197,6/15/2022,166,0.27, ,0, ,756, ,12.0, ,97.6, ,47.2, ,75.3, ,69, ,26, ,40, ,49.4, ,3.5, ,84.5, ,66.6, 
197,6/16/2022,167,0.37, ,0, ,758, ,10.8, ,103.7, ,56.5, ,80.2, ,69, ,11, ,31, ,46.6, ,8.6, ,205.4, ,66.9, 
197,6/17/2022,168,0.34, ,0, ,741, ,11.4, ,88.3, ,60.1, ,72.4, ,78, ,14, ,42, ,48.1, ,11.4, ,274.6, ,66.9, 
197,6/18/2022,169,0.31, ,0, ,775,R,9.1, ,81.4, ,48.5, ,67.4, ,71, ,16, ,40, ,42.0, ,9.4, ,225.8, ,66.1, 
197,6/19/2022,170,0.31, ,0, ,780,R,6.9, ,93.9, ,48.7, ,70.2, ,59, ,12, ,27, ,35.0, ,8.2, ,195.9, ,65.5, 
197,6/20/2022,171,0.29, ,0, ,763,R,7.2, ,99.6, ,45.5, ,75.3, ,52, ,11, ,24, ,36.0, ,4.5, ,107.1, ,65.3, 
197,6/21/2022,172,0.33, ,0, ,740, ,7.8, ,99.1, ,51.6, ,79.2, ,55, ,9, ,23, ,38.1, ,6.6, ,157.8, ,65.5, 
197,6/22/2022,173,0.09, ,0.43, ,307, ,18.2,Y,79.3, ,62.9, ,69.1, ,95, ,51, ,75,Y,60.7,Y,4.1, ,98.8, ,65.9, 
197,6/23/2022,174,0.28, ,0, ,728, ,17.0,Y,93.4, ,61.0, ,77.9, ,98, ,28, ,52,Y,58.8,Y,5.3, ,128.2, ,66.2, 
197,6/24/2022,175,0.33, ,0, ,773,R,11.7, ,97.5, ,65.5, ,82.8, ,66, ,17, ,31, ,48.7, ,6.7, ,161.3, ,66.6, 
197,6/25/2022,176,0.33, ,0, ,780,R,9.9, ,100.0, ,65.4, ,83.8, ,40, ,15, ,25, ,44.3, ,6.1, ,146.4, ,66.4, 
197,6/26/2022,177,0.31, ,0, ,775,R,14.0, ,100.7, ,63.2, ,84.6, ,63, ,18, ,34, ,53.5, ,5.2, ,123.8, ,66.3, 
197,6/27/2022,178,0.31, ,0, ,741, ,12.4, ,101.2, ,61.1, ,83.7, ,61, ,13, ,31, ,50.3, ,5.1, ,123.3, ,66.8, 
197,6/28/2022,179,0.34, ,0, ,746, ,12.7, ,99.7, ,64.4, ,84.2, ,61, ,19, ,32, ,51.0, ,7.0, ,167.5, ,66.9, 
197,6/29/2022,180,0.35, ,0, ,730, ,11.3, ,92.6, ,66.8, ,82.6, ,48, ,16, ,30, ,47.7, ,8.6, ,206.5, ,67.0, 
197,6/30/2022,181,0.35, ,0, ,754, ,11.3, ,89.8, ,68.2, ,80.0, ,46, ,25, ,32, ,47.8, ,9.0, ,216.7, ,66.4, 
