260,6/1/2022,152,0.25, ,0, ,677, ,8.8, ,83.5, ,42.0, ,64.2, ,73, ,23, ,43, ,41.1, ,4.6, ,110.0, ,60.3, 
260,6/2/2022,153,0.25, ,0, ,592, ,9.7, ,82.9, ,54.0, ,68.5, ,72, ,24, ,41, ,43.8, ,6.0, ,143.1, ,61.7, 
260,6/3/2022,154,0.13, ,0.15, ,356, ,10.5, ,72.4, ,47.4, ,58.8, ,94, ,39, ,62, ,45.9, ,4.9, ,118.8, ,61.3, 
260,6/4/2022,155,0.17, ,0.19, ,459, ,11.4, ,70.4, ,49.5, ,56.2, ,97, ,52, ,74, ,48.1, ,9.6,R,231.5,R,61.2, 
260,6/5/2022,156,0.22, ,0.09, ,556, ,11.0, ,75.6, ,50.0, ,60.3, ,95, ,28, ,62, ,47.0, ,8.4,Y,202.5,Y,61.2, 
260,6/6/2022,157,0.25, ,0, ,736, ,9.2, ,73.5, ,40.0, ,58.3, ,93, ,24, ,55, ,42.3, ,6.1, ,146.2, ,61.8, 
260,6/7/2022,158,0.20, ,0.00, ,528, ,9.9, ,78.8, ,41.2, ,62.9, ,91, ,29, ,51, ,44.4, ,5.3, ,126.7, ,62.2, 
260,6/8/2022,159,0.25, ,0.01, ,662, ,11.1, ,82.5, ,53.1, ,65.7, ,84, ,21, ,51, ,47.3, ,5.3, ,127.4, ,63.6, 
260,6/9/2022,160,0.27, ,0, ,671, ,11.2, ,86.6, ,47.8, ,69.7, ,79, ,30, ,45, ,47.6, ,5.3, ,127.9, ,64.2, 
260,6/10/2022,161,0.26, ,0, ,623, ,13.6, ,86.6, ,58.0,Y,73.0, ,75, ,34, ,49, ,52.8, ,5.8, ,138.1, ,65.7, 
260,6/11/2022,162,0.30, ,0, ,669, ,13.5, ,83.6, ,62.7,R,72.6, ,70, ,31, ,49, ,52.5, ,7.6, ,181.9, ,66.6, 
260,6/12/2022,163,0.14, ,0.16, ,393, ,11.9, ,64.7, ,40.5, ,56.6, ,95, ,51, ,76, ,49.2, ,8.1, ,194.1, ,65.7, 
260,6/13/2022,164,0.24, ,0, ,751, ,7.4, ,62.8, ,39.6, ,51.0, ,84, ,38, ,58, ,36.8, ,8.6,Y,206.8,Y,63.6, 
260,6/14/2022,165,0.26, ,0, ,750, ,6.8, ,72.4, ,36.8, ,55.7, ,91, ,21, ,45, ,34.6, ,6.1, ,147.3, ,63.3, 
260,6/15/2022,166,0.27, ,0, ,666, ,6.8, ,83.8, ,37.7, ,62.3, ,77, ,19, ,35, ,34.5, ,5.8, ,139.2, ,63.3, 
260,6/16/2022,167,0.20, ,0, ,481, ,8.2, ,72.0, ,51.3, ,60.5, ,69, ,25, ,46, ,39.5, ,6.9, ,164.6, ,63.4, 
260,6/17/2022,168,0.07, ,0.21, ,257, ,9.9, ,61.5,Y,44.9, ,51.1, ,96, ,53, ,77, ,44.3, ,5.2, ,124.0, ,62.1, 
260,6/18/2022,169,0.21, ,0.00, ,642, ,8.9, ,64.2, ,42.4, ,53.0, ,96, ,39, ,65, ,41.5, ,6.5, ,155.1, ,62.0, 
260,6/19/2022,170,0.21, ,0, ,579, ,8.6, ,71.0, ,36.4, ,55.2, ,95, ,35, ,58, ,40.5, ,6.2, ,148.2, ,61.7, 
260,6/20/2022,171,0.24, ,0, ,640, ,9.4, ,77.1, ,41.0, ,61.1, ,88, ,28, ,51, ,42.9, ,6.8, ,162.6, ,62.1, 
260,6/21/2022,172,0.31, ,0, ,696, ,10.0, ,89.9, ,47.6, ,71.8, ,85, ,16, ,38, ,44.6, ,6.7, ,160.4, ,63.7, 
260,6/22/2022,173,0.30, ,0, ,692, ,11.2, ,94.8, ,47.4, ,74.4, ,84, ,15, ,39, ,47.5, ,5.7, ,136.9, ,65.4, 
260,6/23/2022,174,0.33, ,0, ,698, ,10.8, ,90.2, ,56.9,Y,73.7, ,73, ,22, ,38, ,46.5, ,8.1,Y,195.5,Y,66.8, 
260,6/24/2022,175,0.31, ,0, ,700, ,7.9, ,93.1, ,48.7, ,73.9, ,51, ,16, ,28, ,38.5, ,6.0, ,144.6, ,67.1, 
260,6/25/2022,176,0.32, ,0, ,702, ,7.4, ,97.8, ,59.9,Y,79.9,Y,33, ,11, ,21,Y,36.9,Y,5.3, ,127.1, ,67.8, 
260,6/26/2022,177,0.34, ,0, ,705, ,8.5, ,99.4, ,57.3, ,80.4,Y,48, ,10, ,24,Y,40.3,Y,5.5, ,132.3, ,67.6, 
260,6/27/2022,178,0.35, ,0, ,710, ,8.5, ,96.9, ,53.9, ,78.3, ,61, ,12, ,26, ,40.2, ,6.5, ,156.0, ,67.8, 
260,6/28/2022,179,0.34, ,0, ,722, ,6.8, ,87.5, ,56.4, ,72.3, ,44, ,14, ,25, ,34.5, ,8.1,Y,193.3,Y,67.8, 
260,6/29/2022,180,0.30, ,0, ,617, ,7.9, ,90.7, ,62.1,Y,78.3, ,65, ,14, ,24, ,38.3, ,7.8,Y,187.1,Y,70.0, 
260,6/30/2022,181,0.30, ,0, ,690, ,8.6, ,90.6, ,51.6, ,72.2, ,51, ,20, ,32, ,40.5, ,5.8, ,139.6, ,68.5, 
