124,6/1/2022,152,0.29, ,0, ,717, ,8.4, ,95.7, ,49.8, ,76.2, ,64, ,14, ,27, ,40.1, ,3.8, ,91.9, ,73.1, 
124,6/2/2022,153,0.30, ,0, ,646, ,10.3, ,97.7, ,54.4, ,77.3, ,64, ,17, ,32, ,45.2, ,5.1, ,121.3, ,74.3, 
124,6/3/2022,154,0.27, ,0, ,586, ,13.6, ,90.9, ,59.5, ,74.4, ,72, ,28, ,47, ,52.7, ,7.2, ,172.0, ,74.6, 
124,6/4/2022,155,0.25, ,0, ,526, ,11.1, ,86.8, ,58.2, ,72.8, ,82, ,21, ,40, ,47.3, ,6.1, ,147.0, ,74.5, 
124,6/5/2022,156,0.23, ,0, ,547, ,17.2, ,90.3, ,65.6, ,76.2, ,77, ,36, ,56, ,59.2, ,6.2, ,147.8, ,74.8, 
124,6/6/2022,157,0.31, ,0, ,721, ,14.3, ,91.7, ,61.2, ,75.9, ,91, ,23, ,47, ,54.1, ,6.9, ,166.8, ,75.7, 
124,6/7/2022,158,0.32, ,0, ,718, ,10.6, ,96.7, ,51.1, ,76.2, ,69, ,21, ,34, ,46.1, ,5.4, ,128.5, ,75.6, 
124,6/8/2022,159,0.29, ,0, ,654, ,12.7, ,95.9, ,50.4, ,75.5, ,63, ,31, ,42, ,50.9, ,4.8, ,116.2, ,75.8, 
124,6/9/2022,160,0.28, ,0, ,618, ,13.5, ,99.8, ,56.6, ,78.8, ,70, ,22, ,40, ,52.5, ,4.9, ,116.8, ,76.2, 
124,6/10/2022,161,0.33, ,0, ,706, ,13.8, ,106.0,Y,62.2, ,85.0, ,64, ,15, ,34, ,53.2, ,4.8, ,115.7, ,77.1, 
124,6/11/2022,162,0.34, ,0, ,725, ,13.8, ,104.2, ,58.3, ,84.1, ,77, ,15, ,35, ,53.1, ,5.8, ,139.3, ,78.2, 
124,6/12/2022,163,0.27, ,0, ,588, ,17.2, ,96.1, ,62.9, ,78.7, ,72, ,35, ,51, ,59.2, ,7.4, ,177.5, ,78.6, 
124,6/13/2022,164,0.35, ,0, ,736, ,8.1, ,87.7, ,54.5, ,73.2, ,61, ,15, ,29, ,39.0, ,9.1, ,218.5, ,77.2, 
124,6/14/2022,165,0.35, ,0, ,729, ,7.1, ,91.9, ,61.8, ,77.0, ,36, ,11, ,22, ,35.9, ,7.8, ,187.8, ,76.2, 
124,6/15/2022,166,0.31, ,0, ,724, ,9.5, ,98.9, ,53.4, ,79.1, ,58, ,16, ,28, ,43.1, ,4.6, ,109.6, ,76.7, 
124,6/16/2022,167,0.32, ,0, ,712, ,9.6, ,94.3, ,54.4, ,73.9, ,56, ,21, ,34, ,43.5, ,6.5, ,156.4, ,77.5, 
124,6/17/2022,168,0.25, ,0, ,628, ,9.3, ,79.3, ,54.5, ,64.9, ,68, ,28, ,44, ,42.5, ,7.1, ,170.1, ,76.6, 
124,6/18/2022,169,0.28, ,0, ,725, ,9.7, ,81.2, ,47.9, ,66.4, ,86, ,27, ,44, ,43.8, ,5.7, ,138.0, ,75.9, 
124,6/19/2022,170,0.29, ,0, ,725, ,9.5, ,88.0, ,47.4, ,70.5, ,71, ,20, ,37, ,43.1, ,5.1, ,122.6, ,75.6, 
124,6/20/2022,171,0.30, ,0, ,726, ,10.6, ,92.8, ,51.2, ,75.0, ,69, ,21, ,36, ,46.1, ,4.7, ,111.8, ,76.3, 
124,6/21/2022,172,0.32, ,0, ,716, ,10.7, ,101.9, ,55.5, ,81.8, ,58, ,14, ,29, ,46.3, ,4.4, ,105.3, ,77.2, 
124,6/22/2022,173,0.29, ,0.00, ,568, ,12.7, ,100.2, ,61.2, ,84.3, ,51, ,21, ,32, ,50.9, ,4.8, ,115.9, ,78.2, 
124,6/23/2022,174,0.31, ,0.12, ,661, ,14.9, ,103.0, ,68.6,Y,85.6, ,74, ,18, ,36, ,55.3, ,4.5, ,108.6, ,78.8, 
124,6/24/2022,175,0.34, ,0, ,717, ,11.2, ,105.3, ,67.7, ,85.5, ,51, ,15, ,27, ,47.5, ,5.4, ,128.6, ,79.3, 
124,6/25/2022,176,0.34, ,0, ,721, ,10.2, ,105.9, ,61.0, ,84.5, ,58, ,12, ,25, ,45.2, ,5.1, ,122.1, ,78.7, 
124,6/26/2022,177,0.34, ,0, ,727, ,10.9, ,106.7,Y,63.3, ,85.8, ,50, ,13, ,26, ,46.9, ,5.3, ,126.3, ,78.9, 
124,6/27/2022,178,0.35, ,0, ,725, ,11.7, ,106.7,Y,65.1, ,85.4, ,59, ,11, ,28, ,48.6, ,5.5, ,132.8, ,79.6, 
124,6/28/2022,179,0.35, ,0, ,722, ,9.8, ,104.7, ,60.6, ,83.3, ,58, ,11, ,25, ,44.1, ,5.7, ,136.1, ,79.9, 
124,6/29/2022,180,0.35, ,0, ,725, ,8.0,Y,101.5, ,62.6, ,82.0, ,48, ,9, ,21,Y,38.7,Y,6.2, ,148.9, ,79.9, 
124,6/30/2022,181,0.31, ,0, ,741, ,10.9, ,96.7, ,51.8, ,74.6, ,77, ,14, ,37, ,46.9, ,5.5, ,131.2, ,79.6, 
