143,6/1/2022,152,0.28, ,0, ,731, ,9.3, ,86.5, ,43.9, ,65.2, ,84, ,15, ,44, ,42.6, ,4.8, ,115.6, ,66.6, 
143,6/2/2022,153,0.26, ,0, ,680, ,10.8, ,84.2, ,49.2, ,65.6, ,86, ,28, ,50, ,46.6, ,4.6, ,109.2, ,67.3, 
143,6/3/2022,154,0.22, ,0, ,634, ,13.8, ,77.0, ,47.8, ,61.8, ,94, ,48, ,73, ,53.1, ,5.6, ,134.9, ,67.7, 
143,6/4/2022,155,0.22, ,0, ,543, ,11.9, ,76.9, ,53.6, ,63.3, ,95, ,31, ,60, ,49.2, ,5.6, ,135.0, ,67.7, 
143,6/5/2022,156,0.23, ,0, ,627, ,16.7,Y,79.6, ,57.9,Y,68.4, ,87, ,57, ,70,Y,58.4,Y,6.9, ,165.2, ,68.1, 
143,6/6/2022,157,0.25, ,0, ,703, ,13.8, ,81.8, ,50.0, ,67.8, ,94, ,32, ,60, ,53.2, ,4.3, ,102.2, ,69.4, 
143,6/7/2022,158,0.26, ,0, ,726, ,11.6, ,83.9, ,46.4, ,63.7, ,94, ,28, ,57, ,48.4, ,4.6, ,110.5, ,69.0, 
143,6/8/2022,159,0.25, ,0, ,660, ,12.8, ,84.7, ,49.1, ,66.2, ,89, ,32, ,58, ,51.2, ,4.0, ,95.7, ,68.9, 
143,6/9/2022,160,0.25, ,0, ,660, ,13.3, ,92.1, ,49.3, ,69.3, ,96, ,29, ,55, ,52.2, ,3.9, ,93.6, ,69.5, 
143,6/10/2022,161,0.29,R,0, ,723, ,13.8, ,100.7,Y,55.3, ,78.2,R,81,H,18,H,--,R,--,I,3.7, ,87.7, ,70.6, 
143,6/11/2022,162,0.29,R,0, ,736, ,14.4, ,95.9,Y,57.9,Y,78.1,R,81,H,19,H,--,R,--,I,4.0, ,96.6, ,71.9, 
143,6/12/2022,163,0.24, ,0, ,632, ,17.2,Y,82.4, ,54.6, ,69.4, ,91, ,46, ,70,Y,59.3,Y,6.7, ,159.7, ,72.4, 
143,6/13/2022,164,0.25, ,0, ,970,R,10.3, ,79.2, ,48.7, ,68.3, ,94, ,28, ,44, ,45.4, ,5.6, ,133.9, ,71.2, 
143,6/14/2022,165,0.28, ,0, ,734, ,10.1, ,85.1, ,46.3, ,65.7, ,92, ,21, ,47, ,44.9, ,4.5, ,107.3, ,70.6, 
143,6/15/2022,166,0.29, ,0, ,740, ,10.2, ,90.9, ,47.9, ,67.3, ,85, ,16, ,44, ,45.0, ,4.9, ,116.8, ,70.5, 
143,6/16/2022,167,0.27, ,0, ,729, ,10.3, ,79.3, ,47.4, ,62.5, ,89, ,28, ,53, ,45.3, ,6.6, ,157.3, ,70.2, 
143,6/17/2022,168,0.24, ,0, ,691, ,10.8, ,67.6, ,51.5, ,58.6, ,84, ,48, ,64, ,46.6, ,8.1, ,194.6, ,68.7, 
143,6/18/2022,169,0.25, ,0, ,737, ,10.4, ,70.3, ,46.8, ,59.1, ,93, ,38, ,61, ,45.7, ,6.1, ,146.1, ,68.0, 
143,6/19/2022,170,0.27, ,0, ,732, ,10.0, ,80.7, ,43.7, ,62.0, ,90, ,28, ,53, ,44.5, ,5.2, ,124.6, ,67.8, 
143,6/20/2022,171,0.28, ,0, ,719, ,10.8, ,89.2, ,45.6, ,67.7, ,89, ,22, ,47, ,46.7, ,4.3, ,103.8, ,68.6, 
143,6/21/2022,172,0.31, ,0, ,728, ,9.4, ,103.1,Y,50.8, ,75.7,Y,78, ,11, ,31,Y,42.9,Y,4.5, ,108.3, ,70.0, 
143,6/22/2022,173,0.28, ,0, ,579, ,10.2, ,90.8, ,53.3, ,70.5, ,66, ,19, ,40, ,45.1, ,6.4, ,153.6, ,70.6, 
143,6/23/2022,174,0.30, ,0, ,694, ,12.9, ,91.3, ,52.7, ,69.9, ,93, ,23, ,52, ,51.3, ,5.7, ,137.8, ,70.7, 
143,6/24/2022,175,0.30, ,0, ,718, ,12.2, ,87.9, ,50.1, ,66.3, ,94, ,24, ,55, ,49.9, ,6.1, ,145.7, ,70.8, 
143,6/25/2022,176,0.29, ,0, ,739, ,12.0, ,85.3, ,46.6, ,63.7, ,97, ,28, ,60, ,49.5, ,6.0, ,144.8, ,70.3, 
143,6/26/2022,177,0.28, ,0.00, ,727, ,12.3, ,88.3, ,44.5, ,63.0, ,97, ,23, ,63, ,50.0, ,5.8, ,138.7, ,69.9, 
143,6/27/2022,178,0.27, ,0, ,724, ,13.8, ,89.6, ,47.6, ,66.7, ,98, ,28, ,62, ,53.2, ,4.5, ,107.3, ,70.3, 
143,6/28/2022,179,0.28, ,0, ,723, ,12.5, ,89.0, ,51.1, ,70.1, ,92, ,22, ,50, ,50.4, ,4.5, ,106.8, ,71.0, 
143,6/29/2022,180,0.26, ,0, ,739, ,12.2, ,82.7, ,48.4, ,63.0, ,90, ,29, ,62, ,49.9, ,5.7, ,136.3, ,71.2, 
143,6/30/2022,181,0.23, ,0, ,693, ,12.2, ,77.6, ,47.0, ,59.9, ,93, ,39, ,69, ,49.9, ,5.4, ,129.3, ,70.1, 
