143,12/1/2021,335,0.07, ,0, ,255, ,9.9, ,79.1,Y,38.4, ,54.4, ,93, ,38, ,69, ,44.3, ,2.6, ,62.5, ,55.3, 
143,12/2/2021,336,0.06, ,0, ,247, ,10.1, ,68.5, ,37.6, ,50.0, ,98, ,45, ,82, ,44.7, ,3.1, ,74.6, ,55.1, 
143,12/3/2021,337,0.03, ,0, ,131, ,11.6, ,58.3, ,47.6, ,51.2, ,99, ,77, ,90, ,48.5, ,2.7, ,63.8, ,55.1, 
143,12/4/2021,338,0.02, ,0, ,105, ,10.6, ,57.1, ,39.6, ,49.1, ,99, ,74, ,89, ,46.0, ,2.6, ,62.1, ,55.3, 
143,12/5/2021,339,0.06, ,0, ,240, ,10.4, ,66.3, ,39.3, ,49.8, ,99, ,51, ,85, ,45.5, ,2.5, ,59.6, ,54.9, 
143,12/6/2021,340,0.03, ,0.00, ,154, ,9.8, ,58.2, ,35.5, ,46.7, ,99, ,67, ,91, ,44.1, ,2.3, ,55.3, ,54.2, 
143,12/7/2021,341,0.05, ,0.12, ,188, ,12.1, ,63.8, ,43.8, ,53.4, ,99, ,66, ,87, ,49.6, ,3.0, ,72.6, ,54.6, 
143,12/8/2021,342,0.03, ,0, ,130, ,12.0, ,58.6, ,43.6, ,51.6, ,99, ,85, ,92, ,49.4, ,4.5, ,107.2, ,55.0, 
143,12/9/2021,343,0.06, ,0.16, ,204, ,9.7, ,58.1, ,36.6, ,49.4, ,95, ,63, ,81, ,43.7, ,5.7,Y,136.6,Y,54.9, 
143,12/10/2021,344,0.05, ,0, ,241, ,7.3, ,57.7, ,33.8, ,42.5, ,99, ,46, ,79, ,36.5, ,2.4, ,58.8, ,53.6, 
143,12/11/2021,345,0.06, ,0, ,245, ,6.3, ,59.8, ,28.2, ,41.3, ,93, ,37, ,71, ,32.7, ,2.8, ,67.5, ,52.1, 
143,12/12/2021,346,0.02, ,0.02, ,99, ,8.5, ,54.4, ,31.4, ,44.7, ,98, ,61, ,84, ,40.3, ,2.1, ,51.2, ,51.3, 
143,12/13/2021,347,0.02, ,2.28, ,93, ,12.0, ,60.5, ,45.9, ,52.7, ,99, ,69, ,88, ,49.3, ,4.4, ,105.4, ,52.3, 
143,12/14/2021,348,0.02, ,0.78, ,108, ,8.6, ,53.1, ,34.9, ,44.8, ,98, ,64, ,85, ,40.7, ,4.4, ,104.8, ,52.4, 
143,12/15/2021,349,0.05, ,0.02, ,204, ,8.2, ,57.7, ,33.2, ,44.8, ,98, ,51, ,81, ,39.3, ,2.5, ,59.4, ,51.2, 
143,12/16/2021,350,0.03, ,0.43, ,136, ,10.5, ,58.6, ,39.4, ,50.1, ,97, ,64, ,85, ,45.8, ,3.4, ,81.6, ,52.0, 
143,12/17/2021,351,0.05, ,0.00, ,241, ,7.8, ,57.3, ,32.2, ,42.2, ,99, ,54, ,85, ,38.0, ,2.9, ,69.7, ,51.7, 
143,12/18/2021,352,0.05, ,0.00, ,239, ,7.2, ,52.2, ,30.1, ,39.1, ,98, ,67, ,89, ,36.1, ,3.2, ,76.7, ,50.6, 
143,12/19/2021,353,0.04, ,0.01, ,199, ,8.1, ,55.4, ,30.5, ,40.5, ,99, ,74, ,94, ,38.9, ,2.7, ,63.8, ,49.7, 
143,12/20/2021,354,0.03, ,0.00, ,169, ,8.2, ,54.2, ,31.3, ,42.1, ,99, ,67, ,90, ,39.3, ,2.1, ,51.3, ,49.8, 
143,12/21/2021,355,0.05, ,0, ,235, ,8.0, ,62.2, ,33.5, ,45.3, ,96, ,44, ,78, ,38.7, ,2.4, ,58.6, ,49.9, 
143,12/22/2021,356,0.02, ,0.26, ,90, ,11.8, ,56.0, ,45.8, ,50.7, ,99, ,79, ,94, ,48.9, ,1.9, ,45.4, ,50.7, 
143,12/23/2021,357,0.01, ,0.87, ,56, ,13.5, ,58.2, ,48.4, ,53.3, ,99, ,89, ,97, ,52.5, ,2.9, ,69.3, ,52.2, 
143,12/24/2021,358,0.02, ,0.34, ,96, ,10.3, ,54.6, ,42.8, ,48.6, ,99, ,67, ,88, ,45.3, ,3.7, ,89.5, ,52.5, 
143,12/25/2021,359,0.03, ,1.03, ,109, ,9.9, ,56.3, ,43.0, ,48.0, ,99, ,70, ,86, ,44.2, ,5.2, ,124.8, ,51.9, 
143,12/26/2021,360,0.05, ,0.05, ,188, ,8.1, ,55.3, ,36.0, ,45.8, ,97, ,58, ,77, ,39.1, ,4.0, ,95.1, ,50.6, 
143,12/27/2021,361,0.04, ,1.06, ,150, ,8.8, ,52.5, ,39.8, ,45.9, ,97, ,70, ,84, ,41.3, ,5.7, ,137.3, ,50.4, 
143,12/28/2021,362,0.03, ,0.07, ,138, ,8.5, ,49.4, ,37.3, ,44.2, ,99, ,70, ,86, ,40.3, ,2.2, ,53.5, ,49.9, 
143,12/29/2021,363,0.03, ,0.17, ,121, ,10.4, ,56.5, ,40.2, ,47.2, ,99, ,73, ,94, ,45.5, ,2.6, ,61.4, ,50.2, 
143,12/30/2021,364,0.03, ,0.00, ,141, ,9.5, ,56.1, ,38.5, ,45.2, ,99, ,78, ,93, ,43.3, ,2.7, ,64.9, ,50.5, 
143,12/31/2021,365,0.04, ,0, ,162, ,8.1, ,54.2, ,37.2, ,44.7, ,96, ,62, ,81, ,39.1, ,3.3, ,79.2, ,50.4, 
