181,12/1/2021,335,0.08, ,0, ,308, ,9.6, ,84.1, ,45.2, ,60.9, ,86, ,22, ,53, ,43.5, ,1.4, ,34.3, ,62.9, 
181,12/2/2021,336,0.08, ,0, ,313, ,10.2, ,83.2, ,47.1, ,61.6, ,82, ,23, ,54, ,45.0, ,1.3, ,30.1, ,63.2, 
181,12/3/2021,337,0.07, ,0, ,278, ,11.2, ,79.1, ,45.8, ,59.1, ,87, ,37, ,66, ,47.6, ,1.4, ,33.5, ,63.4, 
181,12/4/2021,338,0.08, ,0, ,309, ,11.5, ,80.1, ,44.4, ,59.0, ,86, ,36, ,67, ,48.2, ,1.4, ,34.0, ,62.8, 
181,12/5/2021,339,0.08, ,0, ,306, ,9.8, ,82.2, ,44.4, ,60.8, ,82, ,25, ,54, ,44.1, ,1.7, ,39.7, ,62.4, 
181,12/6/2021,340,0.08, ,0, ,286, ,9.6, ,78.9, ,42.5, ,59.0, ,84, ,27, ,56, ,43.4, ,1.9, ,44.6, ,62.0, 
181,12/7/2021,341,0.00, ,0, ,53, ,12.8, ,68.0, ,48.2, ,56.0, ,91, ,73, ,83, ,51.0, ,1.7, ,40.3, ,61.7, 
181,12/8/2021,342,0.07, ,0, ,274, ,11.3, ,75.7, ,48.7, ,59.1, ,88, ,36, ,66, ,47.8, ,1.5, ,35.3, ,61.4, 
181,12/9/2021,343,0.05, ,0, ,130, ,11.7, ,71.0, ,51.4, ,60.6, ,82, ,51, ,65, ,48.7, ,3.7, ,87.9, ,61.5, 
181,12/10/2021,344,0.06, ,0, ,243, ,9.0, ,66.6, ,42.9, ,55.1, ,82, ,41, ,61, ,41.8, ,2.2, ,52.3, ,61.0, 
181,12/11/2021,345,0.07, ,0, ,279, ,6.3, ,65.3, ,37.2, ,49.5, ,78, ,24, ,52, ,32.8, ,1.7, ,40.9, ,59.5, 
181,12/12/2021,346,0.06, ,0, ,272, ,6.9, ,66.4, ,34.3, ,47.7, ,84, ,25, ,61, ,35.0, ,1.5, ,35.6, ,57.7, 
181,12/13/2021,347,0.03, ,0, ,161, ,8.0, ,62.7, ,34.0, ,47.8, ,90, ,41, ,71, ,38.8, ,1.3, ,30.2, ,56.7, 
181,12/14/2021,348,0.07, ,0, ,189, ,9.5, ,71.1, ,48.8, ,58.0, ,73, ,46, ,58, ,43.2, ,4.6, ,111.0, ,57.5, 
181,12/15/2021,349,0.06, ,0, ,277, ,7.0, ,60.2, ,36.3, ,48.8, ,82, ,39, ,59, ,35.3, ,2.4, ,57.4, ,57.4, 
181,12/16/2021,350,0.06, ,0, ,261, ,7.1, ,63.2, ,32.5, ,46.7, ,89, ,37, ,65, ,35.7, ,1.3, ,31.3, ,55.7, 
181,12/17/2021,351,0.07, ,0, ,259, ,7.1, ,66.8, ,37.3, ,51.0, ,87, ,31, ,56, ,35.8, ,2.1, ,50.3, ,55.4, 
181,12/18/2021,352,0.06, ,0, ,225, ,5.8, ,68.5, ,33.6, ,48.8, ,81, ,22, ,49, ,30.6, ,1.7, ,40.1, ,54.8, 
181,12/19/2021,353,0.05, ,0, ,221, ,6.4, ,68.2, ,32.0, ,46.8, ,83, ,26, ,59, ,33.3, ,1.4, ,33.7, ,54.0, 
181,12/20/2021,354,0.05, ,0, ,204, ,7.2, ,65.8, ,32.8, ,48.6, ,77, ,33, ,62, ,36.1, ,1.5, ,36.8, ,53.6, 
181,12/21/2021,355,0.03, ,0, ,101, ,9.3, ,63.7, ,47.5, ,54.4, ,79, ,48, ,64, ,42.5, ,1.4, ,34.5, ,54.9, 
181,12/22/2021,356,0.05, ,0, ,190, ,9.8, ,68.9, ,44.4, ,55.4, ,80, ,40, ,65, ,44.0, ,1.4, ,32.6, ,56.0, 
181,12/23/2021,357,0.06, ,0.05, ,184, ,11.2, ,74.2, ,50.1, ,62.5,Y,79, ,37, ,58,Y,47.4,Y,2.5, ,58.9, ,57.6, 
181,12/24/2021,358,0.05, ,0.11, ,192, ,12.7, ,68.1, ,49.6, ,59.3, ,100, ,49, ,74, ,50.9, ,4.0, ,97.1, ,59.2, 
181,12/25/2021,359,0.05, ,0, ,177, ,10.3, ,64.6, ,44.6, ,54.6, ,93, ,53, ,71, ,45.2, ,3.0, ,72.8, ,57.8, 
181,12/26/2021,360,0.09, ,0, ,296, ,8.4, ,67.3, ,46.5, ,56.6, ,80, ,37, ,54, ,40.0, ,3.7, ,90.0, ,57.4, 
181,12/27/2021,361,0.05, ,0, ,149, ,7.7, ,60.0, ,43.9, ,52.7, ,68, ,43, ,57, ,37.9, ,4.3, ,102.4, ,56.3, 
181,12/28/2021,362,0.06, ,0, ,201, ,8.2, ,63.2, ,46.6, ,54.5, ,73, ,44, ,56, ,39.4, ,3.6, ,87.3, ,55.8, 
181,12/29/2021,363,0.05, ,0, ,230, ,8.5, ,63.1, ,41.0, ,51.3, ,89, ,47, ,66, ,40.4, ,2.5, ,59.2, ,55.7, 
181,12/30/2021,364,0.05, ,0, ,224, ,11.2, ,62.7, ,41.2, ,52.7, ,94, ,65, ,83, ,47.6, ,1.9, ,44.8, ,55.8, 
181,12/31/2021,365,0.07, ,0, ,248, ,12.2,Y,65.9, ,53.8,Y,58.6, ,100, ,46, ,73,Y,49.8,Y,3.6, ,87.4, ,57.5, 
