139,12/1/2021,335,--,N,0.01, ,219, ,10.5, ,73.2,Y,36.8, ,50.7, ,100, ,45, ,83, ,45.8, ,2.0, ,48.9, ,54.2, 
139,12/2/2021,336,--,N,0, ,215, ,10.8, ,70.7, ,36.8, ,50.9, ,100, ,53, ,85, ,46.5, ,1.9, ,46.7, ,54.0, 
139,12/3/2021,337,--,N,0, ,211, ,10.3, ,67.1, ,37.1, ,48.2, ,100, ,55, ,89, ,45.2, ,1.8, ,43.1, ,54.0, 
139,12/4/2021,338,--,N,0.01, ,81, ,11.1, ,52.0, ,37.8, ,47.1, ,100, ,100, ,100, ,47.4, ,2.0, ,47.9, ,53.7, 
139,12/5/2021,339,--,N,0.01, ,128, ,10.4, ,54.4, ,36.5, ,45.7, ,100, ,88, ,100, ,45.6, ,2.1, ,50.0, ,54.1, 
139,12/6/2021,340,--,N,0.07,H,34, ,10.9, ,48.6, ,41.4, ,46.7, ,100, ,100, ,100, ,46.8, ,2.0, ,48.5, ,53.8, 
139,12/7/2021,341,--,N,0.00, ,201, ,11.3, ,61.4, ,40.9, ,49.4, ,100, ,69, ,94, ,47.9, ,2.5, ,59.4, ,53.8, 
139,12/8/2021,342,--,N,0.02, ,36, ,12.0, ,51.4, ,43.7, ,49.4, ,100, ,100, ,100, ,49.4, ,2.0, ,48.3, ,54.1, 
139,12/9/2021,343,--,N,0.01, ,209, ,9.2, ,60.2, ,38.4, ,49.9, ,100, ,33, ,75, ,42.4, ,3.0, ,72.5, ,54.3, 
139,12/10/2021,344,--,N,0, ,219, ,5.8, ,56.9, ,32.4, ,44.6, ,100, ,30, ,58, ,30.6, ,3.0, ,71.2, ,53.3, 
139,12/11/2021,345,--,N,0, ,190, ,6.7, ,55.6, ,28.0, ,43.3, ,100, ,40, ,71, ,34.4, ,2.5, ,60.6, ,52.0, 
139,12/12/2021,346,--,N,0.84, ,60, ,11.0, ,49.5, ,44.1, ,47.2, ,100, ,86, ,99, ,46.9, ,4.7, ,112.9, ,51.9, 
139,12/13/2021,347,--,N,2.43, ,39, ,11.6, ,52.0, ,42.3, ,48.5, ,100, ,97, ,100, ,48.5, ,7.1,Y,170.9,Y,50.8, 
139,12/14/2021,348,--,N,0.00, ,147, ,8.0, ,52.6, ,33.9, ,43.7, ,100, ,57, ,82, ,38.7, ,2.8, ,68.1, ,50.8, 
139,12/15/2021,349,--,N,0.69, ,113, ,9.4, ,52.9, ,33.0, ,44.8, ,100, ,67, ,94, ,43.0, ,5.8, ,138.8, ,50.3, 
139,12/16/2021,350,--,N,0.09, ,100, ,10.3, ,50.7, ,42.2, ,46.1, ,100, ,88, ,97, ,45.2, ,3.6, ,86.8, ,50.0, 
139,12/17/2021,351,--,N,0.00, ,221, ,7.7, ,55.3, ,31.1, ,41.7, ,100, ,53, ,85, ,37.7, ,2.4, ,58.2, ,50.1, 
139,12/18/2021,352,--,N,0.01, ,108, ,7.7, ,42.7,Y,30.6, ,37.4, ,100, ,100, ,100, ,37.6, ,2.0, ,48.3, ,49.4, 
139,12/19/2021,353,--,N,0, ,58, ,9.0, ,45.8, ,38.8, ,42.5, ,100, ,87, ,97, ,41.9, ,1.8, ,43.6, ,49.4, 
139,12/20/2021,354,--,N,0, ,84, ,8.9, ,47.2, ,37.6, ,42.3, ,100, ,86, ,97, ,41.6, ,2.2, ,51.9, ,49.7, 
139,12/21/2021,355,--,N,0.32, ,118, ,8.3, ,47.2, ,30.5, ,39.9, ,100, ,87, ,100, ,39.8, ,2.0, ,48.2, ,49.4, 
139,12/22/2021,356,--,N,0.35,H,59, ,10.0, ,47.4, ,41.7, ,44.4, ,100, ,100, ,100, ,44.4, ,2.2, ,53.0, ,49.2, 
139,12/23/2021,357,--,N,0.56, ,91, ,12.9, ,60.5, ,46.9, ,52.3, ,100, ,75, ,97, ,51.4, ,4.1, ,98.4, ,49.8, 
139,12/24/2021,358,--,N,0.01, ,153, ,10.3, ,55.8, ,46.6, ,50.7, ,100, ,56, ,81, ,45.2, ,4.6, ,109.5, ,50.7, 
139,12/25/2021,359,--,N,0.41, ,65, ,10.2, ,51.5, ,42.8, ,47.4, ,100, ,72, ,92, ,45.1, ,5.7, ,137.8, ,50.6, 
139,12/26/2021,360,--,N,0.02, ,85, ,8.7, ,47.0, ,38.8, ,44.0, ,100, ,69, ,89, ,40.8, ,6.1, ,145.3, ,49.9, 
139,12/27/2021,361,--,N,0.02, ,196, ,8.0, ,53.2, ,37.9, ,46.4, ,100, ,51, ,74, ,38.7, ,4.5, ,108.6, ,49.7, 
139,12/28/2021,362,--,N,0.04, ,133, ,7.2, ,45.2, ,36.2, ,41.7, ,100, ,68, ,81, ,36.2, ,2.0, ,48.6, ,49.5, 
139,12/29/2021,363,--,N,0.59, ,41, ,8.5, ,43.1, ,38.4, ,40.9, ,100, ,82, ,97, ,40.2, ,3.8, ,90.7, ,49.0, 
139,12/30/2021,364,--,N,0, ,181, ,8.0, ,54.2, ,33.5, ,44.4, ,100, ,61, ,80, ,38.7, ,2.6, ,61.5, ,48.9, 
139,12/31/2021,365,--,N,0.00, ,208, ,7.6, ,54.0, ,31.4, ,42.7, ,100, ,58, ,81, ,37.4, ,2.9, ,68.4, ,48.7, 
