229,12/1/2021,335,0.08,R,0, ,252, ,10.0, ,86.9,R,43.7, ,59.6, ,89, ,22, ,57, ,44.5, ,2.7, ,64.6, ,57.8, 
229,12/2/2021,336,0.06,H,0, ,245, ,12.9, ,--,S,39.2, ,53.9,H,98,H,68,H,91, ,51.4, ,2.4, ,58.4, ,57.7, 
229,12/3/2021,337,0.03, ,0, ,148, ,12.4, ,63.6, ,49.4, ,53.6, ,98, ,69, ,88, ,50.2, ,2.5, ,59.0, ,57.8, 
229,12/4/2021,338,0.02, ,0, ,113, ,11.4, ,60.5, ,40.9, ,52.1, ,99, ,74, ,86, ,48.0, ,2.3, ,54.4, ,58.2, 
229,12/5/2021,339,0.06, ,0, ,234, ,10.7, ,65.8, ,38.5, ,48.2, ,100, ,70, ,93, ,46.4, ,2.2, ,52.0, ,57.5, 
229,12/6/2021,340,0.03, ,0, ,134, ,11.3, ,58.8, ,38.8, ,49.8, ,100, ,73, ,93, ,47.8, ,2.8, ,67.2, ,56.6, 
229,12/7/2021,341,0.05, ,0.13, ,184, ,16.2,Y,--,S,52.7, ,59.6, ,100, ,74, ,93,Y,57.5,Y,2.5, ,61.2, ,57.0, 
229,12/8/2021,342,0.01, ,0.02, ,71, ,14.4, ,62.1, ,50.0, ,55.4, ,100, ,87, ,96, ,54.3, ,2.4, ,57.7, ,57.7, 
229,12/9/2021,343,0.02, ,0.37, ,93, ,11.0, ,55.5, ,37.7, ,50.2, ,99, ,71, ,89, ,47.1, ,3.0, ,72.4, ,57.5, 
229,12/10/2021,344,0.05, ,0, ,207, ,7.9, ,59.6, ,35.4, ,43.7, ,99, ,50, ,82, ,38.5, ,2.4, ,56.8, ,55.9, 
229,12/11/2021,345,0.06, ,0, ,210, ,7.3, ,62.7, ,32.2, ,43.3, ,96, ,46, ,76, ,36.3, ,2.8, ,67.8, ,54.4, 
229,12/12/2021,346,0.02, ,0.01, ,93, ,9.4, ,60.9, ,33.3, ,48.7, ,97, ,53, ,80, ,42.9, ,2.4, ,58.8, ,53.5, 
229,12/13/2021,347,0.03, ,1.56, ,86, ,12.7, ,63.0, ,49.5, ,56.2, ,97, ,64, ,82, ,50.9, ,3.9,Y,94.4,Y,54.5, 
229,12/14/2021,348,0.02, ,0.90, ,87, ,9.2, ,51.6, ,37.5, ,45.4, ,98, ,67, ,89, ,42.4, ,2.6, ,62.1, ,54.7, 
229,12/15/2021,349,0.05, ,0.02, ,183, ,8.4, ,57.5, ,38.2, ,48.5, ,94, ,53, ,72, ,39.9, ,3.0, ,73.1, ,53.4, 
229,12/16/2021,350,0.04, ,0.25, ,150, ,11.4, ,58.7, ,36.8, ,51.0, ,98, ,74, ,89, ,47.9, ,3.2, ,76.8, ,54.2, 
229,12/17/2021,351,0.05, ,0.00, ,210, ,7.7, ,59.1, ,32.3, ,42.2, ,98, ,52, ,84, ,37.7, ,2.7, ,65.3, ,53.8, 
229,12/18/2021,352,0.05, ,0, ,209, ,7.4, ,58.4, ,29.9, ,40.4, ,98, ,59, ,87, ,36.8, ,2.3, ,55.7, ,52.3, 
229,12/19/2021,353,0.04, ,0.00, ,182, ,8.3, ,57.1, ,32.4, ,42.6, ,98, ,66, ,89, ,39.6, ,2.4, ,57.3, ,51.7, 
229,12/20/2021,354,0.04, ,0, ,147, ,8.2, ,56.0, ,32.5, ,44.0, ,98, ,60, ,83, ,39.3, ,2.8, ,67.8, ,51.5, 
229,12/21/2021,355,0.05, ,0, ,200, ,8.6, ,63.8, ,34.8, ,47.9, ,98, ,42, ,75, ,40.5, ,2.3, ,54.1, ,51.4, 
229,12/22/2021,356,0.01, ,0.05, ,66, ,13.6, ,65.4, ,50.0,Y,56.1, ,98, ,73, ,88, ,52.7, ,2.2, ,52.2, ,52.7, 
229,12/23/2021,357,0.01, ,0.51, ,63, ,13.4, ,61.1, ,44.0, ,54.1, ,98, ,85, ,94, ,52.4, ,2.5, ,60.7, ,54.3, 
229,12/24/2021,358,0.02, ,0.24, ,93, ,10.0, ,53.6, ,43.7, ,49.2, ,99, ,64, ,84, ,44.5, ,3.3, ,79.3, ,54.3, 
229,12/25/2021,359,0.02, ,0.68, ,77, ,9.8, ,55.9, ,42.7, ,48.1, ,97, ,65, ,86, ,44.0, ,2.8, ,67.4, ,53.6, 
229,12/26/2021,360,0.04, ,0.02, ,151, ,8.1, ,54.0, ,36.5, ,45.9, ,97, ,59, ,77, ,39.1, ,2.8, ,67.8, ,52.6, 
229,12/27/2021,361,0.02, ,0.80, ,108, ,9.8, ,52.9, ,40.1, ,46.6, ,97, ,82, ,91, ,44.0, ,2.8, ,67.0, ,51.5, 
229,12/28/2021,362,0.02, ,0.12, ,109, ,9.1, ,51.6, ,41.4, ,45.6, ,97, ,72, ,88, ,42.2, ,2.2, ,52.2, ,51.2, 
229,12/29/2021,363,0.02, ,0.11, ,108, ,10.8, ,57.6, ,40.5, ,49.0, ,98, ,76, ,92, ,46.7, ,1.8, ,42.5, ,52.0, 
229,12/30/2021,364,0.05, ,0.00, ,202, ,9.3, ,59.3, ,34.7, ,46.1, ,99, ,59, ,88, ,42.7, ,2.4, ,58.5, ,52.2, 
229,12/31/2021,365,0.04, ,0, ,180, ,8.2, ,53.3, ,32.6, ,44.5, ,96, ,61, ,82, ,39.4, ,2.7, ,66.0, ,52.3, 
