7,12/1/2021,335,--,N,0, ,84, ,10.2, ,68.3, ,37.6, ,51.7, ,95, ,52, ,78, ,45.1, ,2.3, ,55.0, ,50.1, 
7,12/2/2021,336,--,N,0, ,101, ,10.2, ,67.1, ,38.4, ,52.3, ,94, ,55, ,77, ,45.1, ,2.5, ,60.3, ,50.1, 
7,12/3/2021,337,--,N,0, ,70, ,10.9, ,64.8, ,39.1, ,50.1, ,100, ,62, ,88, ,46.8, ,2.2, ,52.0, ,50.3, 
7,12/4/2021,338,--,N,0.03, ,62, ,11.0, ,51.9, ,39.8, ,46.9, ,100, ,98, ,100, ,47.0, ,2.4, ,56.5, ,50.7, 
7,12/5/2021,339,--,N,0.03, ,78, ,11.1, ,52.7, ,44.8, ,48.2, ,100, ,89, ,97, ,47.4, ,2.4, ,57.9, ,51.5, 
7,12/6/2021,340,--,N,0.01, ,112, ,10.6, ,53.2, ,47.3, ,48.9, ,95, ,80, ,90, ,46.0, ,3.0, ,71.6, ,52.1, 
7,12/7/2021,341,--,N,0, ,104, ,11.1, ,55.6, ,46.1, ,50.3, ,98, ,82, ,90, ,47.4, ,2.4, ,57.2, ,52.6, 
7,12/8/2021,342,--,N,0, ,86, ,10.7, ,59.7, ,40.7, ,49.4, ,100, ,69, ,89, ,46.3, ,2.6, ,62.3, ,52.1, 
7,12/9/2021,343,--,N,0.11, ,78, ,11.0, ,57.8, ,41.9, ,50.4, ,100, ,68, ,88, ,47.0, ,2.8, ,66.6, ,52.2, 
7,12/10/2021,344,--,N,0, ,71, ,7.0, ,54.6, ,34.8, ,43.6, ,100, ,49, ,72, ,35.4, ,3.2, ,76.3, ,49.2, 
7,12/11/2021,345,--,N,0, ,75, ,6.8, ,58.1, ,26.7, ,41.8, ,97, ,49, ,76, ,34.8, ,3.0, ,72.6, ,46.8, 
7,12/12/2021,346,--,N,0, ,113, ,7.6, ,56.8, ,29.2, ,46.2, ,98, ,46, ,72, ,37.5, ,3.1, ,75.5, ,47.3, 
7,12/13/2021,347,--,N,0.24, ,69, ,10.8, ,58.5, ,50.3, ,53.5, ,100, ,58, ,77, ,46.5, ,10.5,R,251.6,R,50.2, 
7,12/14/2021,348,--,N,0.23, ,79, ,9.9, ,51.9, ,34.3, ,45.1, ,100, ,84, ,97, ,44.3, ,3.4, ,82.0, ,50.5, 
7,12/15/2021,349,--,N,0, ,72, ,8.1, ,52.6, ,33.9, ,42.8, ,100, ,68, ,87, ,39.1, ,5.8, ,138.9, ,47.4, 
7,12/16/2021,350,--,N,0.07, ,89, ,9.6, ,49.1, ,41.6, ,44.5, ,100, ,81, ,96, ,43.4, ,4.9, ,118.0, ,48.1, 
7,12/17/2021,351,--,N,0, ,88, ,9.2, ,47.0, ,38.2, ,43.4, ,100, ,88, ,97, ,42.5, ,2.6, ,62.8, ,48.3, 
7,12/18/2021,352,--,N,0, ,66, ,8.4, ,46.8, ,32.3, ,41.8, ,100, ,81, ,93, ,39.9, ,1.8, ,42.9, ,48.4, 
7,12/19/2021,353,--,N,0.01, ,75, ,7.4, ,41.2, ,29.6, ,36.4, ,100, ,100, ,100, ,36.7, ,2.4, ,56.5, ,46.4, 
7,12/20/2021,354,--,N,0.01, ,41, ,8.6, ,42.2, ,39.1, ,40.7, ,100, ,95, ,99, ,40.5, ,2.0, ,47.2, ,47.3, 
7,12/21/2021,355,--,N,0, ,61, ,8.6, ,43.5, ,39.9, ,41.2, ,100, ,93, ,98, ,40.8, ,2.4, ,58.7, ,47.6, 
7,12/22/2021,356,--,N,0.08, ,78, ,10.3, ,50.8, ,39.8, ,45.2, ,100, ,93, ,100, ,45.2, ,6.0, ,144.0, ,48.0, 
7,12/23/2021,357,--,N,0.26, ,43, ,13.5,Y,56.6, ,48.7, ,52.6, ,100, ,95, ,100,Y,52.6,Y,5.6, ,135.0, ,49.9, 
7,12/24/2021,358,--,N,0.03, ,88, ,11.6, ,60.3, ,38.8, ,50.1, ,100, ,71, ,94, ,48.4, ,3.3, ,78.2, ,51.6, 
7,12/25/2021,359,--,N,0.13, ,91, ,9.6, ,56.9, ,36.4, ,46.3, ,100, ,69, ,90, ,43.6, ,4.8, ,114.3, ,49.3, 
7,12/26/2021,360,--,N,0, ,98, ,8.4, ,52.6, ,35.6, ,45.3, ,100, ,54, ,82, ,40.2, ,3.0, ,73.0, ,48.2, 
7,12/27/2021,361,--,N,0.17, ,82, ,9.7, ,50.8, ,39.1, ,44.4, ,100, ,82, ,98, ,43.7, ,2.9, ,69.6, ,48.4, 
7,12/28/2021,362,--,N,0, ,109, ,7.8, ,48.5, ,37.8, ,43.3, ,97, ,66, ,82, ,38.1, ,2.7, ,63.6, ,47.6, 
7,12/29/2021,363,--,N,0.04, ,114, ,10.2, ,51.9, ,41.6, ,45.6, ,100, ,91, ,98, ,45.2, ,6.0, ,145.2, ,47.8, 
7,12/30/2021,364,--,N,0, ,86, ,9.9, ,53.9, ,40.1, ,45.9, ,100, ,76, ,94, ,44.3, ,3.4, ,82.2, ,48.4, 
7,12/31/2021,365,--,N,0, ,83, ,8.9, ,51.6, ,36.7, ,44.1, ,100, ,68, ,91, ,41.6, ,3.2, ,77.3, ,47.2, 
