158,12/1/2021,335,0.04, ,0.00, ,177, ,11.2, ,69.8, ,38.9, ,50.2, ,100, ,64, ,90, ,47.5, ,2.3, ,54.3, ,51.8, 
158,12/2/2021,336,0.04,R,0, ,166, ,10.7, ,68.5, ,37.8, ,49.3, ,100, ,64, ,90, ,46.4, ,1.9, ,45.3, ,51.7, 
158,12/3/2021,337,0.00, ,0.01, ,51, ,11.4, ,52.7, ,43.2, ,49.2, ,100, ,91, ,96, ,48.0, ,1.6, ,37.3, ,52.2, 
158,12/4/2021,338,0.00, ,0, ,44, ,11.3, ,51.1, ,47.1, ,49.4, ,97, ,90, ,94, ,47.7, ,1.6, ,38.1, ,52.9, 
158,12/5/2021,339,0.03, ,0.00, ,159, ,9.8, ,61.7, ,37.0, ,45.5, ,100, ,70, ,94, ,44.0, ,1.9, ,45.7, ,52.7, 
158,12/6/2021,340,0.01,R,0.02, ,59, ,10.0, ,48.8, ,37.2, ,44.6, ,100, ,96, ,100, ,44.5, ,1.5, ,35.6, ,51.5, 
158,12/7/2021,341,0.02, ,0.01, ,104, ,11.4, ,59.3, ,42.6, ,49.1, ,100, ,77, ,96, ,48.0, ,1.8, ,42.4, ,52.1, 
158,12/8/2021,342,0.00, ,0.01, ,47, ,12.4, ,53.9, ,48.7, ,51.1, ,100, ,89, ,97, ,50.2, ,1.4, ,33.0, ,53.0, 
158,12/9/2021,343,0.04, ,0, ,166, ,8.6, ,57.1, ,34.3, ,46.9, ,99, ,49, ,78, ,40.5, ,2.3, ,54.2, ,52.5, 
158,12/10/2021,344,0.04, ,0, ,164, ,6.3, ,56.1, ,31.6, ,40.3, ,94, ,40, ,74, ,32.6, ,2.5, ,60.8, ,49.6, 
158,12/11/2021,345,0.03, ,0.04, ,153, ,7.4, ,55.3, ,29.3, ,41.6, ,96, ,48, ,83, ,36.9, ,1.9, ,45.9, ,48.2, 
158,12/12/2021,346,0.00, ,1.24, ,43, ,11.9, ,52.4, ,45.4, ,49.8, ,99, ,94, ,98, ,49.2, ,2.3, ,55.7, ,50.1, 
158,12/13/2021,347,0.00, ,1.28, ,32, ,11.5, ,53.9, ,42.2, ,49.0, ,99, ,92, ,97, ,48.2, ,2.6, ,63.5, ,51.5, 
158,12/14/2021,348,0.03, ,0.08, ,158, ,7.5, ,50.3, ,32.8, ,40.4, ,100, ,59, ,88, ,37.0, ,2.6, ,61.6, ,49.9, 
158,12/15/2021,349,0.01, ,1.10, ,73, ,9.4, ,51.2, ,32.2, ,43.7, ,100, ,81, ,97, ,42.9, ,2.7, ,64.3, ,48.3, 
158,12/16/2021,350,0.03, ,0.02, ,153, ,9.8, ,56.0, ,36.1, ,46.7, ,100, ,64, ,90, ,44.0, ,2.3, ,55.2, ,49.4, 
158,12/17/2021,351,0.03, ,0.00, ,158, ,7.5, ,52.5, ,30.3, ,38.7, ,100, ,70, ,94, ,37.1, ,2.3, ,55.0, ,47.6, 
158,12/18/2021,352,0.02,R,0, ,108, ,7.3, ,51.7, ,30.0, ,37.2, ,100, ,77, ,97, ,36.6, ,1.8, ,42.6, ,46.4, 
158,12/19/2021,353,0.00, ,0.00, ,53, ,8.0, ,46.7, ,32.4, ,39.8, ,100, ,85, ,96, ,38.7, ,1.4, ,34.7, ,46.4, 
158,12/20/2021,354,0.02, ,0, ,108, ,8.7, ,51.9, ,39.1, ,46.3, ,95, ,72, ,82, ,41.0, ,2.5, ,60.7, ,47.6, 
158,12/21/2021,355,0.01, ,0.54, ,79, ,9.3, ,50.1, ,40.9, ,44.8, ,99, ,76, ,92, ,42.7, ,2.1, ,49.9, ,48.0, 
158,12/22/2021,356,0.00, ,0.24, ,52, ,10.9, ,53.0, ,44.1, ,46.9, ,100, ,96, ,99, ,46.7, ,1.7, ,41.2, ,48.8, 
158,12/23/2021,357,0.01, ,1.56, ,60, ,13.2,Y,55.5, ,50.1,Y,52.5, ,100, ,89, ,98,Y,51.9,Y,2.2, ,51.7, ,50.5, 
158,12/24/2021,358,0.03, ,0.06, ,121, ,10.3, ,52.4, ,41.1, ,48.3, ,100, ,68, ,89, ,45.3, ,3.0, ,72.4, ,50.5, 
158,12/25/2021,359,0.01, ,0.28, ,54, ,9.8, ,51.0, ,39.9, ,46.8, ,95, ,84, ,90, ,44.0, ,2.9, ,69.2, ,50.0, 
158,12/26/2021,360,0.01, ,0.11, ,73, ,8.4, ,46.2, ,33.4, ,41.5, ,99, ,86, ,94, ,40.0, ,2.2, ,52.9, ,48.4, 
158,12/27/2021,361,0.03, ,0.27, ,128, ,8.1, ,47.4, ,32.4, ,42.9, ,99, ,70, ,86, ,39.1, ,2.6, ,62.4, ,48.2, 
158,12/28/2021,362,0.02, ,0.08, ,101, ,7.5, ,44.0, ,32.0, ,39.5, ,98, ,80, ,91, ,37.1, ,1.9, ,44.4, ,47.2, 
158,12/29/2021,363,0.01, ,0.13, ,93, ,9.0, ,47.6, ,40.2, ,43.3, ,100, ,83, ,95, ,41.8, ,1.4, ,34.6, ,47.9, 
158,12/30/2021,364,0.03, ,0, ,140, ,7.9, ,51.8, ,33.8, ,41.6, ,99, ,67, ,88, ,38.3, ,2.0, ,48.8, ,47.8, 
158,12/31/2021,365,0.04, ,0, ,167, ,6.5, ,53.1, ,30.4, ,38.8, ,100, ,49, ,82, ,33.7, ,2.7, ,65.0, ,46.1, 
