244,12/1/2021,335,0.05, ,0.01, ,215, ,11.2, ,73.7,Y,37.0, ,50.3, ,100, ,52, ,90, ,47.6, ,1.9, ,45.3, ,51.0, 
244,12/2/2021,336,0.06, ,0.01, ,236, ,10.9, ,72.8,Y,38.4, ,51.4, ,100, ,50, ,84, ,46.8, ,1.9, ,45.1, ,50.8, 
244,12/3/2021,337,0.04, ,0.01, ,188, ,10.9, ,69.3, ,38.3, ,48.6, ,100, ,60, ,94, ,46.8, ,2.0, ,48.3, ,50.5, 
244,12/4/2021,338,0.01, ,0.01, ,75, ,11.8, ,52.5, ,46.0, ,48.9, ,100, ,100, ,100, ,49.0, ,2.7, ,64.4, ,51.1, 
244,12/5/2021,339,0.03, ,0.01, ,169, ,11.4, ,59.7, ,37.9, ,49.0, ,100, ,73, ,96, ,47.9, ,2.9, ,70.7, ,52.1, 
244,12/6/2021,340,0, ,0.05, ,18, ,10.9, ,48.4, ,38.7, ,46.9, ,100, ,100, ,100, ,46.9, ,2.5, ,59.3, ,51.4, 
244,12/7/2021,341,0.03, ,0.00, ,170, ,12.0, ,62.7, ,46.7, ,50.4, ,100, ,75, ,96, ,49.4, ,3.8, ,90.9, ,51.8, 
244,12/8/2021,342,0, ,0.04, ,33, ,12.4, ,51.1, ,49.3, ,50.2, ,100, ,100, ,100, ,50.2, ,2.9, ,70.4, ,52.4, 
244,12/9/2021,343,0.05, ,0.10, ,225, ,9.0, ,58.6, ,39.3, ,49.7, ,100, ,38, ,74, ,41.7, ,2.4, ,57.7, ,52.5, 
244,12/10/2021,344,0.06, ,0, ,236, ,6.3, ,57.0, ,34.7, ,44.2, ,90, ,36, ,63, ,32.6, ,4.6, ,109.7, ,50.2, 
244,12/11/2021,345,0.02, ,0, ,119, ,8.0, ,50.9, ,32.6, ,43.4, ,100, ,61, ,84, ,38.8, ,1.9, ,46.3, ,48.9, 
244,12/12/2021,346,0.00, ,0.47, ,31, ,10.9, ,49.4, ,45.7, ,47.2, ,100, ,92, ,99, ,46.8, ,1.9, ,45.0, ,49.7, 
244,12/13/2021,347,0.00,R,1.13, ,41, ,11.3, ,51.5, ,44.8, ,48.7, ,100, ,91, ,97, ,47.8, ,1.1, ,25.8, ,50.1, 
244,12/14/2021,348,0.03, ,0.01, ,185, ,8.8, ,55.9, ,38.2, ,44.3, ,100, ,57, ,89, ,41.2, ,1.4, ,34.7, ,49.5, 
244,12/15/2021,349,0.00,R,0.37,H,51, ,8.9, ,48.3, ,39.2, ,44.3, ,98, ,78, ,90, ,41.5, ,2.0, ,47.4, ,48.3, 
244,12/16/2021,350,0.00,R,0, ,50, ,9.6, ,49.1, ,40.6, ,44.9, ,99, ,83, ,95, ,43.6, ,1.7, ,40.0, ,48.2, 
244,12/17/2021,351,0.04, ,0.00, ,232, ,7.7, ,58.2, ,32.1, ,41.5, ,100, ,55, ,86, ,37.8, ,1.8, ,43.6, ,47.0, 
244,12/18/2021,352,0.00, ,0.00, ,56, ,8.1, ,40.5, ,36.1, ,38.9, ,100, ,100, ,100, ,38.9, ,1.8, ,42.7, ,46.1, 
244,12/19/2021,353,0.00,R,0, ,40, ,8.5, ,45.3, ,38.1, ,41.0, ,100, ,89, ,98, ,40.3, ,1.0, ,24.2, ,46.6, 
244,12/20/2021,354,0.02, ,0, ,135, ,7.8, ,47.9, ,30.4, ,38.6, ,100, ,81, ,98, ,38.1, ,1.0, ,24.3, ,46.1, 
244,12/21/2021,355,0.00,R,0.25, ,65, ,7.8, ,42.6, ,28.6, ,37.8, ,100, ,100, ,100, ,38.0, ,1.0, ,24.2, ,45.0, 
244,12/22/2021,356,0.00,R,0.28, ,45, ,10.0, ,49.3, ,41.1, ,44.4, ,100, ,100, ,100, ,44.5, ,1.0, ,24.1, ,45.8, 
244,12/23/2021,357,0.02,R,0.21, ,116, ,13.2,Y,57.3, ,49.2, ,52.4, ,100, ,92, ,98,Y,51.8,Y,1.1, ,27.4, ,47.6, 
244,12/24/2021,358,0.04,R,0, ,228, ,10.5, ,57.5, ,47.9, ,52.1, ,99, ,54, ,79, ,45.8, ,1.0,I,24.0,I,48.8, 
244,12/25/2021,359,0.01,R,0.31, ,80, ,9.7, ,50.8, ,43.0, ,47.6, ,95, ,72, ,86, ,43.6, ,1.0,I,24.0,I,48.8, 
244,12/26/2021,360,0.01,R,0, ,81, ,7.8, ,46.7, ,36.2, ,43.1, ,92, ,73, ,82, ,38.0, ,1.9, ,45.2, ,47.5, 
244,12/27/2021,361,0.04,R,0, ,215, ,7.7, ,55.1, ,39.5, ,46.1, ,92, ,46, ,72, ,37.7, ,1.5, ,35.8, ,47.4, 
244,12/28/2021,362,0.02, ,0.16, ,113, ,8.1, ,45.7, ,39.0, ,41.5, ,100, ,73, ,91, ,39.0, ,2.6, ,63.5, ,47.1, 
244,12/29/2021,363,0.00,R,0.50, ,45, ,8.3, ,42.5, ,37.0, ,40.4, ,100, ,92, ,98, ,39.8, ,1.0, ,24.5, ,46.6, 
244,12/30/2021,364,0.03,R,0, ,162, ,8.2, ,52.0, ,37.2, ,42.0, ,99, ,74, ,91, ,39.5, ,1.0, ,24.2, ,46.2, 
244,12/31/2021,365,0.04,R,0, ,233, ,7.1, ,53.4, ,32.5, ,41.9, ,100, ,49, ,78, ,35.6, ,1.0, ,24.1, ,45.4, 
