52,12/1/2021,335,0.10, ,0, ,268, ,7.6, ,86.3,Y,45.5, ,60.8, ,65, ,15, ,42, ,37.4, ,2.1, ,49.7, ,59.3, 
52,12/2/2021,336,0.06, ,0, ,239, ,9.9, ,67.1, ,41.2, ,51.2, ,96, ,50, ,77, ,44.3, ,2.3, ,54.1, ,58.8, 
52,12/3/2021,337,0.02, ,0, ,107, ,11.3, ,56.3, ,47.8, ,50.6, ,98, ,80, ,90, ,47.7, ,2.9, ,69.1, ,58.8, 
52,12/4/2021,338,0.07, ,0, ,242, ,10.6, ,62.4, ,46.3, ,53.5, ,88, ,60, ,76, ,46.0, ,3.6, ,87.0, ,58.8, 
52,12/5/2021,339,0.11, ,0, ,247, ,8.7, ,73.8, ,52.4, ,61.2, ,70, ,32, ,47, ,40.9, ,5.5, ,131.0, ,58.6, 
52,12/6/2021,340,0.07, ,0, ,178, ,9.5, ,70.1, ,51.4, ,58.4, ,91, ,30, ,57, ,43.2, ,3.5, ,83.4, ,58.6, 
52,12/7/2021,341,0.04, ,0.01, ,163, ,12.5, ,64.9, ,47.4, ,55.0, ,95, ,62, ,85, ,50.4, ,2.3, ,54.3, ,59.0, 
52,12/8/2021,342,0.05, ,0.00, ,208, ,11.9, ,63.4, ,43.6, ,53.5, ,96, ,67, ,85, ,49.0, ,2.4, ,58.7, ,58.7, 
52,12/9/2021,343,0.05, ,0.15, ,179, ,10.6, ,58.5, ,41.8, ,51.2, ,96, ,58, ,83, ,46.2, ,2.9, ,70.3, ,59.0, 
52,12/10/2021,344,0.08, ,0, ,229, ,7.3, ,60.3, ,41.6, ,51.0, ,89, ,35, ,57, ,36.5, ,4.4, ,106.5, ,57.6, 
52,12/11/2021,345,0.07, ,0, ,237, ,7.0, ,64.0, ,37.7, ,49.4, ,86, ,30, ,58, ,35.2, ,3.3, ,79.3, ,56.6, 
52,12/12/2021,346,0.06, ,0, ,217, ,8.0, ,61.7, ,33.0, ,46.5, ,93, ,39, ,74, ,38.7, ,2.1, ,51.3, ,55.7, 
52,12/13/2021,347,0.01, ,3.00, ,45, ,11.2, ,55.0, ,47.2, ,51.4, ,99, ,63, ,87, ,47.6, ,4.5, ,106.9, ,55.9, 
52,12/14/2021,348,0.02, ,0.92, ,89, ,9.8, ,55.4, ,35.1, ,46.4, ,99, ,68, ,91, ,44.0, ,3.1, ,74.3, ,54.8, 
52,12/15/2021,349,0.05, ,0, ,225, ,7.5, ,56.9, ,33.4, ,43.3, ,98, ,45, ,78, ,37.0, ,2.0, ,48.5, ,53.7, 
52,12/16/2021,350,0.02, ,0.50, ,105, ,11.2, ,58.3, ,42.1, ,50.4, ,97, ,71, ,90, ,47.5, ,2.8, ,67.9, ,54.0, 
52,12/17/2021,351,0.09, ,0, ,239, ,8.2, ,56.2, ,45.9, ,49.8, ,74, ,59, ,67, ,39.3, ,9.7,R,233.8,R,54.3, 
52,12/18/2021,352,0.07, ,0, ,239, ,7.7, ,61.9, ,38.7, ,47.7, ,94, ,42, ,68, ,37.7, ,5.6, ,135.1, ,53.6, 
52,12/19/2021,353,0.06, ,0, ,237, ,8.1, ,59.1, ,32.9, ,44.0, ,98, ,47, ,82, ,39.0, ,2.0, ,48.3, ,53.0, 
52,12/20/2021,354,0.03, ,0, ,130, ,8.9, ,55.2, ,40.7, ,47.6, ,96, ,59, ,80, ,41.6, ,1.8, ,42.8, ,53.2, 
52,12/21/2021,355,0.06, ,0, ,212, ,7.5, ,63.7, ,37.0, ,47.0, ,93, ,33, ,68, ,37.2, ,1.8, ,42.4, ,53.3, 
52,12/22/2021,356,0.01, ,0.69, ,32, ,11.8, ,58.2, ,41.7, ,52.8, ,96, ,65, ,86, ,48.8, ,1.7, ,41.7, ,53.6, 
52,12/23/2021,357,0, ,2.56, ,12, ,14.9,Y,56.8, ,55.0,Y,55.9, ,99, ,95, ,98,Y,55.3,Y,2.9, ,69.6, ,54.9, 
52,12/24/2021,358,0.04, ,0.45, ,194, ,12.3, ,58.7, ,47.4, ,53.3, ,99, ,70, ,89, ,50.1, ,3.1, ,73.2, ,55.8, 
52,12/25/2021,359,0.04, ,0.54, ,136, ,9.7, ,56.2, ,42.4, ,49.3, ,97, ,59, ,81, ,43.7, ,3.4, ,80.6, ,55.7, 
52,12/26/2021,360,0.06, ,0.05, ,241, ,8.3, ,57.9, ,36.6, ,46.1, ,96, ,49, ,78, ,39.6, ,2.3, ,55.2, ,54.7, 
52,12/27/2021,361,0.02, ,0.29, ,121, ,9.1, ,54.8, ,36.6, ,44.9, ,96, ,75, ,90, ,42.2, ,2.4, ,58.1, ,54.0, 
52,12/28/2021,362,0.06, ,0, ,247, ,8.0, ,57.1, ,38.4, ,45.9, ,94, ,54, ,76, ,38.8, ,2.6, ,62.8, ,53.5, 
52,12/29/2021,363,0.00, ,0.98, ,35, ,10.7, ,51.9, ,44.3, ,47.9, ,98, ,84, ,94, ,46.3, ,2.1, ,50.7, ,53.5, 
52,12/30/2021,364,0.06, ,0.00, ,205, ,10.0, ,59.3, ,45.8, ,51.7, ,99, ,65, ,77, ,44.6, ,7.0, ,168.3, ,53.3, 
52,12/31/2021,365,0.06, ,0, ,197, ,8.4, ,55.2, ,43.3, ,49.7, ,84, ,54, ,69, ,39.9, ,5.5, ,131.1, ,53.3, 
