124,12/1/2021,335,0.06, ,0, ,247, ,9.7, ,71.4, ,36.9, ,51.0, ,95, ,48, ,76, ,43.7, ,2.3, ,55.8, ,55.3, 
124,12/2/2021,336,0.06, ,0, ,243, ,9.9, ,68.4, ,36.9, ,51.4, ,93, ,53, ,77, ,44.3, ,2.8, ,66.1, ,55.2, 
124,12/3/2021,337,0.05, ,0, ,211, ,10.2, ,65.8, ,37.9, ,49.4, ,99, ,58, ,85, ,44.9, ,2.7, ,63.9, ,55.3, 
124,12/4/2021,338,0.01, ,0.00, ,104, ,10.7, ,53.9, ,38.8, ,46.9, ,100, ,84, ,98, ,46.4, ,3.7, ,89.0, ,55.1, 
124,12/5/2021,339,0.02, ,0.01, ,101, ,10.7, ,55.5, ,43.6, ,48.6, ,100, ,75, ,91, ,46.2, ,2.6, ,63.5, ,55.1, 
124,12/6/2021,340,0.03, ,0, ,133, ,9.8, ,54.8, ,46.0, ,48.8, ,89, ,70, ,84, ,44.1, ,3.0, ,72.6, ,55.2, 
124,12/7/2021,341,0.03, ,0, ,125, ,10.7, ,58.3, ,44.1, ,50.4, ,95, ,73, ,85, ,46.2, ,2.7, ,65.0, ,55.6, 
124,12/8/2021,342,0.05, ,0, ,201, ,10.2, ,62.1, ,39.9, ,49.9, ,96, ,63, ,83, ,45.0, ,2.8, ,66.7, ,55.7, 
124,12/9/2021,343,0.04, ,0.11, ,159, ,10.3, ,59.6, ,43.2, ,50.7, ,95, ,68, ,82, ,45.4, ,4.2, ,100.9, ,55.8, 
124,12/10/2021,344,0.06, ,0, ,250, ,6.9, ,56.6, ,32.1, ,44.2, ,97, ,47, ,70, ,35.0, ,4.1, ,97.5, ,54.8, 
124,12/11/2021,345,0.06, ,0, ,245, ,6.6, ,59.3, ,27.4, ,42.0, ,95, ,49, ,73, ,33.9, ,2.3, ,55.1, ,53.3, 
124,12/12/2021,346,0.03, ,0, ,128, ,7.5, ,57.3, ,30.1, ,46.8, ,93, ,49, ,69, ,37.2, ,2.5, ,60.3, ,52.7, 
124,12/13/2021,347,0.04, ,0.23, ,102, ,10.8, ,59.6, ,50.0, ,53.1, ,95, ,60, ,79, ,46.6, ,7.4, ,177.4, ,53.5, 
124,12/14/2021,348,0.02, ,0.09, ,98, ,9.1, ,51.7, ,33.2, ,45.4, ,98, ,69, ,88, ,42.0, ,4.5, ,108.1, ,53.9, 
124,12/15/2021,349,0.05, ,0, ,242, ,7.8, ,54.9, ,32.7, ,42.6, ,96, ,63, ,83, ,38.0, ,4.3, ,103.4, ,52.8, 
124,12/16/2021,350,0.01, ,0.15, ,82, ,9.3, ,48.0, ,42.0, ,44.4, ,99, ,84, ,93, ,42.6, ,4.8, ,116.2, ,52.5, 
124,12/17/2021,351,0.03, ,0, ,166, ,8.7, ,50.0, ,38.8, ,43.5, ,97, ,76, ,90, ,40.8, ,3.4, ,81.7, ,52.2, 
124,12/18/2021,352,0.00, ,0, ,55, ,8.0, ,45.6, ,33.5, ,41.9, ,99, ,79, ,89, ,38.9, ,1.8, ,42.1, ,52.0, 
124,12/19/2021,353,0.00, ,0, ,69, ,7.8, ,42.7,Y,30.4, ,38.0, ,100, ,96, ,100, ,38.1, ,2.9, ,69.3, ,51.2, 
124,12/20/2021,354,0, ,0, ,31, ,8.1, ,41.7,Y,39.4, ,40.6, ,100, ,88, ,95, ,39.2, ,2.1, ,50.0, ,51.0, 
124,12/21/2021,355,0.00, ,0, ,56, ,8.0, ,43.2,Y,39.1, ,41.2, ,95, ,87, ,91, ,38.7, ,2.2, ,53.3, ,51.0, 
124,12/22/2021,356,0.01, ,0.07, ,95, ,9.8, ,51.0, ,39.9, ,45.1, ,100, ,84, ,96, ,44.1, ,3.9, ,93.8, ,51.1, 
124,12/23/2021,357,0.00, ,0.41, ,48, ,12.9, ,56.0, ,48.2, ,52.1, ,100, ,93, ,97, ,51.4, ,3.9, ,93.3, ,51.8, 
124,12/24/2021,358,0.04, ,0.03, ,177, ,10.8, ,58.6, ,39.0, ,49.5, ,100, ,67, ,90, ,46.7, ,3.8, ,90.1, ,52.9, 
124,12/25/2021,359,0.02, ,0.16, ,104, ,9.3, ,56.4, ,38.8, ,46.9, ,95, ,71, ,85, ,42.6, ,3.9, ,92.9, ,52.5, 
124,12/26/2021,360,0.04, ,0, ,198, ,8.1, ,53.5, ,34.0, ,44.9, ,97, ,57, ,80, ,39.2, ,2.6, ,62.7, ,51.9, 
124,12/27/2021,361,0.02, ,0.29, ,127, ,9.0, ,51.6, ,39.8, ,44.6, ,97, ,79, ,90, ,41.9, ,3.0, ,70.8, ,51.8, 
124,12/28/2021,362,0.04, ,0, ,179, ,7.5, ,49.4, ,38.6, ,43.5, ,93, ,68, ,79, ,37.2, ,3.0, ,71.4, ,51.3, 
124,12/29/2021,363,0.02, ,0.08, ,130, ,9.6, ,51.0, ,41.1, ,45.4, ,100, ,86, ,93, ,43.5, ,4.2, ,101.4, ,51.0, 
124,12/30/2021,364,0.04, ,0, ,211, ,9.5, ,55.3, ,37.7, ,45.8, ,100, ,73, ,90, ,43.1, ,4.6, ,110.1, ,51.3, 
124,12/31/2021,365,0.04, ,0, ,175, ,8.5, ,52.2, ,36.4, ,43.9, ,99, ,69, ,87, ,40.2, ,4.8, ,114.7, ,51.0, 
