220,12/1/2021,335,0.09, ,0, ,292, ,4.0, ,76.9, ,38.5, ,54.3, ,48, ,13, ,28, ,21.5, ,1.9, ,45.4, ,53.4, 
220,12/2/2021,336,0.08, ,0, ,285, ,3.7, ,75.7, ,39.3, ,54.6, ,41, ,13, ,26, ,20.1, ,1.5, ,36.3, ,53.0, 
220,12/3/2021,337,0.08, ,0, ,281, ,4.2, ,72.9, ,37.4, ,54.6, ,49, ,15, ,29, ,23.2, ,1.7, ,40.6, ,53.0, 
220,12/4/2021,338,0.08, ,0, ,281, ,4.4, ,73.0, ,36.3, ,52.6, ,52, ,16, ,32, ,23.9, ,1.6, ,38.7, ,53.0, 
220,12/5/2021,339,0.08, ,0, ,284, ,3.8, ,73.8, ,36.8, ,52.9, ,50, ,13, ,28, ,20.4, ,1.8, ,43.2, ,52.7, 
220,12/6/2021,340,0.09, ,0, ,233, ,4.0, ,75.1, ,36.1, ,56.5, ,45, ,13, ,26, ,21.8, ,2.8, ,67.5, ,52.2, 
220,12/7/2021,341,0.08, ,0.01, ,234, ,7.0, ,67.9, ,45.6, ,56.3, ,73, ,26, ,46, ,35.5, ,2.9, ,68.7, ,53.6, 
220,12/8/2021,342,0.08, ,0, ,269, ,8.2, ,66.9, ,38.7, ,53.0, ,81, ,33, ,59, ,39.3, ,4.6, ,110.7, ,53.3, 
220,12/9/2021,343,0.02, ,0.06, ,72, ,8.7, ,52.4, ,41.4, ,47.8, ,87, ,66, ,77, ,40.9, ,7.6,Y,182.1,Y,53.0, 
220,12/10/2021,344,0.05, ,0, ,219, ,5.8, ,53.1, ,31.3, ,41.5, ,89, ,43, ,65, ,30.7, ,2.5, ,60.2, ,49.3, 
220,12/11/2021,345,0.06, ,0, ,266, ,3.9, ,52.5, ,23.6, ,37.0, ,80, ,27, ,52, ,20.9, ,1.7, ,41.8, ,46.9, 
220,12/12/2021,346,0.07, ,0, ,266, ,4.1, ,61.2, ,24.2, ,43.4, ,78, ,24, ,43, ,22.5, ,2.8, ,66.3, ,46.1, 
220,12/13/2021,347,0.05, ,0, ,185, ,6.9, ,53.9, ,38.6, ,47.7, ,71, ,46, ,62, ,35.2, ,5.9, ,142.7, ,47.4, 
220,12/14/2021,348,0.03, ,0.76, ,71, ,8.0, ,53.1, ,36.1, ,45.2, ,87, ,61, ,78, ,38.8, ,9.3,R,223.8,R,48.0, 
220,12/15/2021,349,0.05, ,0, ,264, ,4.9, ,48.9, ,32.8, ,38.9, ,79, ,41, ,60, ,26.4, ,3.0, ,73.0, ,45.0, 
220,12/16/2021,350,0.06, ,0, ,247, ,6.9, ,57.4, ,32.5, ,44.9, ,90, ,45, ,68, ,35.0, ,4.5, ,107.5, ,44.6, 
220,12/17/2021,351,0.06, ,0, ,271, ,5.5, ,53.1, ,31.0, ,39.3, ,93, ,34, ,68, ,29.6, ,2.5, ,60.3, ,44.5, 
220,12/18/2021,352,0.05, ,0, ,269, ,4.6, ,51.3, ,25.3, ,36.7, ,90, ,33, ,63, ,25.2, ,1.8, ,43.8, ,43.1, 
220,12/19/2021,353,0.05,R,0, ,266, ,4.6, ,55.3, ,25.4, ,37.2, ,88, ,31, ,61, ,25.0, ,1.5, ,36.5, ,42.6, 
220,12/20/2021,354,0.05, ,0, ,264, ,4.6, ,51.4, ,24.2, ,38.1, ,88, ,36, ,59, ,25.1, ,1.8, ,43.5, ,42.2, 
220,12/21/2021,355,0.03, ,0, ,154, ,5.1, ,51.9, ,33.3, ,42.0, ,77, ,35, ,56, ,27.6, ,1.4, ,34.8, ,43.9, 
220,12/22/2021,356,0.05, ,0, ,154, ,6.3, ,61.2, ,33.2, ,48.4, ,79, ,34, ,55, ,32.9, ,3.1, ,74.9, ,43.9, 
220,12/23/2021,357,0.02, ,1.02, ,83, ,11.3,Y,55.6, ,48.0,Y,52.5, ,94, ,78, ,84,Y,47.7,Y,5.5, ,133.1, ,47.6, 
220,12/24/2021,358,0.04, ,0.17, ,198, ,9.4,Y,52.8, ,44.4, ,49.0, ,89, ,69, ,80,Y,43.0,Y,6.8, ,162.6, ,48.4, 
220,12/25/2021,359,0.05, ,0.20, ,217, ,7.7, ,53.7, ,41.2, ,45.9, ,86, ,61, ,73, ,37.8, ,6.2, ,148.5, ,46.8, 
220,12/26/2021,360,0.06, ,0.01, ,269, ,6.2, ,49.4, ,37.2, ,42.4, ,85, ,46, ,67, ,32.3, ,5.9, ,141.6, ,45.4, 
220,12/27/2021,361,0.04, ,0.09, ,207, ,6.8, ,46.7, ,36.6, ,41.3, ,90, ,64, ,77, ,34.8, ,7.2,Y,173.5,Y,43.9, 
220,12/28/2021,362,0.04, ,0.01, ,208, ,6.2, ,47.5, ,37.1, ,41.0, ,80, ,57, ,71, ,32.4, ,5.7, ,135.9, ,43.8, 
220,12/29/2021,363,0.05, ,0.04, ,186, ,6.8, ,50.8, ,38.0, ,44.0, ,93, ,55, ,70, ,34.8, ,6.3, ,150.9, ,43.4, 
220,12/30/2021,364,0.00, ,0.97, ,50, ,8.3, ,43.3, ,37.4, ,41.1, ,96, ,91, ,94, ,39.6, ,2.5, ,59.1, ,43.5, 
220,12/31/2021,365,0.06, ,0.00, ,261, ,7.1, ,54.7, ,35.4, ,43.3, ,98, ,61, ,75, ,35.8, ,5.1, ,121.7, ,43.7, 
