171,12/1/2021,335,0.06, ,0, ,227, ,11.2, ,71.8, ,41.7, ,54.5, ,98, ,51, ,77, ,47.5, ,1.5, ,36.7, ,53.2, 
171,12/2/2021,336,0.06, ,0.00, ,223, ,11.6, ,69.2, ,41.1, ,53.6, ,99, ,54, ,83, ,48.6, ,2.0, ,47.6, ,53.2, 
171,12/3/2021,337,0.01, ,0, ,55, ,12.5, ,56.3, ,51.7, ,53.7, ,98, ,83, ,89, ,50.4, ,1.9, ,46.4, ,54.3, 
171,12/4/2021,338,0.04, ,0, ,180, ,11.8, ,60.7, ,52.9, ,54.7, ,87, ,72, ,81, ,48.9, ,2.4, ,56.9, ,55.1, 
171,12/5/2021,339,0.04, ,0, ,172, ,11.5, ,59.5, ,43.3, ,51.7, ,96, ,76, ,88, ,48.3, ,1.8, ,43.4, ,55.6, 
171,12/6/2021,340,0.01, ,0.01, ,58, ,11.4, ,53.9, ,42.9, ,50.3, ,98, ,83, ,92, ,48.1, ,1.8, ,42.1, ,54.7, 
171,12/7/2021,341,0.04, ,0.03, ,170, ,12.3, ,63.3, ,46.2, ,53.5, ,97, ,68, ,88, ,49.9, ,1.8, ,44.2, ,55.3, 
171,12/8/2021,342,0.01, ,0, ,61, ,12.3, ,56.8, ,46.1, ,52.7, ,97, ,81, ,91, ,50.1, ,2.4, ,56.9, ,55.0, 
171,12/9/2021,343,0.06, ,0.09, ,221, ,9.9, ,57.6, ,40.2, ,51.2, ,94, ,58, ,77, ,44.2, ,3.0, ,72.5, ,55.3, 
171,12/10/2021,344,0.05, ,0, ,221, ,7.4, ,56.5, ,36.2, ,44.8, ,97, ,42, ,74, ,36.9, ,1.7, ,41.5, ,53.5, 
171,12/11/2021,345,0.05, ,0, ,224, ,7.1, ,59.6, ,32.6, ,45.1, ,93, ,38, ,69, ,35.7, ,2.0, ,47.6, ,51.8, 
171,12/12/2021,346,0.02, ,0.17, ,44, ,9.8, ,56.6, ,45.6, ,51.6, ,87, ,61, ,75, ,44.0, ,4.6,Y,110.1,Y,51.9, 
171,12/13/2021,347,0.00, ,1.74, ,33, ,12.5, ,55.3, ,44.1, ,52.2, ,98, ,84, ,94, ,50.5, ,5.0,Y,120.4,Y,52.9, 
171,12/14/2021,348,0.05, ,0.17, ,210, ,8.5, ,53.3, ,39.9, ,45.9, ,98, ,53, ,81, ,40.4, ,2.9, ,70.1, ,53.0, 
171,12/15/2021,349,0.05, ,0.06, ,134, ,8.6, ,54.6, ,41.3, ,48.7, ,88, ,60, ,74, ,40.8, ,5.3,Y,128.2,Y,52.0, 
171,12/16/2021,350,0.04, ,0.73, ,205, ,10.8, ,57.9, ,41.7, ,50.3, ,99, ,60, ,87, ,46.6, ,2.6, ,63.2, ,52.3, 
171,12/17/2021,351,0.05, ,0.00, ,228, ,8.0, ,57.4, ,34.8, ,44.0, ,99, ,55, ,82, ,38.8, ,2.0, ,48.1, ,51.4, 
171,12/18/2021,352,0.04, ,0, ,212, ,7.6, ,54.8, ,31.6, ,41.2, ,99, ,63, ,86, ,37.3, ,1.6, ,38.0, ,49.9, 
171,12/19/2021,353,0.04, ,0, ,216, ,7.9, ,56.4, ,31.5, ,42.0, ,99, ,63, ,87, ,38.5, ,1.6, ,38.1, ,49.0, 
171,12/20/2021,354,0.04, ,0, ,146, ,8.3, ,55.6, ,36.3, ,45.8, ,99, ,62, ,79, ,39.7, ,2.2, ,52.2, ,48.8, 
171,12/21/2021,355,0.04, ,0.26, ,165, ,8.8, ,56.4, ,33.3, ,44.9, ,98, ,59, ,87, ,41.2, ,1.7, ,40.9, ,48.8, 
171,12/22/2021,356,0.03, ,0.26, ,135, ,12.5, ,58.7, ,46.8, ,51.9, ,99, ,87, ,95, ,50.5, ,1.9, ,44.5, ,50.2, 
171,12/23/2021,357,0.02, ,0.59, ,104, ,13.9,Y,63.0, ,49.0, ,56.2, ,99, ,72, ,90,Y,53.4,Y,2.5, ,59.9, ,52.1, 
171,12/24/2021,358,0.05, ,0.31, ,177, ,10.9, ,56.1, ,49.2, ,51.9, ,99, ,61, ,82, ,46.7, ,3.5, ,84.0, ,52.6, 
171,12/25/2021,359,0.01, ,0.56, ,43, ,10.1, ,53.2, ,43.3, ,48.6, ,97, ,74, ,87, ,44.9, ,3.5, ,84.3, ,52.3, 
171,12/26/2021,360,0.02, ,0.27, ,101, ,9.1, ,51.6, ,40.4, ,45.3, ,96, ,69, ,89, ,42.2, ,2.6, ,62.7, ,51.2, 
171,12/27/2021,361,0.04, ,0.68, ,165, ,8.9, ,50.7, ,42.0, ,46.8, ,98, ,63, ,81, ,41.4, ,3.9, ,93.8, ,51.1, 
171,12/28/2021,362,0.03, ,0.01, ,107, ,7.8, ,49.0, ,40.6, ,45.2, ,81, ,67, ,75, ,38.0, ,2.3, ,54.6, ,50.7, 
171,12/29/2021,363,0.02, ,0.08, ,91, ,9.8, ,55.1, ,43.2, ,48.5, ,92, ,74, ,84, ,44.0, ,3.2, ,77.5, ,51.0, 
171,12/30/2021,364,0.05, ,0, ,224, ,8.8, ,54.5, ,37.3, ,46.0, ,98, ,67, ,84, ,41.3, ,2.2, ,52.4, ,50.6, 
171,12/31/2021,365,0.05, ,0, ,234, ,7.6, ,54.6, ,34.5, ,43.5, ,99, ,50, ,79, ,37.3, ,2.4, ,58.1, ,50.0, 
