160,12/1/2021,335,0.10, ,0, ,311,R,7.8, ,84.1,Y,41.5, ,58.6, ,89, ,17, ,47, ,38.2, ,2.9, ,69.8, ,58.3, 
160,12/2/2021,336,0.07, ,0, ,295, ,10.5, ,63.7, ,37.5, ,49.4, ,99, ,63, ,88, ,45.9, ,2.9, ,69.9, ,57.8, 
160,12/3/2021,337,0.02, ,0, ,90, ,11.6, ,53.7, ,47.7, ,50.6, ,99, ,85, ,92, ,48.4, ,3.1, ,75.3, ,57.6, 
160,12/4/2021,338,0.07, ,0, ,279, ,10.6, ,60.8, ,40.4, ,50.6, ,98, ,63, ,85, ,46.1, ,3.8, ,90.1, ,57.2, 
160,12/5/2021,339,0.09, ,0, ,304,R,9.7, ,75.5, ,43.6, ,54.9, ,98, ,31, ,66, ,43.8, ,3.6, ,87.1, ,56.6, 
160,12/6/2021,340,0.06, ,0, ,219, ,10.2, ,66.7, ,45.2, ,53.1, ,97, ,44, ,74, ,45.1, ,3.3, ,78.9, ,56.2, 
160,12/7/2021,341,0.05, ,0, ,207, ,12.9, ,66.1, ,47.7, ,54.9, ,100, ,59, ,87, ,51.2, ,3.2, ,77.5, ,56.4, 
160,12/8/2021,342,0.07, ,0, ,267, ,11.9, ,63.4, ,42.6, ,53.1, ,100, ,64, ,87, ,49.2, ,3.7, ,88.2, ,56.5, 
160,12/9/2021,343,0.06, ,0, ,215, ,10.7, ,57.8, ,37.7, ,50.0, ,99, ,61, ,87, ,46.3, ,5.5, ,132.5, ,56.7, 
160,12/10/2021,344,0.08, ,0, ,281, ,7.3, ,61.3, ,37.8, ,49.2, ,97, ,39, ,61, ,36.5, ,4.5, ,108.6, ,54.9, 
160,12/11/2021,345,0.07, ,0, ,294, ,7.0, ,63.4, ,34.6, ,46.0, ,89, ,37, ,66, ,35.5, ,2.7, ,65.0, ,53.5, 
160,12/12/2021,346,0.07, ,0, ,282, ,8.3, ,60.6, ,32.1, ,46.7, ,93, ,45, ,76, ,39.7, ,3.3, ,78.8, ,52.6, 
160,12/13/2021,347,0.01, ,0, ,32, ,11.4, ,56.3, ,47.1, ,51.6, ,98, ,69, ,87, ,47.9, ,10.3,R,247.6,R,52.5, 
160,12/14/2021,348,0.03, ,0, ,107, ,9.5, ,56.6, ,34.7, ,46.5, ,97, ,67, ,88, ,43.1, ,5.7, ,135.9, ,51.4, 
160,12/15/2021,349,0.06, ,0, ,276, ,7.7, ,56.1, ,33.4, ,43.8, ,95, ,51, ,79, ,37.7, ,2.6, ,62.7, ,50.1, 
160,12/16/2021,350,0.03, ,0, ,122, ,11.2, ,57.4, ,42.9, ,49.9, ,98, ,78, ,92, ,47.6, ,3.9, ,93.3, ,50.5, 
160,12/17/2021,351,0.08, ,0, ,296,R,8.1, ,60.1, ,34.9, ,48.3, ,87, ,50, ,70, ,38.9, ,7.0, ,168.6, ,50.7, 
160,12/18/2021,352,0.07, ,0, ,295,R,7.5, ,62.3, ,31.5, ,44.1, ,96, ,43, ,77, ,37.3, ,2.6, ,61.5, ,49.9, 
160,12/19/2021,353,0.06, ,0, ,294, ,8.6, ,56.4, ,33.0, ,43.4, ,99, ,70, ,90, ,40.6, ,2.5, ,59.5, ,49.5, 
160,12/20/2021,354,0.04, ,0, ,160, ,8.9, ,54.6, ,38.8, ,47.2, ,98, ,62, ,80, ,41.5, ,3.0, ,73.0, ,49.6, 
160,12/21/2021,355,0.07, ,0, ,260, ,8.0, ,63.4, ,36.1, ,46.6, ,91, ,40, ,74, ,38.7, ,2.6, ,61.3, ,49.5, 
160,12/22/2021,356,0.01, ,0.01, ,35, ,11.4, ,58.0, ,43.3, ,54.1, ,97, ,52, ,80, ,48.0, ,4.2, ,101.7, ,49.8, 
160,12/23/2021,357,0.00, ,0, ,20, ,14.8,Y,57.8, ,55.3,Y,56.5, ,98, ,92, ,95,Y,55.1,Y,7.1, ,171.6, ,50.9, 
160,12/24/2021,358,0.05, ,0, ,192, ,11.9, ,59.3, ,46.0, ,52.8, ,95, ,73, ,87, ,49.2, ,5.2, ,125.8, ,51.7, 
160,12/25/2021,359,0.05, ,0, ,151, ,9.6, ,55.3, ,44.0, ,49.8, ,95, ,64, ,78, ,43.3, ,6.7, ,161.0, ,51.5, 
160,12/26/2021,360,0.07, ,0, ,297,R,8.0, ,55.4, ,36.5, ,45.8, ,95, ,53, ,76, ,38.7, ,3.5, ,84.7, ,50.6, 
160,12/27/2021,361,0.03, ,0, ,138, ,9.1, ,54.4, ,36.7, ,45.3, ,94, ,77, ,88, ,42.0, ,5.4, ,130.7, ,50.1, 
160,12/28/2021,362,0.06, ,0, ,270, ,8.3, ,54.7, ,35.7, ,45.4, ,94, ,56, ,80, ,39.7, ,3.1, ,74.2, ,49.5, 
160,12/29/2021,363,0.01, ,0, ,68, ,10.4, ,53.5, ,41.4, ,47.7, ,99, ,85, ,92, ,45.6, ,5.6, ,134.1, ,49.6, 
160,12/30/2021,364,0.07, ,0, ,260, ,9.7, ,60.7, ,40.0, ,48.4, ,99, ,61, ,84, ,43.7, ,3.9, ,92.9, ,49.3, 
160,12/31/2021,365,0.07, ,0, ,245, ,8.3, ,56.4, ,37.6, ,47.0, ,98, ,56, ,76, ,39.7, ,4.7, ,113.2, ,49.2, 
