247,12/1/2021,335,0.05,R,0.01, ,220, ,12.1, ,74.9,Y,--,S,50.9, ,100, ,56, ,95, ,49.6, ,2.4, ,58.6, ,56.2, 
247,12/2/2021,336,0.04,R,0.01, ,201, ,12.4, ,66.0, ,--,S,50.2, ,100, ,79, ,100, ,50.3, ,2.5, ,59.6, ,56.3, 
247,12/3/2021,337,0.04, ,0.00, ,191, ,13.9, ,59.5, ,49.3, ,53.2, ,100, ,100, ,100, ,53.3, ,8.4, ,201.8, ,56.6, 
247,12/4/2021,338,0.02, ,0, ,139, ,11.9, ,59.3, ,--,S,48.8, ,100, ,100, ,100, ,49.2, ,5.0, ,118.9, ,56.5, 
247,12/5/2021,339,0.02, ,0.00, ,135, ,11.5, ,61.0, ,17.0,Y,48.1, ,100, ,87, ,100, ,48.2, ,2.9, ,69.4, ,56.6, 
247,12/6/2021,340,0.00, ,0.01, ,42, ,11.3, ,50.7, ,37.9, ,47.5, ,100, ,100, ,100, ,47.7, ,3.2, ,76.3, ,55.9, 
247,12/7/2021,341,0.03,R,0, ,158, ,11.6, ,58.9, ,10.9,R,48.3, ,100, ,95, ,100, ,48.5, ,3.7, ,89.3, ,56.3, 
247,12/8/2021,342,0.00, ,0, ,47, ,12.3, ,53.5, ,39.9, ,50.0, ,100, ,100, ,100, ,50.1, ,3.4, ,81.3, ,56.1, 
247,12/9/2021,343,0.04, ,0.01, ,185, ,12.3, ,61.5, ,12.3,R,52.0, ,100, ,68, ,93, ,50.1, ,7.7, ,186.0, ,56.3, 
247,12/10/2021,344,0.07, ,0, ,248, ,7.7, ,59.1, ,30.7, ,45.9, ,100, ,37, ,74, ,37.9, ,5.1, ,122.7, ,55.6, 
247,12/11/2021,345,0.05, ,0, ,241, ,7.8, ,59.6, ,28.7, ,43.7, ,100, ,42, ,81, ,38.1, ,2.4, ,57.3, ,53.9, 
247,12/12/2021,346,0.00, ,0.16, ,42, ,11.5, ,51.7, ,43.2, ,48.1, ,100, ,99, ,100, ,48.2, ,9.7, ,233.8, ,54.0, 
247,12/13/2021,347,0.00, ,1.89, ,35, ,12.3, ,52.2, ,44.9, ,50.1, ,100, ,100, ,100, ,50.1, ,14.4,Y,346.2,Y,53.6, 
247,12/14/2021,348,0.04, ,0.13, ,210, ,9.8, ,51.5, ,40.1, ,45.9, ,100, ,70, ,93, ,44.0, ,7.3, ,174.5, ,51.8, 
247,12/15/2021,349,0.02, ,0.18, ,128, ,10.4, ,53.3, ,39.5, ,46.6, ,100, ,76, ,96, ,45.5, ,11.0, ,263.2, ,50.5, 
247,12/16/2021,350,0.04, ,0.43, ,205, ,11.1, ,60.7, ,43.4, ,47.6, ,100, ,86, ,99, ,47.3, ,8.1, ,195.5, ,49.8, 
247,12/17/2021,351,0.04, ,0, ,248, ,8.9, ,57.1, ,32.6, ,42.5, ,100, ,70, ,96, ,41.6, ,2.7, ,64.2, ,49.1, 
247,12/18/2021,352,0.01, ,0.00, ,108, ,9.1, ,49.1, ,37.3, ,42.0, ,100, ,99, ,100, ,42.2, ,3.9, ,94.3, ,48.5, 
247,12/19/2021,353,0.00, ,0, ,57, ,9.6, ,46.1, ,41.0, ,43.6, ,100, ,100, ,100, ,43.6, ,3.8, ,91.3, ,48.8, 
247,12/20/2021,354,0.01, ,0, ,95, ,9.6, ,47.6, ,34.2, ,43.5, ,100, ,100, ,100, ,43.6, ,4.3, ,103.1, ,48.9, 
247,12/21/2021,355,0.01, ,0.13, ,72, ,9.6, ,45.6, ,41.8, ,43.6, ,100, ,100, ,100, ,43.6, ,4.3, ,103.0, ,49.1, 
247,12/22/2021,356,0.01, ,0.29, ,85, ,10.6, ,52.0, ,41.9, ,46.0, ,100, ,100, ,100, ,46.1, ,4.3, ,104.4, ,49.2, 
247,12/23/2021,357,0.01, ,0.98, ,104, ,13.4,Y,64.2, ,47.5, ,52.4, ,100, ,94, ,100,Y,52.4,Y,5.8, ,140.2, ,50.2, 
247,12/24/2021,358,0.04, ,0.15, ,183, ,11.9, ,55.5, ,48.8, ,51.0, ,100, ,74, ,93, ,49.1, ,7.9, ,188.7, ,50.7, 
247,12/25/2021,359,0.00, ,0.28, ,58, ,11.5, ,52.2, ,43.5, ,48.5, ,100, ,94, ,100, ,48.3, ,9.8, ,234.2, ,50.3, 
247,12/26/2021,360,0.01, ,0.09, ,89, ,10.2, ,50.1, ,38.7, ,45.7, ,100, ,86, ,98, ,45.0, ,7.8, ,187.1, ,49.4, 
247,12/27/2021,361,0.03, ,0.10, ,171, ,10.3, ,51.4, ,42.4, ,47.0, ,100, ,81, ,94, ,45.3, ,9.1, ,219.6, ,48.9, 
247,12/28/2021,362,0.03, ,0, ,158, ,8.8, ,47.5, ,38.6, ,43.7, ,100, ,77, ,91, ,41.3, ,6.5, ,156.0, ,48.5, 
247,12/29/2021,363,0.01, ,0.27, ,91, ,9.8, ,49.4, ,42.4, ,43.9, ,100, ,100, ,100, ,43.9, ,11.8,Y,284.2,Y,48.3, 
247,12/30/2021,364,0.04, ,0, ,228, ,10.0, ,58.0, ,38.1, ,46.3, ,100, ,76, ,94, ,44.6, ,4.0, ,97.1, ,48.6, 
247,12/31/2021,365,0.04, ,0, ,207, ,9.8, ,53.9, ,40.4, ,45.0, ,100, ,75, ,96, ,43.9, ,6.5, ,155.4, ,48.4, 
