140,12/1/2021,335,0.06, ,0.01, ,252, ,12.2, ,74.0,Y,39.4, ,52.1, ,100, ,61, ,92, ,49.7, ,1.7, ,40.6, ,55.4, 
140,12/2/2021,336,0.04, ,0.01, ,195, ,12.4, ,67.7, ,41.8, ,51.5, ,100, ,68, ,95, ,50.3, ,1.9, ,45.0, ,55.5, 
140,12/3/2021,337,0.03, ,0.00, ,170, ,13.3, ,59.4, ,40.2, ,52.5, ,100, ,89, ,99, ,52.1, ,5.9, ,141.9, ,55.5, 
140,12/4/2021,338,0.02, ,0.00, ,111, ,11.8, ,61.8, ,40.4, ,49.2, ,100, ,76, ,98, ,48.8, ,3.9, ,93.6, ,54.8, 
140,12/5/2021,339,0.02, ,0, ,133, ,11.4, ,60.6, ,37.7, ,48.8, ,100, ,76, ,97, ,47.9, ,2.6, ,62.8, ,55.2, 
140,12/6/2021,340,0.00, ,0.01, ,46, ,11.0, ,51.2, ,39.6, ,47.2, ,100, ,94, ,100, ,47.1, ,2.6, ,62.1, ,53.6, 
140,12/7/2021,341,0.03, ,0, ,155, ,11.5, ,60.2, ,40.8, ,49.1, ,100, ,77, ,97, ,48.1, ,3.0, ,72.5, ,54.6, 
140,12/8/2021,342,0.00, ,0.00, ,54, ,12.3, ,52.8, ,42.3, ,50.0, ,100, ,100, ,100, ,50.1, ,2.7, ,65.6, ,54.2, 
140,12/9/2021,343,0.04, ,0.01, ,189, ,11.3, ,61.2, ,44.2, ,51.5, ,100, ,53, ,87, ,47.9, ,6.1, ,146.2, ,55.0, 
140,12/10/2021,344,0.07, ,0, ,256, ,6.9, ,59.2, ,33.5, ,46.0, ,100, ,36, ,65, ,34.9, ,4.1, ,99.2, ,53.0, 
140,12/11/2021,345,0.05, ,0, ,251, ,7.6, ,57.8, ,30.1, ,44.4, ,100, ,43, ,76, ,37.4, ,2.6, ,62.3, ,51.0, 
140,12/12/2021,346,0.00, ,0.29, ,50, ,11.3, ,52.0, ,44.6, ,48.5, ,100, ,89, ,98, ,47.9, ,9.8, ,235.9, ,51.8, 
140,12/13/2021,347,0.00,R,2.01, ,40, ,12.2, ,51.6, ,44.2, ,49.9, ,100, ,97, ,100, ,49.8, ,2.6, ,62.9, ,51.4, 
140,12/14/2021,348,0.04,R,0.10, ,226, ,9.0, ,52.8, ,37.4, ,45.6, ,100, ,61, ,87, ,41.8, ,3.2, ,77.3, ,50.7, 
140,12/15/2021,349,0.04, ,0.47, ,143, ,9.4, ,53.3, ,37.6, ,46.4, ,100, ,76, ,87, ,42.8, ,11.8, ,283.0, ,49.5, 
140,12/16/2021,350,0.04, ,0.36, ,194, ,10.4, ,59.2, ,41.8, ,47.0, ,100, ,75, ,94, ,45.5, ,8.3, ,198.0, ,49.8, 
140,12/17/2021,351,0.05, ,0, ,251, ,8.3, ,56.7, ,32.3, ,41.9, ,100, ,61, ,91, ,39.6, ,2.4, ,58.8, ,49.4, 
140,12/18/2021,352,0.02, ,0.00, ,122, ,8.7, ,49.5, ,35.4, ,41.8, ,100, ,81, ,97, ,41.0, ,4.3, ,102.9, ,48.8, 
140,12/19/2021,353,0.00, ,0, ,57, ,9.4, ,46.8, ,40.6, ,43.8, ,100, ,87, ,97, ,42.9, ,3.0, ,73.0, ,49.5, 
140,12/20/2021,354,0.01, ,0, ,84, ,9.1, ,49.3, ,34.3, ,43.3, ,100, ,80, ,96, ,42.1, ,3.0, ,70.8, ,49.5, 
140,12/21/2021,355,0.01, ,0.14, ,87, ,9.2, ,46.2, ,40.3, ,43.5, ,100, ,85, ,96, ,42.4, ,3.0, ,72.7, ,49.7, 
140,12/22/2021,356,0.01, ,0.36, ,89, ,10.7, ,53.2, ,42.2, ,46.6, ,100, ,91, ,99, ,46.4, ,4.3, ,103.2, ,49.9, 
140,12/23/2021,357,0.01, ,1.17, ,72, ,13.2,Y,61.1, ,47.2, ,52.3, ,100, ,84, ,99,Y,51.9,Y,5.7, ,136.7, ,51.4, 
140,12/24/2021,358,0.06, ,0.19, ,216, ,11.1, ,56.1, ,46.9, ,50.7, ,100, ,63, ,88, ,47.3, ,7.5, ,180.5, ,51.8, 
140,12/25/2021,359,0.00, ,0.62, ,50, ,10.8, ,52.2, ,42.1, ,47.9, ,100, ,86, ,95, ,46.6, ,9.6, ,231.2, ,50.6, 
140,12/26/2021,360,0.01, ,0.10, ,84, ,9.3, ,49.5, ,35.8, ,44.6, ,100, ,78, ,93, ,42.7, ,6.4, ,153.2, ,48.7, 
140,12/27/2021,361,0.04, ,0.19, ,190, ,9.2, ,52.4, ,39.3, ,46.6, ,100, ,68, ,85, ,42.5, ,8.4, ,200.6, ,49.2, 
140,12/28/2021,362,0.04, ,0, ,176, ,7.5, ,50.5, ,37.7, ,43.5, ,88, ,62, ,78, ,37.0, ,4.9, ,117.5, ,48.8, 
140,12/29/2021,363,0.01, ,0.30, ,57, ,9.4, ,47.9, ,41.8, ,43.4, ,100, ,81, ,98, ,42.8, ,11.8,Y,284.2,Y,48.3, 
140,12/30/2021,364,0.04, ,0, ,214, ,9.0, ,56.8, ,39.6, ,45.8, ,100, ,66, ,86, ,41.8, ,4.1, ,97.2, ,49.2, 
140,12/31/2021,365,0.04, ,0, ,205, ,8.6, ,55.4, ,37.2, ,44.1, ,100, ,59, ,87, ,40.5, ,4.2, ,101.5, ,49.0, 
