148,12/1/2021,335,0.07, ,0.00, ,260, ,9.3, ,72.7,Y,34.2, ,48.7, ,99, ,42, ,79, ,42.6, ,1.6, ,38.3, ,53.7, 
148,12/2/2021,336,0.06, ,0.00, ,243, ,9.0, ,70.1, ,32.7, ,48.0, ,99, ,42, ,79, ,41.8, ,1.9, ,46.5, ,53.4, 
148,12/3/2021,337,0.06, ,0.01, ,245, ,9.6, ,66.8, ,35.4, ,47.0, ,100, ,53, ,87, ,43.5, ,2.1, ,51.1, ,53.5, 
148,12/4/2021,338,0.01, ,0.01, ,73, ,11.0, ,53.4, ,44.0, ,48.3, ,100, ,84, ,95, ,47.0, ,4.0, ,96.3, ,53.7, 
148,12/5/2021,339,0.00, ,0.01, ,44, ,10.4, ,49.6, ,46.2, ,47.6, ,99, ,84, ,93, ,45.6, ,2.7, ,65.3, ,54.1, 
148,12/6/2021,340,0.00, ,0.00, ,33, ,10.1, ,48.1, ,45.3, ,46.2, ,97, ,92, ,95, ,44.8, ,2.9, ,69.2, ,54.1, 
148,12/7/2021,341,0.00, ,0, ,56, ,10.2, ,52.4, ,36.7, ,47.0, ,100, ,81, ,93, ,45.2, ,2.4, ,56.6, ,54.0, 
148,12/8/2021,342,0.04, ,0.00, ,184, ,10.3, ,60.6, ,34.8, ,48.5, ,100, ,63, ,89, ,45.2, ,3.0, ,71.4, ,53.5, 
148,12/9/2021,343,0.02, ,0.46, ,97, ,10.4, ,54.9, ,33.9, ,47.5, ,100, ,73, ,93, ,45.6, ,2.6, ,61.2, ,54.2, 
148,12/10/2021,344,0.04, ,0.01, ,205, ,7.4, ,55.4, ,30.0, ,39.1, ,100, ,62, ,92, ,36.9, ,2.1, ,49.8, ,52.4, 
148,12/11/2021,345,0.05, ,0.00, ,230, ,7.4, ,57.2, ,27.8, ,39.7, ,100, ,56, ,89, ,36.7, ,2.4, ,57.2, ,51.0, 
148,12/12/2021,346,0.04, ,0.00, ,139, ,8.4, ,57.4, ,30.8, ,47.1, ,100, ,53, ,77, ,40.2, ,3.6, ,87.0, ,50.8, 
148,12/13/2021,347,0.03, ,0.41, ,40, ,9.9, ,54.6, ,49.2, ,51.5, ,91, ,58, ,76, ,44.2, ,12.9,R,310.8,R,52.0, 
148,12/14/2021,348,0.01, ,0.45, ,85, ,8.3, ,51.6, ,30.4, ,42.8, ,99, ,64, ,89, ,39.8, ,4.8, ,116.3, ,51.5, 
148,12/15/2021,349,0.06, ,0.01, ,229, ,7.7, ,52.3, ,30.2, ,43.9, ,100, ,62, ,79, ,37.7, ,6.7,Y,161.5,Y,50.0, 
148,12/16/2021,350,0.03, ,0,R,188, ,9.5, ,53.3, ,41.2, ,46.0, ,97, ,60, ,90, ,43.3, ,4.2, ,101.4, ,50.7, 
148,12/17/2021,351,0.02, ,0.01, ,110, ,9.1, ,50.4, ,40.9, ,43.8, ,100, ,80, ,93, ,42.0, ,2.9, ,70.5, ,50.5, 
148,12/18/2021,352,0.02, ,0, ,118, ,8.5, ,49.7, ,32.4, ,43.5, ,99, ,71, ,88, ,40.3, ,2.4, ,57.1, ,51.1, 
148,12/19/2021,353,0.02, ,0, ,137, ,7.3, ,47.0, ,27.2, ,36.7, ,100, ,83, ,98, ,36.3, ,2.9, ,69.6, ,49.4, 
148,12/20/2021,354,0.00, ,0.01, ,41, ,7.8, ,41.6,Y,37.1, ,39.6, ,100, ,88, ,94, ,38.0, ,2.6, ,62.0, ,49.5, 
148,12/21/2021,355,0.02, ,0, ,146, ,7.8, ,47.9, ,35.1, ,41.0, ,99, ,74, ,89, ,38.0, ,2.7, ,65.3, ,49.6, 
148,12/22/2021,356,0.01, ,0.13, ,80, ,9.9, ,54.6, ,39.3, ,46.8, ,97, ,71, ,91, ,44.3, ,4.7, ,113.0, ,49.8, 
148,12/23/2021,357,0.01, ,0.49, ,44, ,12.8,Y,57.9, ,46.8, ,53.2, ,99, ,84, ,93,Y,51.2,Y,6.8, ,163.8, ,51.7, 
148,12/24/2021,358,0.03, ,0.01, ,104, ,10.9, ,57.9, ,35.1, ,50.1, ,99, ,62, ,88, ,46.8, ,4.2, ,100.7, ,52.6, 
148,12/25/2021,359,0.02, ,0.46, ,75, ,9.0, ,53.4, ,33.9, ,44.9, ,99, ,69, ,88, ,41.7, ,4.9, ,116.6, ,50.9, 
148,12/26/2021,360,0.04, ,0.01, ,180, ,7.7, ,52.7, ,34.2, ,43.4, ,100, ,54, ,80, ,37.7, ,3.3, ,78.7, ,50.0, 
148,12/27/2021,361,0.01, ,0.62, ,80, ,8.7, ,48.2, ,36.2, ,43.1, ,100, ,82, ,92, ,41.0, ,5.2, ,124.3, ,49.5, 
148,12/28/2021,362,0.03, ,0.02, ,154, ,7.2, ,49.8, ,32.4, ,39.5, ,100, ,64, ,87, ,35.9, ,2.4, ,58.5, ,48.6, 
148,12/29/2021,363,0.02, ,0.23, ,117, ,8.7, ,51.6, ,35.8, ,43.5, ,100, ,76, ,90, ,40.8, ,5.6, ,133.2, ,48.3, 
148,12/30/2021,364,0.04, ,0, ,214, ,8.8, ,54.6, ,33.4, ,43.8, ,100, ,67, ,91, ,41.3, ,3.6, ,87.4, ,48.9, 
148,12/31/2021,365,0.03, ,0, ,137, ,8.1, ,50.1, ,32.5, ,42.1, ,100, ,74, ,89, ,39.1, ,4.2, ,99.6, ,48.4, 
