103,12/1/2021,335,0.06, ,0.00, ,246, ,10.4, ,70.6, ,36.0, ,49.9, ,99, ,53, ,85, ,45.5, ,1.5, ,37.1, ,53.6, 
103,12/2/2021,336,0.06, ,0.01, ,230, ,10.1, ,69.4, ,35.0, ,49.8, ,99, ,52, ,83, ,44.9, ,1.6, ,38.9, ,52.9, 
103,12/3/2021,337,0.01, ,0.01, ,69, ,11.7, ,54.6, ,47.0, ,50.3, ,99, ,85, ,94, ,48.7, ,1.9, ,45.1, ,54.5, 
103,12/4/2021,338,0.01, ,0.01, ,56, ,11.3, ,52.3, ,47.4, ,50.1, ,97, ,87, ,92, ,47.9, ,2.0, ,48.6, ,55.2, 
103,12/5/2021,339,0.04, ,0, ,205, ,10.0, ,61.8, ,38.6, ,47.2, ,100, ,63, ,90, ,44.6, ,2.1, ,49.5, ,55.0, 
103,12/6/2021,340,0.00, ,0.03, ,38, ,10.4, ,48.2, ,42.2, ,45.8, ,100, ,97, ,99, ,45.5, ,1.6, ,38.5, ,53.4, 
103,12/7/2021,341,0.03, ,0.01, ,137, ,11.7, ,60.6, ,44.9, ,50.8, ,99, ,73, ,93, ,48.7, ,2.2, ,53.3, ,54.4, 
103,12/8/2021,342,0.01, ,0.02, ,61, ,12.4, ,55.1, ,48.2, ,51.6, ,99, ,87, ,95, ,50.3, ,1.7, ,41.7, ,55.4, 
103,12/9/2021,343,0.07, ,0, ,241, ,8.1, ,59.6, ,41.1, ,49.7, ,99, ,44, ,67, ,39.2, ,3.7, ,88.8, ,53.9, 
103,12/10/2021,344,0.06, ,0, ,237, ,6.2, ,64.3, ,30.1, ,43.2, ,96, ,34, ,66, ,32.5, ,2.1, ,49.6, ,50.6, 
103,12/11/2021,345,0.04, ,0.05, ,176, ,7.5, ,55.6, ,28.6, ,42.7, ,98, ,54, ,80, ,37.0, ,1.7, ,40.9, ,49.3, 
103,12/12/2021,346,0.00, ,1.66, ,41, ,11.8, ,52.6, ,46.0, ,49.7, ,98, ,93, ,97, ,48.9, ,3.4, ,81.3, ,51.5, 
103,12/13/2021,347,0.00, ,0.97, ,46, ,11.4, ,53.3, ,43.3, ,49.4, ,98, ,88, ,95, ,48.0, ,3.8, ,91.1, ,52.9, 
103,12/14/2021,348,0.04, ,0.12, ,212, ,7.6, ,56.1, ,33.5, ,42.0, ,99, ,50, ,83, ,37.3, ,2.4, ,58.3, ,51.2, 
103,12/15/2021,349,0.01, ,1.20, ,57, ,9.3, ,52.3, ,31.5, ,43.0, ,100, ,87, ,99, ,42.7, ,3.5, ,84.6, ,48.7, 
103,12/16/2021,350,0.05, ,0.04, ,218, ,9.8, ,60.2, ,36.0, ,47.2, ,100, ,58, ,89, ,44.1, ,2.0, ,49.0, ,51.2, 
103,12/17/2021,351,0.05, ,0.00, ,230, ,7.5, ,59.4, ,30.5, ,40.4, ,100, ,55, ,88, ,37.2, ,1.5, ,36.9, ,48.7, 
103,12/18/2021,352,0.03, ,0.01, ,173, ,7.5, ,51.4, ,30.8, ,38.3, ,100, ,74, ,95, ,37.0, ,1.8, ,42.6, ,47.9, 
103,12/19/2021,353,0.01, ,0, ,63, ,8.2, ,47.9, ,35.8, ,41.7, ,100, ,77, ,91, ,39.3, ,1.9, ,45.1, ,48.1, 
103,12/20/2021,354,0.02, ,0, ,77, ,9.0, ,52.1, ,40.6, ,46.2, ,97, ,69, ,84, ,41.8, ,2.4, ,58.3, ,49.7, 
103,12/21/2021,355,0.01, ,0.33, ,68, ,9.1, ,48.3, ,40.6, ,44.2, ,98, ,80, ,92, ,42.2, ,2.0, ,48.7, ,49.9, 
103,12/22/2021,356,0.01, ,0.30, ,62, ,10.5, ,48.8, ,44.0, ,46.5, ,99, ,95, ,98, ,45.9, ,1.7, ,39.8, ,50.8, 
103,12/23/2021,357,0.02, ,1.08, ,94, ,12.9, ,57.7, ,48.4, ,52.1, ,99, ,88, ,97, ,51.3, ,2.4, ,58.1, ,52.9, 
103,12/24/2021,358,0.04, ,0.03, ,169, ,10.1, ,54.4, ,42.1, ,49.1, ,99, ,64, ,85, ,44.8, ,3.0, ,73.0, ,52.8, 
103,12/25/2021,359,0.02, ,0.56, ,114, ,9.7, ,52.7, ,38.9, ,47.2, ,96, ,70, ,88, ,43.8, ,3.7, ,88.3, ,52.1, 
103,12/26/2021,360,0.01, ,0.19, ,84, ,8.3, ,46.2, ,32.5, ,41.4, ,99, ,84, ,94, ,39.8, ,2.1, ,51.6, ,49.1, 
103,12/27/2021,361,0.03, ,0.37, ,157, ,7.9, ,51.8, ,35.2, ,43.4, ,98, ,66, ,83, ,38.6, ,3.1, ,73.3, ,49.7, 
103,12/28/2021,362,0.01, ,0.17,R,126, ,8.3, ,43.2,Y,39.9, ,41.5, ,99, ,84, ,94, ,39.8, ,2.6, ,61.8, ,48.9, 
103,12/29/2021,363,0.02, ,0.08, ,120, ,8.6, ,49.5, ,41.4, ,44.4, ,99, ,76, ,86, ,40.6, ,3.4, ,82.2, ,49.6, 
103,12/30/2021,364,0.03, ,0, ,143, ,7.7, ,54.3, ,33.1, ,43.1, ,98, ,63, ,82, ,37.9, ,2.5, ,59.1, ,49.7, 
103,12/31/2021,365,0.06, ,0, ,244, ,6.5, ,55.1, ,28.1, ,40.8, ,99, ,46, ,75, ,33.6, ,3.7, ,88.7, ,47.2, 
