142,8/1/2022,213,--,N,0, ,492, ,17.6,Y,100.5, ,78.1,Y,87.8, ,58, ,25, ,39,Y,59.8,Y,5.9, ,140.7, ,88.5,Y
142,8/2/2022,214,--,N,0, ,619, ,16.9, ,101.2, ,70.3, ,87.1, ,65, ,25, ,38, ,58.7, ,5.0, ,119.4, ,88.1, 
142,8/3/2022,215,--,N,0, ,597, ,17.7,Y,103.5, ,71.5, ,89.0, ,65, ,24, ,38,Y,60.1,Y,4.7, ,113.3, ,88.8,Y
142,8/4/2022,216,--,N,0, ,516, ,18.5,Y,103.9, ,75.0,Y,90.0, ,57, ,23, ,38,Y,61.2,Y,4.3, ,102.5, ,89.4,Y
142,8/5/2022,217,--,N,0, ,248, ,21.1,R,90.5, ,73.5,Y,82.7, ,81, ,45, ,--,R,--,I,4.0, ,95.4, ,88.9,Y
142,8/6/2022,218,--,N,0, ,631, ,19.1,Y,97.6, ,68.3, ,82.7, ,83, ,32, ,50,Y,62.2,Y,5.8, ,138.4, ,87.4, 
142,8/7/2022,219,--,N,0, ,627, ,16.1, ,98.9, ,66.1, ,83.5, ,69, ,24, ,41, ,57.4, ,5.2, ,123.6, ,86.9, 
142,8/8/2022,220,--,N,0, ,611, ,14.3, ,99.2, ,69.4, ,83.6, ,57, ,22, ,36, ,54.1, ,5.2, ,123.6, ,87.0, 
142,8/9/2022,221,--,N,0, ,561, ,14.4, ,97.8, ,68.3, ,83.8, ,58, ,22, ,36, ,54.3, ,4.4, ,106.3, ,87.3,Y
142,8/10/2022,222,--,N,0, ,623, ,13.9, ,95.7, ,65.8, ,81.4, ,59, ,23, ,38, ,53.3, ,4.4, ,105.2, ,87.2,Y
142,8/11/2022,223,--,N,0, ,637, ,13.3, ,99.7, ,64.4, ,83.2, ,62, ,19, ,34, ,52.2, ,5.1, ,122.4, ,86.8, 
142,8/12/2022,224,--,N,0, ,636, ,12.3, ,100.7, ,63.3, ,82.9, ,60, ,16, ,32, ,50.0, ,5.2, ,125.6, ,86.3, 
142,8/13/2022,225,--,N,0, ,635, ,10.6, ,101.4, ,61.1, ,82.9, ,63, ,10, ,27, ,46.0, ,4.6, ,110.5, ,86.2, 
142,8/14/2022,226,--,N,0, ,646, ,9.5, ,102.0, ,61.9, ,83.4, ,49, ,11, ,24, ,43.2, ,4.8, ,115.0, ,86.3, 
142,8/15/2022,227,--,N,0, ,641, ,9.1, ,104.4, ,62.4, ,84.3, ,48, ,10, ,23, ,42.2, ,4.4, ,104.5, ,86.4, 
142,8/16/2022,228,--,N,0, ,628, ,10.0, ,106.3,Y,64.2, ,87.5, ,43, ,11, ,23, ,44.6, ,3.9, ,92.4, ,86.7,Y
142,8/17/2022,229,--,N,0, ,474, ,11.8, ,104.5, ,76.1,Y,90.8,Y,43, ,13, ,24,Y,49.0,Y,5.9,Y,140.4,Y,87.4,Y
142,8/18/2022,230,--,N,0, ,612, ,13.5, ,102.6, ,71.2, ,87.6, ,53, ,18, ,30, ,52.6, ,4.3, ,103.0, ,87.5,Y
142,8/19/2022,231,--,N,0, ,603, ,12.4, ,106.0,Y,68.9, ,88.0, ,62, ,10, ,27, ,50.2, ,4.9, ,116.6, ,87.9,Y
142,8/20/2022,232,--,N,0, ,621, ,11.0, ,106.8,Y,65.9, ,88.7,Y,54, ,12, ,24,Y,47.1,Y,4.3, ,103.5, ,88.0,Y
142,8/21/2022,233,--,N,0, ,611, ,12.1, ,104.7, ,70.3, ,88.5, ,48, ,15, ,26, ,49.7, ,5.0, ,120.4, ,88.2,Y
142,8/22/2022,234,--,N,0, ,601, ,14.0, ,101.7, ,65.5, ,84.4, ,69, ,16, ,35, ,53.6, ,4.9, ,117.5, ,87.8,Y
142,8/23/2022,235,--,N,0, ,595, ,13.5, ,102.9, ,66.4, ,84.7, ,61, ,16, ,33, ,52.5, ,3.7, ,90.0, ,87.6,Y
142,8/24/2022,236,--,N,0, ,590, ,14.3, ,104.7, ,66.5, ,87.5, ,57, ,19, ,32, ,54.2, ,3.6, ,86.2, ,87.9,Y
142,8/25/2022,237,--,N,0, ,575, ,13.0, ,102.9, ,71.7,Y,88.1, ,63, ,16, ,29, ,51.6, ,4.2, ,100.3, ,88.3,Y
142,8/26/2022,238,--,N,0, ,585, ,13.5, ,101.5, ,64.9, ,85.0, ,65, ,18, ,33, ,52.5, ,3.9, ,93.4, ,87.9,Y
142,8/27/2022,239,--,N,0, ,583, ,13.3, ,99.8, ,63.8, ,84.2, ,65, ,19, ,33, ,52.2, ,4.1, ,99.5, ,87.7,Y
142,8/28/2022,240,--,N,0, ,579, ,12.9, ,97.3, ,63.9, ,82.4, ,74, ,19, ,34, ,51.3, ,4.5, ,107.6, ,87.4,Y
142,8/29/2022,241,--,N,0, ,566, ,13.9, ,99.2, ,65.6, ,83.8, ,66, ,22, ,35, ,53.4, ,3.9, ,93.0, ,87.2,Y
142,8/30/2022,242,--,N,0, ,572, ,13.9, ,104.4, ,66.4, ,85.2, ,67, ,18, ,34, ,53.4, ,3.6, ,87.1, ,87.4,Y
142,8/31/2022,243,--,N,0, ,567, ,14.8, ,103.9, ,66.4, ,85.4, ,64, ,19, ,36, ,55.1, ,4.6, ,109.2, ,87.4,Y
