68,8/1/2022,213,0.25, ,0, ,533, ,30.5, ,107.9, ,85.0, ,96.2, ,85, ,31, ,52, ,75.8, ,4.0, ,96.2, ,92.7, 
68,8/2/2022,214,0.31, ,0, ,627, ,22.8, ,111.3, ,87.2, ,100.0, ,53, ,25, ,35, ,67.3, ,4.3, ,103.9, ,93.0, 
68,8/3/2022,215,0.25, ,0, ,485, ,24.8, ,113.9, ,87.4, ,100.4, ,66, ,25, ,37, ,69.7, ,4.4, ,104.5, ,92.9, 
68,8/4/2022,216,0.21, ,0, ,411, ,30.8, ,113.0, ,82.5, ,94.6, ,72, ,35, ,55, ,76.1, ,5.4, ,130.2, ,91.6, 
68,8/5/2022,217,0.28, ,0, ,618, ,27.6, ,110.0, ,80.2, ,96.9, ,78, ,30, ,46, ,72.9, ,3.1, ,74.1, ,91.3, 
68,8/6/2022,218,0.31, ,0, ,621, ,19.9, ,115.8, ,86.4, ,100.5,Y,57, ,16, ,30,Y,63.4,Y,3.3, ,79.7, ,92.5, 
68,8/7/2022,219,0.26, ,0, ,484, ,29.2, ,112.9, ,91.1,Y,99.8,H,61,H,29,H,45, ,74.6, ,6.0, ,144.6, ,92.6, 
68,8/8/2022,220,0.24, ,0.11, ,526, ,34.8, ,110.9, ,83.4, ,95.2, ,91, ,36, ,62, ,79.9, ,4.8, ,114.6, ,92.4, 
68,8/9/2022,221,0.25, ,0.01, ,557, ,37.3,Y,116.3,Y,86.3, ,97.6, ,93, ,28, ,61,Y,81.9,Y,4.1, ,99.5, ,91.2, 
68,8/10/2022,222,0.29, ,0, ,629, ,30.1, ,112.5, ,81.2, ,99.5, ,83, ,23, ,47, ,75.5, ,4.0, ,96.5, ,90.4, 
68,8/11/2022,223,0.31, ,0, ,588, ,27.5, ,--,S,88.9,Y,102.0,Y,73, ,22, ,40,Y,72.8,Y,4.3, ,102.4, ,91.5, 
68,8/12/2022,224,0.31,R,0, ,604, ,26.6, ,113.0, ,88.5,Y,101.6,Y,63, ,26, ,39,Y,71.8,Y,5.3, ,127.0, ,91.8, 
68,8/13/2022,225,0.26, ,0, ,519, ,32.2, ,113.0, ,88.8,Y,99.2, ,73, ,33, ,50, ,77.5, ,5.1, ,123.5, ,92.4, 
68,8/14/2022,226,0.27, ,0, ,555, ,34.8, ,116.3,Y,87.5,Y,101.8,Y,87, ,30, ,50,Y,79.9,Y,4.8, ,116.3, ,92.7, 
68,8/15/2022,227,0.27, ,0, ,570, ,32.0, ,112.4, ,85.4, ,101.1,Y,78,H,28,H,47,Y,77.3,Y,3.5, ,83.2, ,93.1, 
68,8/16/2022,228,0.29,R,0, ,579, ,27.4, ,114.6, ,90.5,Y,102.8,Y,68,H,24,H,38,Y,72.7,Y,3.7, ,88.6, ,93.5, 
68,8/17/2022,229,0.29, ,0, ,596, ,29.0, ,112.4, ,87.6,Y,102.0,Y,78, ,25, ,42,Y,74.4,Y,3.8, ,91.8, ,93.8, 
68,8/18/2022,230,0.29, ,0, ,596, ,32.3, ,114.4, ,86.6, ,103.1,Y,85,H,24,H,45,Y,77.6,Y,4.2, ,99.8, ,94.0, 
68,8/19/2022,231,0.28, ,0, ,577, ,32.7, ,112.1, ,89.2,Y,100.5,Y,75,H,32,H,49,Y,78.0,Y,5.1, ,123.4, ,94.2, 
68,8/20/2022,232,0.29, ,0, ,590, ,36.1,Y,110.9, ,90.0,Y,99.6,H,77,H,33,H,56,Y,81.0,Y,7.2, ,171.8, ,94.5, 
68,8/21/2022,233,0.27, ,0, ,580, ,32.6, ,109.4, ,87.3,Y,97.3, ,84, ,34, ,54, ,77.9, ,5.3, ,127.3, ,94.6, 
68,8/22/2022,234,0.27, ,0, ,546, ,32.2, ,114.9, ,87.5,Y,99.5, ,75, ,31, ,50, ,77.5, ,6.3, ,151.2, ,94.4, 
68,8/23/2022,235,0.28, ,0, ,582, ,30.5, ,--,S,81.8, ,99.3, ,83, ,25, ,48, ,75.8, ,4.3, ,102.8, ,94.2, 
68,8/24/2022,236,0.20,H,0.09, ,444, ,36.1,Y,118.7,Y,84.0, ,96.7,H,81,H,35,H,61,Y,81.0,Y,4.4, ,104.9, ,93.9, 
68,8/25/2022,237,0.21, ,0, ,480, ,32.0, ,112.7, ,83.8, ,98.5, ,87, ,34, ,51, ,77.3, ,3.0, ,72.5, ,91.6, 
68,8/26/2022,238,0.28,H,0, ,586, ,36.9,Y,--,S,91.7,Y,105.7,R,60,H,23,H,--,R,--,I,3.8, ,91.9, ,91.7, 
68,8/27/2022,239,0.32,R,0, ,594, ,21.6, ,117.9,Y,84.6, ,102.9,Y,47, ,19, ,30,Y,65.7,Y,5.0, ,119.5, ,92.1, 
68,8/28/2022,240,0.27, ,0, ,544, ,26.6, ,119.0,Y,80.4, ,98.9, ,66, ,30, ,42, ,71.7, ,4.3, ,103.6, ,92.3, 
68,8/29/2022,241,0.25, ,0, ,582, ,30.7, ,121.2,Y,79.8, ,97.2, ,87, ,28, ,51, ,76.0, ,3.1, ,73.9, ,92.5, 
68,8/30/2022,242,0.28,R,0, ,592, ,24.5, ,116.4,Y,87.5,Y,102.4,Y,65, ,14, ,35,Y,69.3,Y,3.5, ,84.2, ,93.2, 
68,8/31/2022,243,0.30,R,0, ,576, ,21.6, ,114.6, ,84.8, ,103.6,Y,52, ,19, ,30,Y,65.8,Y,4.3, ,103.1, ,93.5, 
