217,8/1/2022,213,0.21, ,0.06, ,569, ,18.5, ,88.8, ,62.6, ,72.6, ,96, ,40, ,68, ,61.3, ,3.1, ,75.2, ,75.8, 
217,8/2/2022,214,0.23, ,0.07, ,640, ,17.9, ,85.3, ,60.8, ,71.0, ,96, ,43, ,69, ,60.4, ,3.2, ,77.0, ,76.2, 
217,8/3/2022,215,0.23, ,0.04, ,631, ,18.7, ,86.2, ,61.2, ,71.5, ,95, ,50, ,71, ,61.6, ,3.0, ,72.5, ,76.4, 
217,8/4/2022,216,0.19, ,0.06, ,521, ,18.5, ,85.5, ,61.7, ,71.8, ,96, ,45, ,70, ,61.3, ,3.1, ,75.4, ,76.7, 
217,8/5/2022,217,0.21, ,0.07, ,578, ,17.7, ,87.3, ,61.2, ,70.9, ,93, ,39, ,68, ,60.0, ,3.3, ,78.7, ,76.8, 
217,8/6/2022,218,0.23, ,0.06, ,657, ,17.5, ,88.3, ,58.9, ,71.5, ,100, ,45, ,66, ,59.7, ,3.3, ,78.9, ,76.6, 
217,8/7/2022,219,0.25, ,0.06, ,662, ,16.0, ,93.5, ,56.5, ,74.8, ,93, ,30, ,54, ,57.2, ,3.2, ,76.3, ,76.7, 
217,8/8/2022,220,0.24, ,0.07, ,637, ,16.9, ,88.0, ,61.7, ,74.2, ,91, ,39, ,58, ,58.7, ,3.2, ,76.8, ,76.9, 
217,8/9/2022,221,0.22, ,0.07, ,577, ,16.5, ,94.3, ,64.4, ,75.7, ,75, ,31, ,54, ,58.1, ,3.2, ,77.5, ,77.2, 
217,8/10/2022,222,0.25, ,0.07, ,640, ,15.6, ,90.7, ,61.6, ,75.2, ,88, ,28, ,52, ,56.5, ,3.5, ,82.9, ,77.2, 
217,8/11/2022,223,0.25, ,0, ,656, ,14.3, ,91.0, ,60.9, ,74.5, ,73, ,29, ,49, ,54.1, ,3.5, ,84.0, ,77.3, 
217,8/12/2022,224,0.24, ,0.09, ,650, ,15.0, ,90.1, ,57.8, ,73.4, ,91, ,32, ,53, ,55.4, ,3.2, ,76.8, ,77.3, 
217,8/13/2022,225,0.25, ,0.04, ,640, ,15.1, ,91.4, ,60.9, ,75.4, ,85, ,26, ,50, ,55.6, ,3.3, ,79.6, ,77.4, 
217,8/14/2022,226,0.24, ,0.05, ,642, ,14.5, ,89.8, ,60.4, ,73.7, ,83, ,33, ,51, ,54.4, ,3.3, ,78.4, ,77.5, 
217,8/15/2022,227,0.24, ,0.04, ,638, ,15.1, ,89.9, ,58.8, ,72.9, ,88, ,35, ,55, ,55.6, ,3.2, ,77.0, ,77.5, 
217,8/16/2022,228,0.23, ,0.06, ,623, ,15.4, ,90.4, ,58.8, ,73.2, ,86, ,31, ,55, ,56.2, ,3.0, ,71.5, ,77.5, 
217,8/17/2022,229,0.23, ,0.08, ,621, ,15.7, ,89.6, ,59.7, ,72.5, ,89, ,34, ,58, ,56.8, ,2.9, ,69.8, ,77.5, 
217,8/18/2022,230,0.22, ,0.06, ,624, ,15.8, ,83.2, ,56.6, ,68.1, ,95, ,45, ,67, ,56.9, ,2.7,Y,65.0,Y,77.4, 
217,8/19/2022,231,0.22, ,0.06, ,619, ,15.7, ,86.1, ,56.2, ,69.6, ,94, ,40, ,63, ,56.6, ,2.8, ,67.6, ,76.9, 
217,8/20/2022,232,0.21, ,0.06, ,609, ,18.1, ,84.3, ,58.5, ,69.8, ,95, ,53, ,73, ,60.7, ,3.1, ,75.1, ,76.8, 
217,8/21/2022,233,0.20, ,0.06, ,583, ,19.0, ,83.6, ,59.9, ,69.1, ,100, ,55, ,78, ,62.0, ,3.2, ,76.8, ,77.0, 
217,8/22/2022,234,0.20, ,0.06, ,606, ,18.0, ,82.9, ,58.1, ,67.9, ,96, ,56, ,77, ,60.6, ,2.9, ,70.0, ,77.0, 
217,8/23/2022,235,0.21, ,0.06, ,619, ,17.7, ,87.2, ,58.4, ,70.2, ,94, ,44, ,70, ,60.1, ,2.9, ,69.0, ,77.0, 
217,8/24/2022,236,0.21, ,0.00, ,601, ,18.8, ,87.5, ,59.1, ,70.8, ,93, ,50, ,73, ,61.8, ,2.9, ,70.3, ,77.1, 
217,8/25/2022,237,0.21, ,0.04, ,600, ,19.0, ,88.1, ,61.2, ,71.7, ,97, ,49, ,72, ,62.0, ,3.0, ,70.8, ,77.4, 
217,8/26/2022,238,0.21, ,0.04, ,601, ,17.9, ,88.1, ,58.0, ,69.4, ,100, ,44, ,73, ,60.3, ,2.8, ,68.3, ,77.8, 
217,8/27/2022,239,0.21, ,0.04, ,604, ,18.0, ,83.0, ,57.8, ,68.4, ,95, ,53, ,76, ,60.4, ,3.2, ,76.8, ,77.8, 
217,8/28/2022,240,0.20, ,0.04, ,599, ,17.9, ,82.1, ,58.7, ,68.2, ,96, ,54, ,76, ,60.4, ,3.3, ,79.1, ,77.7, 
217,8/29/2022,241,0.20, ,0.06, ,603, ,16.9, ,82.4, ,56.7, ,67.0, ,98, ,51, ,75, ,58.7, ,3.1, ,74.1, ,77.6, 
217,8/30/2022,242,0.22, ,0.05, ,605, ,16.3, ,91.3, ,57.2, ,72.0, ,94, ,34, ,61, ,57.7, ,3.1, ,73.2, ,77.3, 
217,8/31/2022,243,0.24, ,0.06, ,603, ,14.9, ,100.3,Y,64.5, ,80.0, ,68, ,23, ,43, ,55.3, ,3.3, ,78.8, ,77.5, 
