225,8/1/2022,213,0.05, ,0.00, ,151, ,19.6,R,80.2,Y,64.2,Y,71.9, ,86, ,55, ,--,R,--,I,2.8, ,67.4, ,71.4, 
225,8/2/2022,214,0.24, ,0.05, ,594, ,18.8,Y,93.4, ,59.7, ,74.0, ,97, ,33, ,65,Y,61.7,Y,3.9, ,93.7, ,72.1, 
225,8/3/2022,215,0.24, ,0, ,866,R,13.4, ,95.6, ,56.9, ,80.7,Y,100, ,19, ,37,Y,52.3,Y,4.5, ,109.1, ,73.5, 
225,8/4/2022,216,0.26, ,0, ,635, ,10.3, ,97.0, ,48.4, ,73.8, ,78, ,16, ,36, ,45.2, ,3.6, ,85.7, ,72.1, 
225,8/5/2022,217,0.23, ,0, ,526, ,13.2, ,94.7, ,54.4, ,74.1, ,78, ,26, ,46, ,52.0, ,4.2, ,100.3, ,71.8, 
225,8/6/2022,218,0.25, ,0, ,636, ,12.5, ,91.9, ,52.9, ,72.3, ,77, ,25, ,46, ,50.4, ,3.6, ,86.9, ,71.7, 
225,8/7/2022,219,0.27, ,0, ,656, ,9.8, ,95.3, ,46.3, ,71.0, ,85, ,13, ,38, ,44.1, ,4.3, ,102.1, ,71.0, 
225,8/8/2022,220,0.29, ,0, ,667, ,8.7, ,94.0, ,51.2, ,72.9, ,79, ,12, ,32, ,41.0, ,5.0,Y,120.8,Y,70.6, 
225,8/9/2022,221,0.31, ,0, ,661, ,8.2, ,90.5, ,40.6, ,70.3, ,77, ,15, ,32, ,39.4, ,7.0,R,169.1,R,69.7, 
225,8/10/2022,222,0.26, ,0, ,643, ,9.6, ,87.8, ,52.6, ,70.8, ,68, ,18, ,37, ,43.6, ,6.1,R,147.0,R,70.0, 
225,8/11/2022,223,0.25, ,0, ,628, ,9.6, ,89.9, ,42.0, ,67.2, ,89, ,20, ,42, ,43.6, ,4.2, ,100.7, ,69.4, 
225,8/12/2022,224,0.25, ,0, ,615, ,8.9, ,89.9, ,43.6, ,66.9, ,86, ,18, ,40, ,41.5, ,4.2, ,100.5, ,69.3, 
225,8/13/2022,225,0.22,R,0.02, ,632, ,9.4, ,88.3, ,39.7, ,63.5, ,97, ,18, ,47, ,43.0, ,3.4, ,82.0, ,69.5, 
225,8/14/2022,226,0.24, ,0, ,636, ,9.1, ,93.4, ,41.2, ,68.6, ,81, ,14, ,38, ,42.2, ,3.4, ,81.0, ,69.3, 
225,8/15/2022,227,0.25, ,0, ,628, ,10.1, ,95.3, ,44.2, ,71.2, ,79, ,17, ,39, ,44.9, ,3.7, ,89.9, ,69.2, 
225,8/16/2022,228,0.24, ,0, ,620, ,11.1, ,99.0, ,46.8, ,73.1, ,80, ,19, ,40, ,47.3, ,3.0, ,72.5, ,69.5, 
225,8/17/2022,229,0.20, ,0.00, ,439, ,11.5, ,101.2, ,50.1, ,74.1, ,77, ,15, ,40, ,48.3, ,3.5, ,84.2, ,69.7, 
225,8/18/2022,230,0.17, ,0, ,374, ,13.9, ,92.3, ,59.6,Y,74.9, ,78, ,24, ,47, ,53.4, ,3.9, ,93.6, ,69.8, 
225,8/19/2022,231,0.25, ,0, ,603, ,11.7, ,95.5, ,50.1, ,73.0, ,85, ,17, ,42, ,48.8, ,4.1, ,99.3, ,69.7, 
225,8/20/2022,232,0.25, ,0, ,604, ,10.8, ,97.2, ,48.5, ,72.4, ,86, ,14, ,40, ,46.7, ,3.7, ,89.0, ,69.7, 
225,8/21/2022,233,0.25, ,0, ,570, ,10.2, ,96.8, ,47.9, ,72.8, ,76, ,19, ,37, ,45.0, ,4.2, ,100.0, ,69.5, 
225,8/22/2022,234,0.24, ,0, ,609, ,10.2, ,91.0, ,42.4, ,69.3, ,83, ,19, ,42, ,45.1, ,4.6, ,109.6, ,69.3, 
225,8/23/2022,235,0.23, ,0, ,594, ,12.2, ,94.9, ,48.2, ,71.3, ,93, ,17, ,46, ,49.8, ,3.3, ,78.7, ,69.5, 
225,8/24/2022,236,0.25, ,0, ,582, ,12.6, ,97.3, ,49.8, ,74.1, ,88, ,19, ,44, ,50.6, ,4.0, ,96.8, ,70.0, 
225,8/25/2022,237,0.24, ,0, ,581, ,12.2, ,98.2, ,51.5, ,75.6, ,84, ,15, ,40, ,49.8, ,3.8, ,91.4, ,70.5, 
225,8/26/2022,238,0.25, ,0, ,564, ,12.2, ,96.3, ,51.1, ,75.0, ,83, ,21, ,41, ,49.8, ,4.6, ,110.2, ,70.8, 
225,8/27/2022,239,0.21, ,0, ,529, ,11.4, ,90.6, ,48.7, ,69.5, ,80, ,21, ,46, ,48.0, ,3.8, ,91.3, ,70.5, 
225,8/28/2022,240,0.22, ,0, ,552, ,11.0, ,96.1, ,45.9, ,70.6, ,89, ,17, ,43, ,47.1, ,3.2, ,76.7, ,70.1, 
225,8/29/2022,241,0.23, ,0, ,557, ,9.9, ,99.8, ,46.2, ,73.0, ,78, ,12, ,36, ,44.2, ,3.7, ,89.9, ,70.2, 
225,8/30/2022,242,0.25, ,0, ,576, ,9.7, ,98.5, ,47.7, ,73.4, ,81, ,12, ,35, ,43.8, ,4.6, ,110.6, ,70.4, 
225,8/31/2022,243,0.23, ,0, ,580, ,8.1, ,97.7, ,42.9, ,70.2, ,84, ,9, ,32, ,39.2, ,3.7, ,87.8, ,70.0, 
