235,8/1/2022,213,0.07, ,0, ,212, ,17.4, ,81.9, ,62.3, ,70.2, ,85, ,55, ,69, ,59.6, ,4.7, ,113.4, ,77.4, 
235,8/2/2022,214,0.27, ,0, ,643, ,17.7, ,100.9, ,62.4, ,81.0, ,89, ,25, ,49, ,60.0, ,4.4, ,106.0, ,78.7, 
235,8/3/2022,215,0.28, ,0, ,646, ,16.0, ,101.9, ,65.7,Y,82.3,Y,65, ,25, ,42,Y,57.1,Y,5.0, ,120.3, ,80.8, 
235,8/4/2022,216,0.30, ,0, ,645, ,16.0, ,100.2, ,68.3,R,81.3, ,61, ,25, ,44, ,57.2, ,7.1, ,171.1, ,81.7, 
235,8/5/2022,217,0.23, ,0, ,493, ,15.7, ,88.9, ,62.4, ,74.0, ,77, ,36, ,55, ,56.6, ,8.6,Y,206.9,Y,80.5, 
235,8/6/2022,218,0.26, ,0, ,669, ,15.3, ,90.9, ,60.2, ,73.7, ,83, ,33, ,54, ,56.0, ,6.3, ,152.1, ,80.1, 
235,8/7/2022,219,0.26, ,0, ,678, ,14.3, ,93.2, ,57.5, ,73.5, ,83, ,27, ,51, ,54.1, ,6.5, ,155.8, ,80.0, 
235,8/8/2022,220,0.26, ,0, ,660, ,14.1, ,94.0, ,57.1, ,74.0, ,87, ,21, ,49, ,53.8, ,6.5, ,156.7, ,79.8, 
235,8/9/2022,221,0.28, ,0, ,663, ,13.8, ,91.8, ,61.3, ,74.0, ,76, ,21, ,48, ,53.2, ,8.5,Y,203.5,Y,80.0, 
235,8/10/2022,222,0.25, ,0, ,669, ,13.8, ,91.7, ,57.7, ,73.0, ,87, ,22, ,50, ,53.2, ,6.1, ,147.5, ,79.6, 
235,8/11/2022,223,0.25, ,0, ,663, ,14.7, ,93.8, ,54.7, ,73.9, ,90, ,24, ,52, ,55.0, ,5.2, ,124.6, ,79.8, 
235,8/12/2022,224,0.25, ,0, ,670,R,13.9, ,95.9, ,57.9, ,74.5, ,82, ,22, ,48, ,53.4, ,6.0, ,143.6, ,79.8, 
235,8/13/2022,225,0.25, ,0, ,675,R,12.9,Y,97.6, ,49.7, ,75.0, ,92, ,17, ,43,Y,51.2,Y,4.0, ,95.5, ,79.7, 
235,8/14/2022,226,0.25, ,0, ,674,R,12.5,Y,103.0, ,49.3,Y,76.7, ,89, ,12, ,40,Y,50.5,Y,3.5, ,83.5, ,79.8, 
235,8/15/2022,227,0.26, ,0, ,665,R,13.0,Y,102.5, ,54.5, ,79.7, ,88, ,14, ,37,Y,51.4,Y,3.3, ,79.9, ,80.2, 
235,8/16/2022,228,0.25, ,0, ,638, ,13.5, ,105.2,Y,56.2, ,81.6, ,84, ,11, ,37, ,52.5, ,2.8, ,67.6, ,80.7, 
235,8/17/2022,229,0.12, ,0, ,285, ,15.6, ,91.2, ,60.7, ,78.0, ,69, ,36, ,48, ,56.5, ,4.0, ,96.7, ,79.9, 
235,8/18/2022,230,0.27, ,0, ,624, ,15.3, ,104.1,Y,60.2, ,80.4, ,78, ,24, ,43, ,56.0, ,4.8, ,115.1, ,80.0, 
235,8/19/2022,231,0.25, ,0, ,643, ,15.1, ,99.8, ,54.9, ,77.9, ,86, ,23, ,46, ,55.5, ,4.4, ,105.9, ,80.5,Y
235,8/20/2022,232,0.25, ,0, ,642, ,14.5, ,103.7, ,53.9, ,78.9, ,90, ,19, ,43, ,54.6, ,3.6, ,85.8, ,80.7,Y
235,8/21/2022,233,0.27, ,0, ,641, ,14.7, ,93.9, ,62.8, ,76.0, ,74, ,26, ,48, ,54.8, ,7.6,Y,182.6,Y,80.7,Y
235,8/22/2022,234,0.23, ,0, ,634, ,15.7, ,97.1, ,52.7, ,75.7, ,93, ,23, ,52, ,56.7, ,4.4, ,105.8, ,80.2,Y
235,8/23/2022,235,0.24, ,0, ,623, ,16.6, ,103.4, ,58.3, ,80.4, ,90, ,21, ,47, ,58.3, ,3.7, ,88.7, ,81.2,Y
235,8/24/2022,236,0.26, ,0, ,631, ,15.2, ,98.4, ,61.0, ,78.3, ,77, ,22, ,46, ,55.8, ,6.0, ,144.0, ,81.5,Y
235,8/25/2022,237,0.25, ,0, ,633,R,15.3, ,92.3, ,57.9, ,73.6, ,86, ,27, ,54, ,56.0, ,6.9, ,166.1, ,80.7,Y
235,8/26/2022,238,0.23, ,0, ,616, ,14.5, ,96.3, ,54.8, ,73.6, ,93, ,20, ,51, ,54.5, ,5.1, ,121.3, ,80.2,Y
235,8/27/2022,239,0.23, ,0, ,616, ,14.8, ,92.3, ,56.6, ,72.3, ,87, ,28, ,55, ,55.1, ,6.1, ,147.3, ,79.8,Y
235,8/28/2022,240,0.22, ,0, ,605, ,14.0, ,94.0, ,55.5, ,71.4, ,88, ,25, ,53, ,53.5, ,5.7, ,135.9, ,79.5,Y
235,8/29/2022,241,0.21, ,0, ,554, ,13.8, ,95.1, ,57.5, ,73.7, ,83, ,19, ,49, ,53.2, ,5.0, ,119.4, ,79.3,Y
235,8/30/2022,242,0.24, ,0, ,583, ,14.1, ,96.8, ,55.6, ,75.7, ,84, ,22, ,46, ,53.7, ,4.9, ,116.4, ,79.7,Y
235,8/31/2022,243,0.22, ,0, ,593, ,13.2, ,99.4, ,54.1, ,75.9, ,86, ,17, ,43, ,52.0, ,3.8, ,90.6, ,79.7,Y
