160,8/1/2022,213,0.24,R,0, ,666, ,15.9, ,80.0, ,59.2,Y,69.1,Y,91,H,48,H,65,Y,57.0,Y,4.4, ,104.9, ,76.4, 
160,8/2/2022,214,0.23, ,0, ,679, ,16.2, ,80.2, ,56.6, ,65.2, ,97, ,51, ,76, ,57.5, ,4.9, ,116.6, ,77.3, 
160,8/3/2022,215,0.21, ,0, ,662, ,15.7, ,77.2, ,56.4, ,63.0, ,99, ,54, ,80, ,56.7, ,4.3, ,102.7, ,77.5, 
160,8/4/2022,216,0.18,R,0, ,576, ,15.8, ,84.3,Y,57.8, ,64.0, ,95, ,40, ,78, ,56.9, ,4.0, ,96.5, ,77.6, 
160,8/5/2022,217,0.20, ,0, ,615, ,15.9, ,73.6, ,56.0, ,62.7, ,98, ,60, ,82, ,57.0, ,4.8, ,115.5, ,77.4, 
160,8/6/2022,218,0.22, ,0, ,663, ,15.9, ,73.4, ,56.1, ,63.8, ,95, ,59, ,79, ,57.0, ,5.7, ,136.0, ,77.2, 
160,8/7/2022,219,0.23, ,0, ,699,R,15.1, ,74.3, ,53.8, ,62.8, ,95, ,57, ,77, ,55.5, ,5.4, ,128.7, ,77.1, 
160,8/8/2022,220,0.22, ,0, ,681, ,14.5, ,73.5, ,52.6, ,62.3, ,94, ,57, ,75, ,54.4, ,4.4, ,106.1, ,76.5, 
160,8/9/2022,221,0.22, ,0, ,679, ,15.3, ,76.5, ,53.2, ,62.5, ,98, ,54, ,79, ,56.0, ,5.1, ,122.6, ,76.4, 
160,8/10/2022,222,0.23, ,0, ,693,R,15.3, ,78.7, ,52.7, ,63.3, ,99, ,47, ,77, ,56.0, ,4.4, ,106.8, ,76.4, 
160,8/11/2022,223,0.22, ,0, ,670, ,15.0, ,78.5, ,53.9, ,62.3, ,99, ,50, ,78, ,55.4, ,4.4, ,105.2, ,76.8, 
160,8/12/2022,224,0.22, ,0, ,690,R,13.9, ,75.7, ,51.1, ,61.4, ,95, ,50, ,75, ,53.3, ,5.1, ,121.9, ,76.5, 
160,8/13/2022,225,0.23, ,0, ,688,R,13.6, ,76.2, ,52.0, ,62.0, ,94, ,48, ,72, ,52.8, ,4.7, ,112.5, ,76.0, 
160,8/14/2022,226,0.20, ,0, ,653, ,13.7, ,73.9, ,50.0, ,59.6, ,99, ,52, ,79, ,53.0, ,4.0, ,96.7, ,75.7, 
160,8/15/2022,227,0.20, ,0, ,655, ,13.9, ,71.6, ,53.0, ,58.9, ,99, ,55, ,82, ,53.3, ,4.4, ,104.6, ,75.8, 
160,8/16/2022,228,0.22, ,0, ,662, ,13.5, ,78.3, ,53.0, ,62.4, ,98, ,46, ,70, ,52.5, ,3.8, ,90.6, ,76.1, 
160,8/17/2022,229,0.19, ,0, ,583, ,13.4, ,76.7, ,50.5, ,61.0, ,98, ,49, ,73, ,52.4, ,3.8, ,90.8, ,76.2, 
160,8/18/2022,230,0.20, ,0, ,654, ,14.2, ,72.5, ,52.1, ,59.4, ,99, ,55, ,82, ,53.9, ,4.1, ,99.4, ,76.1, 
160,8/19/2022,231,0.21, ,0, ,680,R,14.2, ,76.6, ,52.1, ,60.7, ,98, ,51, ,79, ,54.0, ,4.6, ,110.0, ,76.2, 
160,8/20/2022,232,0.22, ,0, ,666,R,14.5, ,81.1, ,52.2, ,62.7, ,97, ,42, ,75, ,54.5, ,6.0,Y,142.9,Y,76.1, 
160,8/21/2022,233,0.16, ,0, ,503, ,16.0, ,73.2, ,56.1, ,62.7, ,96, ,65, ,82, ,57.2, ,5.2, ,124.6, ,76.2, 
160,8/22/2022,234,0.20, ,0, ,644, ,14.7, ,81.5, ,54.7, ,62.7, ,99, ,45, ,76, ,54.9, ,4.0, ,95.5, ,76.2, 
160,8/23/2022,235,0.20, ,0, ,660,R,14.2, ,72.8, ,51.0, ,59.7, ,99, ,55, ,81, ,53.9, ,4.5, ,108.2, ,76.2, 
160,8/24/2022,236,0.20, ,0, ,658,R,14.3, ,73.6, ,50.1, ,60.8, ,99, ,57, ,78, ,54.0, ,4.9, ,118.7, ,76.0, 
160,8/25/2022,237,0.20, ,0, ,660,R,13.8, ,74.1, ,48.5, ,60.3, ,98, ,56, ,77, ,53.1, ,3.7, ,89.9, ,75.9, 
160,8/26/2022,238,0.20, ,0, ,641,R,14.7, ,74.5, ,54.1, ,61.1, ,99, ,54, ,80, ,55.0, ,4.0, ,96.6, ,76.2, 
160,8/27/2022,239,0.20, ,0, ,656,R,14.6, ,71.4, ,51.1, ,60.1, ,99, ,59, ,82, ,54.7, ,4.1, ,99.1, ,76.3, 
160,8/28/2022,240,0.12, ,0, ,404, ,14.2, ,70.4, ,51.1, ,58.9, ,99, ,60, ,84, ,54.0, ,3.6, ,87.5, ,75.8, 
160,8/29/2022,241,0.20, ,0, ,656,R,13.8, ,71.4, ,49.8, ,60.3, ,100, ,58, ,77, ,53.2, ,4.1, ,99.2, ,74.8, 
160,8/30/2022,242,0.21, ,0, ,665,R,13.6, ,74.4, ,48.3, ,60.5, ,96, ,53, ,75, ,52.7, ,4.4, ,106.7, ,74.6, 
160,8/31/2022,243,0.19, ,0, ,624,R,14.1, ,74.9, ,50.8, ,60.8, ,97, ,55, ,78, ,53.8, ,4.1, ,98.8, ,74.5, 
