242,4/1/2022,91,0.18, ,0, ,548, ,10.4, ,78.4, ,38.7, ,57.6, ,99, ,31, ,64, ,45.6, ,3.9, ,92.9, ,58.4, 
242,4/2/2022,92,0.20, ,0, ,542, ,10.1, ,79.1, ,41.3, ,59.8, ,96, ,27, ,58, ,44.8, ,5.2, ,124.9, ,58.6, 
242,4/3/2022,93,0.22, ,0, ,547, ,9.2, ,78.7, ,44.7, ,60.6, ,83, ,27, ,51, ,42.5, ,7.6, ,183.3, ,58.7, 
242,4/4/2022,94,0.17, ,0, ,464, ,11.2, ,72.9, ,46.6, ,58.9, ,86, ,49, ,66, ,47.6, ,7.9, ,189.1, ,58.8, 
242,4/5/2022,95,0.22, ,0, ,568, ,8.2, ,74.1, ,44.4, ,58.0, ,95, ,21, ,50, ,39.3, ,7.3, ,174.3, ,59.0, 
242,4/6/2022,96,0.21, ,0, ,570, ,8.8, ,85.9,Y,40.4, ,63.0, ,75, ,25, ,45, ,41.1, ,3.9, ,94.1, ,59.0, 
242,4/7/2022,97,0.20, ,0, ,553, ,13.3, ,89.3,Y,45.2, ,66.6, ,92, ,34, ,60, ,52.1, ,3.0, ,72.5, ,59.2, 
242,4/8/2022,98,0.22,R,0, ,558, ,12.6, ,88.3,Y,45.8, ,67.0,Y,96, ,32, ,56,Y,50.6,Y,5.1, ,123.0, ,59.9, 
242,4/9/2022,99,0.30, ,0, ,600, ,5.9,Y,75.7, ,48.2, ,62.6, ,79, ,14, ,30,Y,31.0,Y,11.1, ,267.3, ,60.4, 
242,4/10/2022,100,0.28, ,0, ,549, ,6.3, ,73.7, ,49.8, ,60.0, ,70, ,20, ,36, ,32.7, ,13.9, ,333.7, ,60.1, 
242,4/11/2022,101,0.18, ,0.06, ,456, ,7.8, ,62.2, ,34.9,Y,51.7, ,98, ,28, ,59, ,38.1, ,11.0, ,263.5, ,59.8, 
242,4/12/2022,102,0.17, ,0, ,546, ,6.1,Y,63.0, ,30.8,R,47.4, ,88, ,28, ,54,Y,31.8,Y,6.3, ,152.0, ,59.0, 
242,4/13/2022,103,0.13, ,0.02, ,424, ,8.1, ,62.9, ,36.5,Y,50.1, ,88, ,42, ,65, ,39.0, ,5.3, ,127.1, ,58.1, 
242,4/14/2022,104,0.04, ,0.06, ,167, ,12.2, ,60.4, ,48.2, ,53.7, ,95, ,73, ,87, ,49.8, ,6.3, ,150.5, ,57.8, 
242,4/15/2022,105,0.19, ,0, ,578, ,10.8, ,69.8, ,48.2, ,58.0, ,93, ,40, ,66, ,46.7, ,5.2, ,125.5, ,58.0, 
242,4/16/2022,106,0.15, ,0.27, ,463, ,12.2, ,70.1, ,40.0, ,56.9, ,96, ,52, ,77, ,49.8, ,6.3, ,151.9, ,58.8, 
242,4/17/2022,107,0.20, ,0, ,638, ,8.3, ,70.8, ,37.7,Y,53.3, ,91, ,33, ,60, ,39.7, ,5.2, ,124.3, ,59.1, 
242,4/18/2022,108,0.19, ,0, ,582, ,10.1, ,71.5, ,35.1,Y,56.4, ,90, ,41, ,65, ,44.8, ,5.3, ,126.2, ,58.9, 
242,4/19/2022,109,0.16, ,0.07, ,497, ,11.3, ,67.4, ,46.1, ,57.8, ,98, ,44, ,69, ,47.8, ,5.7, ,136.6, ,59.3, 
242,4/20/2022,110,0.20, ,0.01, ,580, ,10.7, ,71.5, ,40.6, ,58.2, ,99, ,40, ,65, ,46.4, ,6.1, ,145.3, ,59.6, 
242,4/21/2022,111,0.09, ,0.61, ,333, ,12.3, ,66.0, ,43.5, ,55.3, ,98, ,55, ,82, ,50.0, ,5.6, ,134.6, ,59.8, 
242,4/22/2022,112,0.16, ,0, ,536, ,10.3, ,68.4, ,40.4, ,54.5, ,100, ,44, ,71, ,45.4, ,4.4, ,106.8, ,59.5, 
242,4/23/2022,113,0.23, ,0, ,640, ,9.8, ,77.2, ,38.2, ,58.3, ,100, ,25, ,59, ,43.9, ,5.7, ,136.4, ,59.3, 
242,4/24/2022,114,0.22, ,0, ,640, ,10.2, ,81.7, ,44.1, ,60.8, ,96, ,28, ,56, ,45.1, ,4.2, ,100.2, ,59.4, 
242,4/25/2022,115,0.23, ,0, ,642, ,9.7, ,78.8, ,41.8, ,61.3, ,94, ,30, ,53, ,43.9, ,5.4, ,130.4, ,59.7, 
242,4/26/2022,116,0.23, ,0, ,625, ,10.4, ,73.2, ,51.6, ,60.7, ,75, ,37, ,57, ,45.5, ,7.8, ,186.5, ,60.1, 
242,4/27/2022,117,0.22, ,0, ,643, ,9.5, ,72.9, ,46.6, ,58.7, ,83, ,32, ,56, ,43.1, ,7.4, ,176.6, ,60.4, 
242,4/28/2022,118,0.22, ,0, ,657, ,9.1, ,67.8, ,44.8, ,56.4, ,82, ,44, ,59, ,42.1, ,9.0, ,216.8, ,60.4, 
242,4/29/2022,119,0.23, ,0, ,637, ,8.7, ,77.2, ,41.0, ,59.6, ,95, ,24, ,50, ,40.8, ,5.9, ,140.7, ,60.2, 
242,4/30/2022,120,0.24, ,0, ,643, ,11.5, ,77.2, ,43.5, ,60.1, ,88, ,48, ,64, ,48.1, ,7.6, ,182.0, ,60.1, 
