165,4/1/2022,91,0.16, ,0, ,564, ,13.6, ,70.3, ,47.7, ,56.6, ,100, ,63, ,87, ,52.8, ,3.8, ,90.6, ,60.9, 
165,4/2/2022,92,0.15, ,0, ,554, ,14.3, ,69.6, ,44.9, ,56.2, ,100, ,72, ,92, ,54.1, ,4.4, ,106.6, ,61.9, 
165,4/3/2022,93,0.10, ,0, ,418, ,14.2, ,66.0, ,49.9, ,55.5, ,100, ,76, ,94, ,53.9, ,4.6, ,109.3, ,62.5, 
165,4/4/2022,94,0.19, ,0, ,599, ,12.3, ,74.9, ,43.7, ,57.6, ,100, ,46, ,76, ,49.9, ,5.2, ,124.0, ,62.6, 
165,4/5/2022,95,0.23,R,0, ,623,R,11.0, ,83.1, ,54.1,Y,69.4,R,91,H,27,H,--,R,--,I,5.6, ,135.0, ,63.9,Y
165,4/6/2022,96,0.20,R,0, ,626,R,11.6, ,95.3,R,49.9, ,--,S,76,H,22,H,--,Q,--,Q,3.7, ,89.1, ,65.9,Y
165,4/7/2022,97,0.22,R,0, ,630,R,11.0, ,91.8,Y,56.4,Y,--,S,65,H,23,H,--,Q,--,Q,5.1, ,122.1, ,--,S
165,4/8/2022,98,0.22,R,0, ,634,R,13.0, ,95.3,R,51.1, ,70.9,R,96,H,27,H,--,R,--,I,3.8, ,90.1, ,--,S
165,4/9/2022,99,0.18, ,0, ,607, ,13.0, ,--,S,44.8, ,59.6,H,100,H,57,H,74, ,51.5, ,4.3, ,103.2, ,68.7,R
165,4/10/2022,100,0.22,R,0, ,646,R,11.2, ,--,S,40.7, ,61.4,H,99,H,26,H,60, ,47.4, ,4.8, ,114.9, ,66.7,R
165,4/11/2022,101,0.13, ,0, ,489, ,11.7, ,84.9,Y,37.4, ,51.7, ,100, ,60, ,89, ,48.6, ,4.9, ,117.7, ,64.4,Y
165,4/12/2022,102,0.22, ,0, ,674,R,7.6, ,70.8, ,35.1, ,52.6, ,97, ,18, ,56, ,37.3, ,7.1,Y,169.4,Y,61.9, 
165,4/13/2022,103,0.20, ,0, ,668,R,8.0, ,70.7, ,29.2,Y,49.9, ,100, ,23, ,65, ,38.7, ,4.9, ,118.0, ,61.1, 
165,4/14/2022,104,0.20, ,0, ,662,R,11.2, ,83.8, ,33.1, ,53.5, ,100, ,40, ,80, ,47.4, ,5.4, ,129.1, ,61.1, 
165,4/15/2022,105,0.19, ,0, ,642, ,13.8, ,77.4, ,43.8, ,57.5, ,100, ,55, ,85, ,53.1, ,4.7, ,112.2, ,62.5, 
165,4/16/2022,106,0.11, ,0, ,405, ,14.7, ,72.0, ,49.5, ,58.3, ,100, ,65, ,88, ,54.9, ,4.0, ,96.0, ,63.2, 
165,4/17/2022,107,0.19, ,0, ,666,R,15.8, ,76.4, ,44.9, ,60.7, ,100, ,62, ,88, ,56.9, ,4.7, ,112.0, ,63.5, 
165,4/18/2022,108,0.18, ,0, ,587, ,12.5, ,88.1,Y,44.5, ,57.7, ,100, ,54, ,77, ,50.5, ,4.2, ,100.6, ,64.2, 
165,4/19/2022,109,0.20, ,0, ,659, ,15.9, ,75.0, ,53.8, ,61.7, ,100, ,64, ,85, ,57.1, ,5.2, ,125.1, ,65.0,Y
165,4/20/2022,110,0.20, ,0, ,676,R,12.3, ,77.2, ,41.9, ,57.2, ,100, ,46, ,77, ,50.0, ,4.1, ,98.2, ,65.5,Y
165,4/21/2022,111,0.14, ,0, ,423, ,13.9, ,77.2, ,44.9, ,62.0, ,100, ,49, ,73, ,53.3, ,4.7, ,112.4, ,64.4, 
165,4/22/2022,112,0.14, ,0, ,529, ,13.6, ,88.6,Y,41.8, ,56.0, ,100, ,71, ,89, ,52.7, ,4.6, ,109.7, ,63.8, 
165,4/23/2022,113,0.23, ,0, ,693,R,11.3, ,80.4, ,38.3, ,59.5, ,100, ,28, ,65, ,47.8, ,3.8, ,90.3, ,62.7, 
165,4/24/2022,114,0.24,R,0, ,684,R,12.8, ,--,S,41.2, ,64.5,H,100,H,24,H,62, ,51.2, ,4.0, ,96.5, ,64.9, 
165,4/25/2022,115,0.23, ,0, ,673, ,14.2, ,--,S,39.3, ,64.1,H,100,H,35,H,69, ,53.9, ,3.6, ,86.9, ,66.1, 
165,4/26/2022,116,0.17,R,0, ,541, ,15.4, ,94.8,Y,45.1, ,60.4, ,100, ,58, ,86, ,56.2, ,3.8, ,90.6, ,66.8, 
165,4/27/2022,117,0.20, ,0, ,654, ,14.1, ,97.9,Y,48.3, ,59.1, ,100, ,52, ,83, ,53.8, ,4.2, ,101.2, ,66.1, 
165,4/28/2022,118,0.21, ,0, ,693,R,12.7, ,--,S,41.1, ,57.6, ,100, ,53, ,79, ,51.0, ,5.5, ,131.2, ,66.0, 
165,4/29/2022,119,0.26, ,0, ,708,R,10.5, ,103.1,R,37.3, ,60.1, ,100, ,21, ,59, ,45.8, ,4.8, ,114.6, ,65.4, 
165,4/30/2022,120,0.25, ,0, ,705,R,14.0, ,--,S,34.0, ,60.9, ,100, ,36, ,77, ,53.6, ,5.7, ,137.4, ,65.7, 
