70,4/1/2022,91,0.17, ,0, ,563, ,10.3, ,76.3, ,42.7, ,59.4, ,95, ,29, ,59, ,45.3, ,3.2, ,77.8, ,58.2, 
70,4/2/2022,92,0.18, ,0, ,550, ,10.3, ,78.5, ,41.8, ,60.4, ,94, ,29, ,57, ,45.3, ,4.2, ,100.8, ,58.4, 
70,4/3/2022,93,0.22, ,0, ,567, ,8.4, ,81.2, ,47.8, ,62.6, ,82, ,17, ,44, ,40.1, ,6.8, ,162.9, ,59.5, 
70,4/4/2022,94,0.19, ,0, ,524, ,11.0, ,74.3, ,48.9, ,60.6, ,82, ,44, ,61, ,47.1, ,6.4, ,154.6, ,59.2, 
70,4/5/2022,95,0.20, ,0, ,580, ,8.5, ,72.9, ,48.1, ,59.7, ,91, ,22, ,49, ,40.4, ,6.3, ,152.0, ,59.4, 
70,4/6/2022,96,0.19, ,0, ,584, ,8.4, ,82.1, ,44.5, ,62.8, ,73, ,22, ,43, ,40.0, ,3.2, ,76.7, ,58.7, 
70,4/7/2022,97,0.19, ,0, ,572, ,13.2, ,88.7,Y,53.0, ,69.0,Y,82, ,29, ,55,Y,52.0,Y,2.7, ,65.2, ,59.6, 
70,4/8/2022,98,0.23, ,0, ,580, ,11.8, ,91.5,Y,50.2, ,70.6,Y,95, ,18, ,46,Y,48.9,Y,4.4, ,106.2, ,60.3, 
70,4/9/2022,99,0.27, ,0, ,608, ,5.9, ,78.4, ,53.7, ,64.3, ,61, ,11, ,29, ,31.2, ,8.6, ,205.5, ,60.2, 
70,4/10/2022,100,0.25, ,0, ,568, ,5.6,Y,74.0, ,50.3, ,60.5, ,65, ,20, ,31,Y,30.0,Y,9.2,Y,221.6,Y,58.6, 
70,4/11/2022,101,0.16, ,0.04, ,433, ,7.7, ,62.5, ,43.6, ,53.1, ,90, ,28, ,56, ,37.9, ,9.1,Y,218.9,Y,57.6, 
70,4/12/2022,102,0.18, ,0, ,612, ,6.1, ,62.7, ,37.3, ,49.9, ,75, ,27, ,50, ,31.8, ,6.7, ,161.8, ,56.4, 
70,4/13/2022,103,0.17, ,0, ,551, ,7.3, ,64.7, ,40.0, ,52.4, ,80, ,38, ,54, ,36.5, ,4.7, ,113.7, ,56.2, 
70,4/14/2022,104,0.08, ,0.00, ,278, ,10.7, ,63.0, ,50.5, ,56.0, ,93, ,57, ,70, ,46.3, ,3.8, ,90.8, ,57.1, 
70,4/15/2022,105,0.17, ,0, ,565, ,11.4, ,73.8, ,48.3, ,59.2, ,97, ,40, ,66, ,47.9, ,3.9, ,93.4, ,59.2, 
70,4/16/2022,106,0.10, ,0.09, ,333, ,11.5, ,70.3, ,44.5, ,58.3, ,91, ,52, ,69, ,48.2, ,4.7, ,112.3, ,58.9, 
70,4/17/2022,107,0.19, ,0, ,643,R,8.2, ,73.2, ,41.6, ,56.2, ,87, ,28, ,53, ,39.5, ,4.3, ,103.0, ,58.0, 
70,4/18/2022,108,0.18, ,0, ,580, ,9.4, ,72.8, ,38.8, ,57.4, ,90, ,37, ,59, ,43.0, ,4.4, ,105.3, ,57.8, 
70,4/19/2022,109,0.12, ,0.01, ,395, ,10.9, ,67.7, ,47.9, ,57.7, ,90, ,42, ,67, ,46.9, ,4.0, ,96.3, ,58.4, 
70,4/20/2022,110,0.18, ,0, ,580, ,9.9, ,72.5, ,43.3, ,59.3, ,93, ,37, ,57, ,44.2, ,3.9, ,93.4, ,58.3, 
70,4/21/2022,111,0.09, ,0.21, ,299, ,11.9, ,64.9, ,50.2, ,57.3, ,93, ,53, ,74, ,49.1, ,5.2, ,124.0, ,58.6, 
70,4/22/2022,112,0.16, ,0.02, ,534, ,10.3, ,66.7, ,44.4, ,55.9, ,96, ,40, ,68, ,45.4, ,4.4, ,106.7, ,58.2, 
70,4/23/2022,113,0.21, ,0, ,644, ,10.0, ,75.6, ,44.2, ,60.0, ,92, ,25, ,57, ,44.5, ,5.7, ,136.2, ,58.7, 
70,4/24/2022,114,0.21, ,0, ,644, ,10.2, ,79.3, ,43.3, ,62.5, ,92, ,24, ,53, ,45.0, ,3.9, ,92.6, ,59.8, 
70,4/25/2022,115,0.22, ,0, ,637, ,10.0, ,81.2, ,44.5, ,62.7, ,90, ,30, ,51, ,44.5, ,4.2, ,100.1, ,59.2, 
70,4/26/2022,116,0.22, ,0, ,625, ,9.5, ,73.7, ,49.5, ,59.9, ,74, ,33, ,54, ,43.3, ,6.3, ,151.9, ,59.5, 
70,4/27/2022,117,0.22, ,0, ,650, ,8.7, ,75.4, ,42.8, ,58.0, ,82, ,30, ,53, ,41.0, ,6.2, ,149.7, ,59.1, 
70,4/28/2022,118,0.22, ,0, ,660, ,8.9, ,68.6, ,48.3, ,56.7, ,76, ,41, ,57, ,41.6, ,8.6, ,206.6, ,58.9, 
70,4/29/2022,119,0.24, ,0, ,681,R,8.5, ,76.2, ,42.2, ,60.2, ,88, ,21, ,48, ,40.3, ,5.2, ,125.6, ,58.3, 
70,4/30/2022,120,0.24, ,0, ,644, ,10.8, ,79.5, ,43.1, ,60.8, ,88, ,39, ,59, ,46.6, ,6.8, ,163.6, ,58.4, 
