84,4/1/2022,91,0.17, ,0, ,563, ,8.9, ,74.8, ,44.2, ,60.0, ,66, ,32, ,50, ,41.5, ,4.0, ,97.0, ,60.4, 
84,4/2/2022,92,0.20, ,0, ,542, ,8.4, ,77.6, ,47.8, ,63.3, ,69, ,22, ,42, ,40.0, ,5.0, ,120.5, ,61.2, 
84,4/3/2022,93,0.20, ,0, ,549, ,5.8, ,78.6, ,48.4, ,64.5, ,47, ,15, ,28, ,30.5, ,4.0, ,97.0, ,61.0, 
84,4/4/2022,94,0.15, ,0, ,454, ,8.8, ,69.0, ,46.9, ,58.4, ,83, ,36, ,53, ,41.3, ,4.0, ,96.9, ,61.0, 
84,4/5/2022,95,0.18, ,0, ,561, ,8.0, ,72.0, ,43.9, ,57.0, ,96, ,18, ,50, ,38.7, ,3.8, ,90.9, ,60.9, 
84,4/6/2022,96,0.21, ,0, ,583, ,7.2, ,84.3, ,44.7, ,65.4, ,59, ,17, ,34, ,36.1, ,3.6, ,87.3, ,60.7, 
84,4/7/2022,97,0.22, ,0, ,570, ,8.3, ,87.5,Y,55.9, ,72.5,Y,48, ,19, ,30,Y,39.7,Y,4.4, ,105.1, ,62.5, 
84,4/8/2022,98,0.22, ,0, ,564, ,9.2, ,86.5,Y,57.5, ,72.7,Y,52, ,20, ,33,Y,42.3,Y,4.4, ,105.2, ,64.1, 
84,4/9/2022,99,0.23, ,0, ,605, ,5.4, ,73.9, ,44.6, ,59.6, ,75, ,11, ,31, ,28.9, ,5.8, ,138.0, ,62.9, 
84,4/10/2022,100,0.21, ,0, ,560, ,4.7,Y,71.0, ,39.7, ,56.9, ,55, ,19, ,30,Y,25.5,Y,5.3, ,127.9, ,60.6, 
84,4/11/2022,101,0.13, ,0.04, ,373, ,6.3, ,58.4, ,33.5, ,50.1, ,82, ,21, ,51, ,32.7, ,7.5,Y,181.1,Y,59.6, 
84,4/12/2022,102,0.16, ,0, ,575, ,4.8,Y,59.2, ,33.3, ,46.7, ,76, ,24, ,44,Y,26.2,Y,4.0, ,97.0, ,53.8, 
84,4/13/2022,103,0.15, ,0.05, ,495, ,6.6, ,59.3, ,34.2, ,48.3, ,81, ,37, ,57, ,33.7, ,5.6, ,134.2, ,55.0, 
84,4/14/2022,104,0.01, ,0.76, ,64, ,11.0, ,52.8, ,45.3, ,50.1, ,93, ,80, ,89, ,46.9, ,8.3,Y,199.9,Y,55.2, 
84,4/15/2022,105,0.13, ,0, ,405, ,10.6, ,67.0, ,51.3, ,57.6, ,92, ,36, ,65, ,46.0, ,5.7, ,136.8, ,55.8, 
84,4/16/2022,106,0.08, ,0.47, ,276, ,11.7, ,65.6, ,50.4, ,56.4, ,91, ,57, ,75, ,48.7, ,6.8, ,162.4, ,56.9, 
84,4/17/2022,107,0.19, ,0, ,642,R,8.4, ,70.3, ,42.2, ,55.9, ,96, ,20, ,55, ,40.0, ,3.6, ,86.0, ,57.7, 
84,4/18/2022,108,0.19, ,0.04, ,531, ,8.6, ,66.4, ,42.7, ,57.0, ,87, ,39, ,54, ,40.5, ,6.7, ,159.8, ,58.7, 
84,4/19/2022,109,0.14, ,0.20, ,475, ,10.5, ,65.0, ,45.3, ,56.0, ,95, ,41, ,69, ,45.8, ,5.2, ,125.1, ,59.7, 
84,4/20/2022,110,0.15, ,0.45, ,472, ,9.8, ,66.6, ,43.1, ,55.1, ,92, ,42, ,66, ,43.9, ,5.8, ,138.3, ,59.6, 
84,4/21/2022,111,0.11, ,0.15, ,388, ,11.0, ,61.7, ,46.2, ,53.2, ,93, ,58, ,79, ,47.0, ,5.8, ,139.8, ,59.6, 
84,4/22/2022,112,0.13, ,0.01, ,502, ,9.5, ,64.2, ,44.1, ,53.7, ,89, ,42, ,67, ,43.1, ,4.1, ,99.2, ,59.5, 
84,4/23/2022,113,0.21, ,0, ,643, ,8.6, ,73.7, ,42.6, ,59.6, ,79, ,28, ,50, ,40.8, ,5.2, ,124.5, ,60.4, 
84,4/24/2022,114,0.22, ,0, ,641, ,7.4, ,77.5, ,47.8, ,63.8, ,51, ,18, ,36, ,36.6, ,4.3, ,103.0, ,61.6, 
84,4/25/2022,115,0.23, ,0, ,612, ,8.5, ,77.2, ,55.9, ,65.9, ,52, ,25, ,39, ,40.3, ,5.1, ,123.2, ,62.9, 
84,4/26/2022,116,0.21, ,0, ,626, ,9.6, ,74.9, ,52.5, ,62.9, ,71, ,28, ,49, ,43.6, ,3.7, ,87.9, ,64.2, 
84,4/27/2022,117,0.21, ,0, ,628, ,9.4, ,72.1, ,44.8, ,60.4, ,81, ,37, ,52, ,42.8, ,4.4, ,105.0, ,64.5, 
84,4/28/2022,118,0.20, ,0, ,656, ,7.8, ,68.1, ,47.6, ,56.7, ,67, ,31, ,50, ,38.1, ,5.3, ,127.7, ,64.2, 
84,4/29/2022,119,0.22, ,0, ,645, ,7.9, ,75.7, ,46.7, ,61.2, ,64, ,23, ,43, ,38.3, ,4.4, ,104.7, ,64.0, 
84,4/30/2022,120,0.23, ,0, ,652, ,9.7, ,77.5, ,50.9, ,65.1, ,77, ,32, ,46, ,43.7, ,4.3, ,103.1, ,64.5, 
